source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
LIBERTY MUTUAL INSURANCE GROUP,WELLS FARGO,0.00628,0.01256,0,0,1,1,0
WELLS FARGO,LIBERTY MUTUAL INSURANCE GROUP,0.00628,0.01256,0,0,1,1,0
LIBERTY MUTUAL INSURANCE GROUP,WINDSTREAM HOLDINGS,0.012762,0.012762,1,0,0,1,1
WINDSTREAM HOLDINGS,LIBERTY MUTUAL INSURANCE GROUP,0.0,0.012762,0,1,0,1,-1
LINCOLN NATIONAL,LOCKHEED MARTIN,0.001,0.002,0,0,1,1,0
LOCKHEED MARTIN,LINCOLN NATIONAL,0.001,0.002,0,0,1,1,0
LINCOLN NATIONAL,LOEWS,0.041316,0.082632,0,0,1,1,0
LOEWS,LINCOLN NATIONAL,0.041316,0.082632,0,0,1,1,0
LINCOLN NATIONAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.085189,0.170377,0,0,9,9,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,LINCOLN NATIONAL,0.085189,0.170377,0,0,9,9,0
LINCOLN NATIONAL,METLIFE,0.006453,0.012905,0,0,3,3,0
METLIFE,LINCOLN NATIONAL,0.006453,0.012905,0,0,3,3,0
LINCOLN NATIONAL,MUTUAL OF OMAHA INSURANCE,0.13688,0.182507,1,0,1,2,1
MUTUAL OF OMAHA INSURANCE,LINCOLN NATIONAL,0.045627,0.182507,0,1,1,2,-1
LINCOLN NATIONAL,NATIONWIDE,0.009378,0.018757,0,0,2,2,0
NATIONWIDE,LINCOLN NATIONAL,0.009378,0.018757,0,0,2,2,0
LINCOLN NATIONAL,NAVIENT,0.003028,0.003028,1,0,0,1,1
NAVIENT,LINCOLN NATIONAL,0.0,0.003028,0,1,0,1,-1
LINCOLN NATIONAL,NEW YORK LIFE INSURANCE,0.026294,0.052588,0,0,7,7,0
NEW YORK LIFE INSURANCE,LINCOLN NATIONAL,0.026294,0.052588,0,0,7,7,0
LINCOLN NATIONAL,NEXTERA ENERGY,0.024767,0.024767,2,0,0,2,2
NEXTERA ENERGY,LINCOLN NATIONAL,0.0,0.024767,0,2,0,2,-2
LINCOLN NATIONAL,NORTHWESTERN MUTUAL,0.005028,0.010056,0,0,4,4,0
NORTHWESTERN MUTUAL,LINCOLN NATIONAL,0.005028,0.010056,0,0,4,4,0
LINCOLN NATIONAL,PEABODY ENERGY,0.012384,0.024767,0,0,1,1,0
PEABODY ENERGY,LINCOLN NATIONAL,0.012384,0.024767,0,0,1,1,0
LINCOLN NATIONAL,PPG INDUSTRIES,0.007108,0.014215,0,0,1,1,0
PPG INDUSTRIES,LINCOLN NATIONAL,0.007108,0.014215,0,0,1,1,0
LINCOLN NATIONAL,PRINCIPAL FINANCIAL,0.14221,0.284421,0,0,4,4,0
PRINCIPAL FINANCIAL,LINCOLN NATIONAL,0.14221,0.284421,0,0,4,4,0
LINCOLN NATIONAL,PRUDENTIAL FINANCIAL,0.024045,0.048091,0,0,7,7,0
PRUDENTIAL FINANCIAL,LINCOLN NATIONAL,0.024045,0.048091,0,0,7,7,0
LINCOLN NATIONAL,RYDER SYSTEM,0.02174,0.02174,1,0,0,1,1
RYDER SYSTEM,LINCOLN NATIONAL,0.0,0.02174,0,1,0,1,-1
LINCOLN NATIONAL,STATE FARM INSURANCE,0.063406,0.126813,0,0,3,3,0
STATE FARM INSURANCE,LINCOLN NATIONAL,0.063406,0.126813,0,0,3,3,0
LINCOLN NATIONAL,THRIVENT FINANCIAL FOR LUTHERANS,0.227421,0.272905,2,0,1,3,2
THRIVENT FINANCIAL FOR LUTHERANS,LINCOLN NATIONAL,0.045484,0.272905,0,2,1,3,-2
LINCOLN NATIONAL,TIAA,0.152356,0.266623,1,0,6,7,1
TIAA,LINCOLN NATIONAL,0.114267,0.266623,0,1,6,7,-1
LINCOLN NATIONAL,TRAVELERS,0.001181,0.001181,2,0,0,2,2
TRAVELERS,LINCOLN NATIONAL,0.0,0.001181,0,2,0,2,-2
LINCOLN NATIONAL,U.S. BANCORP,0.0,0.001181,0,1,0,1,-1
U.S. BANCORP,LINCOLN NATIONAL,0.001181,0.001181,1,0,0,1,1
LINCOLN NATIONAL,UNUM GROUP,0.049177,0.059012,2,0,1,3,2
UNUM GROUP,LINCOLN NATIONAL,0.009835,0.059012,0,2,1,3,-2
LINCOLN NATIONAL,USAA,0.017297,0.020757,2,0,1,3,2
USAA,LINCOLN NATIONAL,0.003459,0.020757,0,2,1,3,-2
LINCOLN NATIONAL,VISA,0.002271,0.003028,1,0,1,2,1
VISA,LINCOLN NATIONAL,0.000757,0.003028,0,1,1,2,-1
LINCOLN NATIONAL,WELLS FARGO,0.0,0.003028,0,1,0,1,-1
WELLS FARGO,LINCOLN NATIONAL,0.003028,0.003028,1,0,0,1,1
LINCOLN NATIONAL,WINDSTREAM HOLDINGS,0.001514,0.003028,0,0,1,1,0
WINDSTREAM HOLDINGS,LINCOLN NATIONAL,0.001514,0.003028,0,0,1,1,0
LIVE NATION ENTERTAINMENT,MICROSOFT,0.003915,0.01566,0,1,1,2,-1
MICROSOFT,LIVE NATION ENTERTAINMENT,0.011745,0.01566,1,0,1,2,1
LOCKHEED MARTIN,LOEWS,0.002259,0.002259,2,0,0,2,2
LOEWS,LOCKHEED MARTIN,0.0,0.002259,0,2,0,2,-2
LOCKHEED MARTIN,MARATHON OIL,0.000105,0.000211,0,0,2,2,0
MARATHON OIL,LOCKHEED MARTIN,0.000105,0.000211,0,0,2,2,0
LOCKHEED MARTIN,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.002684,0.005367,0,0,2,2,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,LOCKHEED MARTIN,0.002684,0.005367,0,0,2,2,0
LOCKHEED MARTIN,MASTERCARD,0.006389,0.006389,1,0,0,1,1
MASTERCARD,LOCKHEED MARTIN,0.0,0.006389,0,1,0,1,-1
LOCKHEED MARTIN,MERCK,0.047657,0.047657,2,0,0,2,2
MERCK,LOCKHEED MARTIN,0.0,0.047657,0,2,0,2,-2
LOCKHEED MARTIN,MICROSOFT,0.101092,0.168487,1,0,4,5,1
MICROSOFT,LOCKHEED MARTIN,0.067395,0.168487,0,1,4,5,-1
LOCKHEED MARTIN,MOTOROLA SOLUTIONS,0.011667,0.012728,5,0,1,6,5
MOTOROLA SOLUTIONS,LOCKHEED MARTIN,0.001061,0.012728,0,5,1,6,-5
LOCKHEED MARTIN,MUTUAL OF OMAHA INSURANCE,0.000617,0.000617,1,0,0,1,1
MUTUAL OF OMAHA INSURANCE,LOCKHEED MARTIN,0.0,0.000617,0,1,0,1,-1
LOCKHEED MARTIN,NATIONWIDE,0.00065,0.001301,0,0,1,1,0
NATIONWIDE,LOCKHEED MARTIN,0.00065,0.001301,0,0,1,1,0
LOCKHEED MARTIN,NEW YORK LIFE INSURANCE,0.002033,0.004066,0,0,1,1,0
NEW YORK LIFE INSURANCE,LOCKHEED MARTIN,0.002033,0.004066,0,0,1,1,0
LOCKHEED MARTIN,NEWS CORP.,0.0,0.000468,0,1,0,1,-1
NEWS CORP.,LOCKHEED MARTIN,0.000468,0.000468,1,0,0,1,1
LOCKHEED MARTIN,NEXTERA ENERGY,0.013223,0.015867,2,0,1,3,2
NEXTERA ENERGY,LOCKHEED MARTIN,0.002645,0.015867,0,2,1,3,-2
LOCKHEED MARTIN,NIKE,0.020206,0.020206,1,0,0,1,1
NIKE,LOCKHEED MARTIN,0.0,0.020206,0,1,0,1,-1
LOCKHEED MARTIN,NORFOLK SOUTHERN,0.00137,0.00137,2,0,0,2,2
NORFOLK SOUTHERN,LOCKHEED MARTIN,0.0,0.00137,0,2,0,2,-2
LOCKHEED MARTIN,NORTHROP GRUMMAN,0.046648,0.093295,0,0,5,5,0
NORTHROP GRUMMAN,LOCKHEED MARTIN,0.046648,0.093295,0,0,5,5,0
LOCKHEED MARTIN,NORTHWESTERN MUTUAL,0.000821,0.001643,0,0,1,1,0
NORTHWESTERN MUTUAL,LOCKHEED MARTIN,0.000821,0.001643,0,0,1,1,0
LOCKHEED MARTIN,OCCIDENTAL PETROLEUM,0.006404,0.012807,0,0,1,1,0
OCCIDENTAL PETROLEUM,LOCKHEED MARTIN,0.006404,0.012807,0,0,1,1,0
LOCKHEED MARTIN,OMNICOM GROUP,0.060644,0.060644,4,0,0,4,4
OMNICOM GROUP,LOCKHEED MARTIN,0.0,0.060644,0,4,0,4,-4
LOCKHEED MARTIN,ORACLE,0.060753,0.09113,1,0,2,3,1
ORACLE,LOCKHEED MARTIN,0.030377,0.09113,0,1,2,3,-1
LOCKHEED MARTIN,PEABODY ENERGY,0.004066,0.008133,0,0,2,2,0
PEABODY ENERGY,LOCKHEED MARTIN,0.004066,0.008133,0,0,2,2,0
LOCKHEED MARTIN,PFIZER,0.032458,0.064916,0,0,2,2,0
PFIZER,LOCKHEED MARTIN,0.032458,0.064916,0,0,2,2,0
LOCKHEED MARTIN,PPG INDUSTRIES,0.012655,0.016874,1,0,1,2,1
PPG INDUSTRIES,LOCKHEED MARTIN,0.004218,0.016874,0,1,1,2,-1
LOCKHEED MARTIN,PPL,0.021622,0.021622,2,0,0,2,2
PPL,LOCKHEED MARTIN,0.0,0.021622,0,2,0,2,-2
LOCKHEED MARTIN,PRINCIPAL FINANCIAL,0.001296,0.002592,0,0,1,1,0
PRINCIPAL FINANCIAL,LOCKHEED MARTIN,0.001296,0.002592,0,0,1,1,0
LOCKHEED MARTIN,PROCTER & GAMBLE,0.002544,0.003392,1,0,1,2,1
PROCTER & GAMBLE,LOCKHEED MARTIN,0.000848,0.003392,0,1,1,2,-1
LOCKHEED MARTIN,PRUDENTIAL FINANCIAL,0.002033,0.004066,0,0,1,1,0
PRUDENTIAL FINANCIAL,LOCKHEED MARTIN,0.002033,0.004066,0,0,1,1,0
LOCKHEED MARTIN,PUBLIC SERVICE ENTERPRISE GROUP,0.001492,0.001989,1,0,1,2,1
PUBLIC SERVICE ENTERPRISE GROUP,LOCKHEED MARTIN,0.000497,0.001989,0,1,1,2,-1
LOCKHEED MARTIN,QUALCOMM,0.05436,0.065232,2,0,1,3,2
QUALCOMM,LOCKHEED MARTIN,0.010872,0.065232,0,2,1,3,-2
LOCKHEED MARTIN,RAYTHEON,0.13298,0.236409,1,0,7,8,1
RAYTHEON,LOCKHEED MARTIN,0.103429,0.236409,0,1,7,8,-1
LOCKHEED MARTIN,ROCKWELL AUTOMATION,0.143736,0.215604,1,0,2,3,1
ROCKWELL AUTOMATION,LOCKHEED MARTIN,0.071868,0.215604,0,1,2,3,-1
LOCKHEED MARTIN,ROCKWELL COLLINS,0.180677,0.271015,2,0,4,6,2
ROCKWELL COLLINS,LOCKHEED MARTIN,0.090338,0.271015,0,2,4,6,-2
LOCKHEED MARTIN,SEMPRA ENERGY,0.006404,0.012807,0,0,1,1,0
SEMPRA ENERGY,LOCKHEED MARTIN,0.006404,0.012807,0,0,1,1,0
LOCKHEED MARTIN,SOUTHERN,0.008647,0.008647,2,0,0,2,2
SOUTHERN,LOCKHEED MARTIN,0.0,0.008647,0,2,0,2,-2
LOCKHEED MARTIN,STATE FARM INSURANCE,0.000308,0.000617,0,0,1,1,0
STATE FARM INSURANCE,LOCKHEED MARTIN,0.000308,0.000617,0,0,1,1,0
LOCKHEED MARTIN,TEXAS INSTRUMENTS,0.057757,0.086635,1,0,2,3,1
TEXAS INSTRUMENTS,LOCKHEED MARTIN,0.028878,0.086635,0,1,2,3,-1
LOCKHEED MARTIN,TEXTRON,0.036001,0.057602,1,0,3,4,1
TEXTRON,LOCKHEED MARTIN,0.021601,0.057602,0,1,3,4,-1
LOCKHEED MARTIN,TIAA,0.003329,0.006659,0,0,2,2,0
TIAA,LOCKHEED MARTIN,0.003329,0.006659,0,0,2,2,0
LOCKHEED MARTIN,UNION PACIFIC,0.006133,0.006133,2,0,0,2,2
UNION PACIFIC,LOCKHEED MARTIN,0.0,0.006133,0,2,0,2,-2
LOCKHEED MARTIN,UNITED STATES STEEL,0.006404,0.012807,0,0,1,1,0
UNITED STATES STEEL,LOCKHEED MARTIN,0.006404,0.012807,0,0,1,1,0
LOCKHEED MARTIN,UNITED TECHNOLOGIES,0.062009,0.088584,2,0,3,5,2
UNITED TECHNOLOGIES,LOCKHEED MARTIN,0.026575,0.088584,0,2,3,5,-2
LOCKHEED MARTIN,UNUM GROUP,0.001641,0.001641,1,0,0,1,1
UNUM GROUP,LOCKHEED MARTIN,0.0,0.001641,0,1,0,1,-1
LOCKHEED MARTIN,USAA,0.000297,0.000594,0,0,2,2,0
USAA,LOCKHEED MARTIN,0.000297,0.000594,0,0,2,2,0
LOCKHEED MARTIN,VERIZON,0.135936,0.194195,2,0,3,5,2
VERIZON,LOCKHEED MARTIN,0.058258,0.194195,0,2,3,5,-2
LOCKHEED MARTIN,VISA,0.045638,0.054765,2,0,1,3,2
VISA,LOCKHEED MARTIN,0.009128,0.054765,0,2,1,3,-2
LOCKHEED MARTIN,WALT DISNEY,0.006049,0.012097,0,0,2,2,0
WALT DISNEY,LOCKHEED MARTIN,0.006049,0.012097,0,0,2,2,0
LOCKHEED MARTIN,WINDSTREAM HOLDINGS,0.006376,0.007651,2,0,1,3,2
WINDSTREAM HOLDINGS,LOCKHEED MARTIN,0.001275,0.007651,0,2,1,3,-2
LOCKHEED MARTIN,XCEL ENERGY,0.004994,0.006659,1,0,1,2,1
XCEL ENERGY,LOCKHEED MARTIN,0.001665,0.006659,0,1,1,2,-1
LOEWS,MARATHON OIL,0.0,0.000166,0,1,0,1,-1
MARATHON OIL,LOEWS,0.000166,0.000166,1,0,0,1,1
LOEWS,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.000177,0.001062,0,2,1,3,-2
MASSACHUSETTS MUTUAL LIFE INSURANCE,LOEWS,0.000885,0.001062,2,0,1,3,2
LOEWS,MASTERCARD,0.0,0.000468,0,1,0,1,-1
MASTERCARD,LOEWS,0.000468,0.000468,1,0,0,1,1
LOEWS,METLIFE,0.000765,0.00306,0,1,1,2,-1
METLIFE,LOEWS,0.002295,0.00306,1,0,1,2,1
LOEWS,MICROSOFT,0.001643,0.001643,1,0,0,1,1
MICROSOFT,LOEWS,0.0,0.001643,0,1,0,1,-1
LOEWS,MUTUAL OF OMAHA INSURANCE,0.001319,0.002637,1,1,0,2,0
MUTUAL OF OMAHA INSURANCE,LOEWS,0.001319,0.002637,1,1,0,2,0
LOEWS,NATIONWIDE,0.009536,0.057217,0,4,2,6,-4
NATIONWIDE,LOEWS,0.047681,0.057217,4,0,2,6,4
LOEWS,NEW YORK LIFE INSURANCE,0.008178,0.049068,0,2,1,3,-2
NEW YORK LIFE INSURANCE,LOEWS,0.04089,0.049068,2,0,1,3,2
LOEWS,NEXTERA ENERGY,0.0,0.001643,0,1,0,1,-1
NEXTERA ENERGY,LOEWS,0.001643,0.001643,1,0,0,1,1
LOEWS,NORTHWESTERN MUTUAL,0.0,0.000347,0,1,0,1,-1
NORTHWESTERN MUTUAL,LOEWS,0.000347,0.000347,1,0,0,1,1
LOEWS,OCCIDENTAL PETROLEUM,0.0001,0.0001,1,0,0,1,1
OCCIDENTAL PETROLEUM,LOEWS,0.0,0.0001,0,1,0,1,-1
LOEWS,OWENS & MINOR,0.025,0.1,0,1,1,2,-1
OWENS & MINOR,LOEWS,0.075,0.1,1,0,1,2,1
LOEWS,PROCTER & GAMBLE,0.0,0.001643,0,1,0,1,-1
PROCTER & GAMBLE,LOEWS,0.001643,0.001643,1,0,0,1,1
LOEWS,PRUDENTIAL FINANCIAL,0.000659,0.002637,0,1,1,2,-1
PRUDENTIAL FINANCIAL,LOEWS,0.001978,0.002637,1,0,1,2,1
LOEWS,RAYTHEON,0.0,0.018153,0,2,0,2,-2
RAYTHEON,LOEWS,0.018153,0.018153,2,0,0,2,2
LOEWS,ROCKWELL COLLINS,0.000619,0.000619,1,0,0,1,1
ROCKWELL COLLINS,LOEWS,0.0,0.000619,0,1,0,1,-1
LOEWS,STATE FARM INSURANCE,0.022344,0.089377,1,4,1,6,-3
STATE FARM INSURANCE,LOEWS,0.067033,0.089377,4,1,1,6,3
LOEWS,TEXAS INSTRUMENTS,0.0,0.000342,0,1,0,1,-1
TEXAS INSTRUMENTS,LOEWS,0.000342,0.000342,1,0,0,1,1
LOEWS,THRIVENT FINANCIAL FOR LUTHERANS,0.02303,0.02303,1,0,0,1,1
THRIVENT FINANCIAL FOR LUTHERANS,LOEWS,0.0,0.02303,0,1,0,1,-1
LOEWS,TIAA,0.017979,0.047943,1,2,1,4,-1
TIAA,LOEWS,0.029964,0.047943,2,1,1,4,1
LOEWS,TRAVELERS,0.000833,0.000833,4,0,0,4,4
TRAVELERS,LOEWS,0.0,0.000833,0,4,0,4,-4
LOEWS,U.S. BANCORP,0.00186,0.00372,0,0,1,1,0
U.S. BANCORP,LOEWS,0.00186,0.00372,0,0,1,1,0
LOEWS,UNION PACIFIC,0.0,0.000347,0,1,0,1,-1
UNION PACIFIC,LOEWS,0.000347,0.000347,1,0,0,1,1
LOEWS,UNITED TECHNOLOGIES,0.000124,0.000247,0,0,1,1,0
UNITED TECHNOLOGIES,LOEWS,0.000124,0.000247,0,0,1,1,0
LOEWS,UNUM GROUP,0.055279,0.055279,1,0,0,1,1
UNUM GROUP,LOEWS,0.0,0.055279,0,1,0,1,-1
LOEWS,USAA,0.010061,0.026829,1,2,1,4,-1
USAA,LOEWS,0.016768,0.026829,2,1,1,4,1
LOEWS,WEC ENERGY GROUP,0.004422,0.008844,0,0,2,2,0
WEC ENERGY GROUP,LOEWS,0.004422,0.008844,0,0,2,2,0
LOEWS,WINDSTREAM HOLDINGS,0.000799,0.001598,0,0,1,1,0
WINDSTREAM HOLDINGS,LOEWS,0.000799,0.001598,0,0,1,1,0
LOWE'S,MARATHON OIL,0.0,0.026034,0,1,0,1,-1
MARATHON OIL,LOWE'S,0.026034,0.026034,1,0,0,1,1
LOWE'S,MASTERCARD,0.020548,0.041096,0,0,3,3,0
MASTERCARD,LOWE'S,0.020548,0.041096,0,0,3,3,0
LOWE'S,MUTUAL OF OMAHA INSURANCE,0.003616,0.007231,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,LOWE'S,0.003616,0.007231,0,0,1,1,0
LOWE'S,PG&E,0.00245,0.003267,1,0,1,2,1
PG&E,LOWE'S,0.000817,0.003267,0,1,1,2,-1
LOWE'S,SOUTHERN,0.000112,0.000225,0,0,1,1,0
SOUTHERN,LOWE'S,0.000112,0.000225,0,0,1,1,0
LOWE'S,SUPERVALU,0.032611,0.032611,5,0,0,5,5
SUPERVALU,LOWE'S,0.0,0.032611,0,5,0,5,-5
LOWE'S,TARGET,0.097935,0.228516,1,2,4,7,-1
TARGET,LOWE'S,0.13058,0.228516,2,1,4,7,1
LOWE'S,TYSON FOODS,0.015062,0.030124,0,0,2,2,0
TYSON FOODS,LOWE'S,0.015062,0.030124,0,0,2,2,0
LOWE'S,UNITED TECHNOLOGIES,0.045565,0.09113,0,0,2,2,0
UNITED TECHNOLOGIES,LOWE'S,0.045565,0.09113,0,0,2,2,0
LOWE'S,USAA,0.011411,0.017116,1,0,2,3,1
USAA,LOWE'S,0.005705,0.017116,0,1,2,3,-1
LOWE'S,VISA,0.020548,0.041096,0,0,3,3,0
VISA,LOWE'S,0.020548,0.041096,0,0,3,3,0
LOWE'S,WELLS FARGO,0.025614,0.025614,2,0,0,2,2
WELLS FARGO,LOWE'S,0.0,0.025614,0,2,0,2,-2
LUMEN TECHNOLOGIES,MOTOROLA SOLUTIONS,0.024969,0.099875,0,1,1,2,-1
MOTOROLA SOLUTIONS,LUMEN TECHNOLOGIES,0.074906,0.099875,1,0,1,2,1
LUMEN TECHNOLOGIES,NETFLIX,0.031875,0.06375,0,0,2,2,0
NETFLIX,LUMEN TECHNOLOGIES,0.031875,0.06375,0,0,2,2,0
LUMEN TECHNOLOGIES,WINDSTREAM HOLDINGS,0.012042,0.036125,0,1,2,3,-1
WINDSTREAM HOLDINGS,LUMEN TECHNOLOGIES,0.024083,0.036125,1,0,2,3,1
MAGELLAN HEALTH,QUEST DIAGNOSTICS,0.106875,0.21375,0,0,1,1,0
QUEST DIAGNOSTICS,MAGELLAN HEALTH,0.106875,0.21375,0,0,1,1,0
MARATHON OIL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0001,0.0001,1,0,0,1,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,MARATHON OIL,0.0,0.0001,0,1,0,1,-1
MARATHON OIL,NEW YORK LIFE INSURANCE,0.0001,0.0001,1,0,0,1,1
NEW YORK LIFE INSURANCE,MARATHON OIL,0.0,0.0001,0,1,0,1,-1
MARATHON OIL,NORTHWESTERN MUTUAL,0.0001,0.0001,1,0,0,1,1
NORTHWESTERN MUTUAL,MARATHON OIL,0.0,0.0001,0,1,0,1,-1
MARATHON OIL,NRG ENERGY,0.00783,0.01566,0,0,1,1,0
NRG ENERGY,MARATHON OIL,0.00783,0.01566,0,0,1,1,0
MARATHON OIL,PEABODY ENERGY,0.002111,0.002111,2,0,0,2,2
PEABODY ENERGY,MARATHON OIL,0.0,0.002111,0,2,0,2,-2
MARATHON OIL,SOUTHERN,0.002033,0.004066,0,0,1,1,0
SOUTHERN,MARATHON OIL,0.002033,0.004066,0,0,1,1,0
MARATHON OIL,STATE FARM INSURANCE,8.3e-05,0.000166,0,0,1,1,0
STATE FARM INSURANCE,MARATHON OIL,8.3e-05,0.000166,0,0,1,1,0
MARATHON OIL,UNITED STATES STEEL,0.001033,0.002066,0,0,1,1,0
UNITED STATES STEEL,MARATHON OIL,0.001033,0.002066,0,0,1,1,0
MARATHON OIL,WELLS FARGO,0.000185,0.000369,0,0,1,1,0
WELLS FARGO,MARATHON OIL,0.000185,0.000369,0,0,1,1,0
MARATHON OIL,WEYERHAEUSER,0.001033,0.002066,0,0,1,1,0
WEYERHAEUSER,MARATHON OIL,0.001033,0.002066,0,0,1,1,0
MARATHON OIL,XCEL ENERGY,0.001296,0.002592,0,0,1,1,0
XCEL ENERGY,MARATHON OIL,0.001296,0.002592,0,0,1,1,0
MARRIOTT INTERNATIONAL,MGM RESORTS INTERNATIONAL,0.074906,0.099875,1,0,1,2,1
MGM RESORTS INTERNATIONAL,MARRIOTT INTERNATIONAL,0.024969,0.099875,0,1,1,2,-1
MARRIOTT INTERNATIONAL,WALT DISNEY,0.018062,0.036125,0,0,2,2,0
WALT DISNEY,MARRIOTT INTERNATIONAL,0.018062,0.036125,0,0,2,2,0
MARSH & MCLENNAN,OWENS & MINOR,0.0,0.057864,0,1,0,1,-1
OWENS & MINOR,MARSH & MCLENNAN,0.057864,0.057864,1,0,0,1,1
MARSH & MCLENNAN,PACCAR,0.0,0.036125,0,1,0,1,-1
PACCAR,MARSH & MCLENNAN,0.036125,0.036125,1,0,0,1,1
MARSH & MCLENNAN,UNUM GROUP,0.013628,0.027256,0,0,2,2,0
UNUM GROUP,MARSH & MCLENNAN,0.013628,0.027256,0,0,2,2,0
MASCO,PG&E,0.005276,0.010552,0,0,2,2,0
PG&E,MASCO,0.005276,0.010552,0,0,2,2,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,MASTERCARD,0.000234,0.000468,0,0,1,1,0
MASTERCARD,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.000234,0.000468,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,METLIFE,0.008327,0.011103,2,0,2,4,2
METLIFE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.002776,0.011103,0,2,2,4,-2
MASSACHUSETTS MUTUAL LIFE INSURANCE,MUTUAL OF OMAHA INSURANCE,0.104393,0.139191,3,0,3,6,3
MUTUAL OF OMAHA INSURANCE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.034798,0.139191,0,3,3,6,-3
MASSACHUSETTS MUTUAL LIFE INSURANCE,NATIONWIDE,0.001692,0.005075,0,2,4,6,-2
NATIONWIDE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.003384,0.005075,2,0,4,6,2
MASSACHUSETTS MUTUAL LIFE INSURANCE,NEW YORK LIFE INSURANCE,0.013767,0.027533,0,0,10,10,0
NEW YORK LIFE INSURANCE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.013767,0.027533,0,0,10,10,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,NEXTERA ENERGY,0.027302,0.027302,2,0,0,2,2
NEXTERA ENERGY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.027302,0,2,0,2,-2
MASSACHUSETTS MUTUAL LIFE INSURANCE,NORTHWESTERN MUTUAL,0.013266,0.029848,0,1,8,9,-1
NORTHWESTERN MUTUAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.016582,0.029848,1,0,8,9,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,PEABODY ENERGY,0.006426,0.012852,0,0,2,2,0
PEABODY ENERGY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.006426,0.012852,0,0,2,2,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,PPG INDUSTRIES,0.006404,0.012807,0,0,1,1,0
PPG INDUSTRIES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.006404,0.012807,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,PPL,0.000799,0.000799,1,0,0,1,1
PPL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.000799,0,1,0,1,-1
MASSACHUSETTS MUTUAL LIFE INSURANCE,PRINCIPAL FINANCIAL,0.072282,0.162636,0,1,8,9,-1
PRINCIPAL FINANCIAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.090353,0.162636,1,0,8,9,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,PRUDENTIAL FINANCIAL,0.048688,0.108195,0,1,9,10,-1
PRUDENTIAL FINANCIAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.059507,0.108195,1,0,9,10,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,ROCKWELL COLLINS,0.000138,0.000277,0,0,1,1,0
ROCKWELL COLLINS,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.000138,0.000277,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,RYDER SYSTEM,0.0189,0.0189,3,0,0,3,3
RYDER SYSTEM,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.0189,0,3,0,3,-3
MASSACHUSETTS MUTUAL LIFE INSURANCE,SEMPRA ENERGY,0.0,0.001416,0,2,0,2,-2
SEMPRA ENERGY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.001416,0.001416,2,0,0,2,2
MASSACHUSETTS MUTUAL LIFE INSURANCE,STATE FARM INSURANCE,0.000124,0.000247,0,0,1,1,0
STATE FARM INSURANCE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.000124,0.000247,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,TIAA,0.072669,0.163506,1,2,6,9,-1
TIAA,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.090837,0.163506,2,1,6,9,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,UNITED AIRLINES HOLDINGS,0.0,0.005094,0,1,0,1,-1
UNITED AIRLINES HOLDINGS,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.005094,0.005094,1,0,0,1,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,UNITED PARCEL SERVICE,0.000517,0.000517,1,0,0,1,1
UNITED PARCEL SERVICE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0,0.000517,0,1,0,1,-1
MASSACHUSETTS MUTUAL LIFE INSURANCE,UNITED STATES STEEL,2.2e-05,4.5e-05,0,0,1,1,0
