client_name,lob_id,report_uuid,bill_id,amount
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,s627-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,s664-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,s4325-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,hr1865-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,hr6800-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,hr8990-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,s1431-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,s5064-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,hr3301-116,380000.0
PACIFIC LIFE,85e44d1c-a406-538f-9c60-dfd4199bc686,ad0d79ac-bf55-4a60-8fd0-e7eaf0146ee3,hr6201-116,380000.0
ADVANCED MICRO DEVICES,22e1a2ed-374b-5903-87de-29b79c7e8786,ad2e8b49-efca-464a-8e88-a598a52f469d,hr6395-116,410000.0
ADVANCED MICRO DEVICES,22e1a2ed-374b-5903-87de-29b79c7e8786,ad2e8b49-efca-464a-8e88-a598a52f469d,hr7178-116,410000.0
ADVANCED MICRO DEVICES,22e1a2ed-374b-5903-87de-29b79c7e8786,ad2e8b49-efca-464a-8e88-a598a52f469d,s4982-116,410000.0
ALPHABET,dab56bcc-1b97-5583-95a7-ce6b773c0434,ad5d064a-0694-4c10-8458-0dd67ac98252,hr6074-116,20000.0
ALPHABET,dab56bcc-1b97-5583-95a7-ce6b773c0434,ad5d064a-0694-4c10-8458-0dd67ac98252,hr6201-116,20000.0
ALPHABET,dab56bcc-1b97-5583-95a7-ce6b773c0434,ad5d064a-0694-4c10-8458-0dd67ac98252,hr748-116,20000.0
NRG ENERGY,efee6e71-8c8a-54f5-9982-381c744fc2cd,ad79589e-cd8f-459a-8524-60a726f04f82,hr1315-116,40000.0
NRG ENERGY,efee6e71-8c8a-54f5-9982-381c744fc2cd,ad79589e-cd8f-459a-8524-60a726f04f82,s1142-116,40000.0
ARCHER DANIELS MIDLAND,71ff2bcb-8308-5426-a248-bf3c348ee5ac,ad7a82d8-d945-4df6-8386-b587323598b7,hr2-116,280000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,ad7b7fb7-af8f-4306-a2a6-53c63762c06d,hr2096-116,120000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,ad7b7fb7-af8f-4306-a2a6-53c63762c06d,hr2256-116,120000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,ad7b7fb7-af8f-4306-a2a6-53c63762c06d,hr3301-116,120000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,ad7b7fb7-af8f-4306-a2a6-53c63762c06d,s1094-116,120000.0
TESLA,c1ebcf32-e77a-5427-9e73-cca51f18f398,ad7b7fb7-af8f-4306-a2a6-53c63762c06d,s1142-116,120000.0
GENERAL MILLS,8e77f84c-8902-5727-bf5c-64fd068a9419,ad88c7e6-215f-44f4-bd8b-c7a4dc2ce94e,hr5-116,240000.0
GENERAL MILLS,8e77f84c-8902-5727-bf5c-64fd068a9419,ad88c7e6-215f-44f4-bd8b-c7a4dc2ce94e,s788-116,240000.0
GENERAL MILLS,8e77f84c-8902-5727-bf5c-64fd068a9419,ad88c7e6-215f-44f4-bd8b-c7a4dc2ce94e,s3548-116,240000.0
WHIRLPOOL,ff44d849-39a9-5bbc-8f40-919f363a54c0,ad89685e-122e-4c31-841f-775ec4d91cc3,hr3969-116,180000.0
WHIRLPOOL,ff44d849-39a9-5bbc-8f40-919f363a54c0,ad89685e-122e-4c31-841f-775ec4d91cc3,s1982-116,180000.0
WHIRLPOOL,ff44d849-39a9-5bbc-8f40-919f363a54c0,ad89685e-122e-4c31-841f-775ec4d91cc3,s2754-116,180000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr3266-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr1044-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,s1398-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,s1427-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr2985-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr4549-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr3811-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,s1611-116,1200000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,ad93719e-d527-4b21-876a-dfc6a41cbdaf,hr2741-116,1200000.0
BRISTOL-MYERS SQUIBB,9ef43e35-480c-5ec8-af8f-590a176728f8,ad9e13f4-08c1-4d8b-8be1-4c4a80c306b9,hr133-116,40000.0
BRISTOL-MYERS SQUIBB,9ef43e35-480c-5ec8-af8f-590a176728f8,ad9e13f4-08c1-4d8b-8be1-4c4a80c306b9,hr748-116,40000.0
STATE FARM INSURANCE,7d687215-4a94-5f4e-b01f-48d70dafced6,ad9f226d-1bbc-4d80-83d1-8ef26aefdf19,hr1375-116,19000.0
STATE FARM INSURANCE,7d687215-4a94-5f4e-b01f-48d70dafced6,ad9f226d-1bbc-4d80-83d1-8ef26aefdf19,s1989-116,19000.0
AECOM,7b72f440-314b-5610-a833-0921ff1c5464,adaa139f-6ed5-4b90-82c1-5ba8be417677,hjres31-116,560000.0
AECOM,7b72f440-314b-5610-a833-0921ff1c5464,adaa139f-6ed5-4b90-82c1-5ba8be417677,hr21-116,560000.0
ZIMMER BIOMET HOLDINGS,7791af9b-868d-5c43-b474-891be0d14ac7,adadd0d9-e671-440a-acb0-b7c402652677,s692-116,140000.0
DAVITA,7a76cb06-ff59-539f-93c4-1465c6f48e5d,adb41a7d-ec3e-430e-a861-4115571eeff4,hr133-116,50000.0
DAVITA,7a76cb06-ff59-539f-93c4-1465c6f48e5d,adb41a7d-ec3e-430e-a861-4115571eeff4,hr6201-116,50000.0
DAVITA,7a76cb06-ff59-539f-93c4-1465c6f48e5d,adb41a7d-ec3e-430e-a861-4115571eeff4,hr6800-116,50000.0
DAVITA,7a76cb06-ff59-539f-93c4-1465c6f48e5d,adb41a7d-ec3e-430e-a861-4115571eeff4,hr748-116,50000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,adb98f36-d274-4ae5-8d06-64057a356d2c,hr4100-116,50000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,adb98f36-d274-4ae5-8d06-64057a356d2c,s1712-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,hr1644-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,hr2500-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,hr3375-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,s1214-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,s1215-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,s151-116,52500.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,adb9d714-e04f-4cd8-9107-80f6fc9ba657,s748-116,52500.0
POLARIS INDUSTRIES,3007b7ee-cdf3-5324-a445-cabe8c2f85c3,adba2a1a-60a0-4b5e-9a25-1f1924f8503d,hr7665-116,60000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,hr3-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,hr6074-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,hr6201-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,hr6800-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s1416-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s1895-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s2543-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s3013-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s3129-116,80000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,adbb339e-e34f-4339-b732-d7b62886c49c,s3548-116,80000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr3055-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,sjres59-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,sjres8-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr1502-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr1742-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr1743-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr1744-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr2597-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr2741-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr3240-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr360-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1359-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1398-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1593-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1760-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr2096-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,hr5270-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1094-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s1142-116,460000.0
FIRSTENERGY,4a6bc9aa-2140-5edc-a5ff-3d4aad5c463d,adbec2c3-974e-4396-8d15-ae22546e9546,s2677-116,460000.0
AMEREN,0f2c2f10-95dd-56a5-918b-3f6e5194280d,adcb0104-c3a9-4bc7-99a8-5c2319f0deb5,hr1158-116,270000.0
AMEREN,0f2c2f10-95dd-56a5-918b-3f6e5194280d,adcb0104-c3a9-4bc7-99a8-5c2319f0deb5,hr1865-116,270000.0
AMEREN,0f2c2f10-95dd-56a5-918b-3f6e5194280d,adcb0104-c3a9-4bc7-99a8-5c2319f0deb5,hr2699-116,270000.0
AMEREN,0f2c2f10-95dd-56a5-918b-3f6e5194280d,adcb0104-c3a9-4bc7-99a8-5c2319f0deb5,hr172-116,270000.0
AMEREN,0f2c2f10-95dd-56a5-918b-3f6e5194280d,adcb0104-c3a9-4bc7-99a8-5c2319f0deb5,hr2256-116,270000.0
NEXTERA ENERGY,437c8bd3-8448-5dd1-b43d-761cc8b74f5e,add2a464-a755-4d96-8eb1-b8d6a93a9d58,hr1865-116,40000.0
BIOGEN,abc91d62-5f70-517f-afc5-b141b269ed30,added782-ace1-411b-87cd-2f3cec82f440,hr8624-116,50000.0
BIOGEN,abc91d62-5f70-517f-afc5-b141b269ed30,added782-ace1-411b-87cd-2f3cec82f440,s4295-116,50000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,ade57b35-810b-4b7b-8871-9ea3428e0cd4,hr748-116,40000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,ade57b35-810b-4b7b-8871-9ea3428e0cd4,s3548-116,40000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,ade57b35-810b-4b7b-8871-9ea3428e0cd4,hres810-116,40000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,ade57b35-810b-4b7b-8871-9ea3428e0cd4,s3535-116,40000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hconres15-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr9-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s15-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s59-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,sjres8-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,sres59-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr1166-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr1743-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr2741-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr2957-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr3306-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1359-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1685-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s383-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s903-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr3318-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr359-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr360-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr362-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr3699-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr370-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr680-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s174-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s300-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr1551-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr2096-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr3301-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,hr5270-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1142-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1288-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1957-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s1988-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s617-116,790000.0
CALPINE,47a8abb7-ae63-5831-ad37-86975cb00b9f,ade8943d-19ad-484e-ab82-1fc5d46f5e21,s666-116,790000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr1502-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr1742-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr1743-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr1744-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr358-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr360-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,hr680-116,140000.0
PPL,56334cdb-e871-57d3-8937-ee7347c3d7df,aded3c7f-b824-49e6-bdf2-bbe273114160,s174-116,140000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr133-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr6395-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s4049-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr3-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr3630-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr6074-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr6201-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr6800-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr748-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr987-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s1895-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s2543-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s3129-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s3548-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s4775-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr2477-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,hr7659-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s1280-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s178-116,1070000.0
HUMANA,72554ba3-10a7-5a4d-8e6d-7273dd3fb8dc,ae04112d-4f07-4b84-a420-e8db1c57b78e,s4840-116,1070000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,hr6800-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,hr925-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,s1624-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,hr1595-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,hr2093-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,hr3884-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,s1028-116,80000.0
CONSTELLATION BRANDS,a2db7caa-4591-5346-b922-030da79bd173,ae0b6b26-7eab-4378-b896-babbab3f17dc,s1200-116,80000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,ae13ade2-2918-4b29-a669-28ed76478c10,hjres31-116,60000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,ae163926-974a-4cb9-88d9-8046e064901f,hjres31-116,40000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,ae163926-974a-4cb9-88d9-8046e064901f,hr269-116,40000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,ae163926-974a-4cb9-88d9-8046e064901f,hr107-116,40000.0
MERCK,1fc2fcaa-d00a-59bc-b880-5a6889ef0f74,ae163926-974a-4cb9-88d9-8046e064901f,s551-116,40000.0
EOG RESOURCES,445e45c7-1fd6-5ef5-b080-e3d699aaf10e,ae1df2ce-e7b5-4368-8c8d-35e3950ea95d,hr1836-116,30000.0
EOG RESOURCES,445e45c7-1fd6-5ef5-b080-e3d699aaf10e,ae1df2ce-e7b5-4368-8c8d-35e3950ea95d,s816-116,30000.0
ABBOTT LABORATORIES,b6d0611c-78b8-50e2-960c-f1b1c960cd84,ae4a214f-b975-4d4c-8c35-9cc3a7bc4967,hr6102-116,1020000.0
ABBOTT LABORATORIES,b6d0611c-78b8-50e2-960c-f1b1c960cd84,ae4a214f-b975-4d4c-8c35-9cc3a7bc4967,s3780-116,1020000.0
ABBOTT LABORATORIES,b6d0611c-78b8-50e2-960c-f1b1c960cd84,ae4a214f-b975-4d4c-8c35-9cc3a7bc4967,s3942-116,1020000.0
ABBOTT LABORATORIES,b6d0611c-78b8-50e2-960c-f1b1c960cd84,ae4a214f-b975-4d4c-8c35-9cc3a7bc4967,s3829-116,1020000.0
ZIMMER BIOMET HOLDINGS,7791af9b-868d-5c43-b474-891be0d14ac7,ae500787-7817-45e6-9fc9-6a47873509e9,s692-116,110000.0
UNION PACIFIC,7ba77bc0-e43d-5dcc-a8ca-cef4b6e8062a,ae50c168-491f-4b68-82de-c21c34bb9493,hr1748-116,50000.0
UNION PACIFIC,7ba77bc0-e43d-5dcc-a8ca-cef4b6e8062a,ae50c168-491f-4b68-82de-c21c34bb9493,s1979-116,50000.0
UNITED PARCEL SERVICE,9d5e38f7-1e37-56c2-a8a5-cd9b5be2cd25,ae67ccd6-b7c3-4879-8214-12798ab3e1ae,hr1865-116,80000.0
HILTON WORLDWIDE HOLDINGS,885af9a3-678d-5650-b531-f8067ad3643d,ae745f2c-daed-437a-b174-8a7a0f911ce9,hjres110-116,190000.0
