source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
HONEYWELL INTERNATIONAL,RAYTHEON,0.058924,0.084178,2,0,3,5,2
RAYTHEON,HONEYWELL INTERNATIONAL,0.025253,0.084178,0,2,3,5,-2
HONEYWELL INTERNATIONAL,RITE AID,0.007013,0.014027,0,0,1,1,0
RITE AID,HONEYWELL INTERNATIONAL,0.007013,0.014027,0,0,1,1,0
HONEYWELL INTERNATIONAL,SOUTHERN,0.000183,0.000183,1,0,0,1,1
SOUTHERN,HONEYWELL INTERNATIONAL,0.0,0.000183,0,1,0,1,-1
HONEYWELL INTERNATIONAL,TEXAS INSTRUMENTS,0.112916,0.150554,1,0,1,2,1
TEXAS INSTRUMENTS,HONEYWELL INTERNATIONAL,0.037639,0.150554,0,1,1,2,-1
HONEYWELL INTERNATIONAL,UNITED AIRLINES HOLDINGS,0.002033,0.004066,0,0,1,1,0
UNITED AIRLINES HOLDINGS,HONEYWELL INTERNATIONAL,0.002033,0.004066,0,0,1,1,0
HONEYWELL INTERNATIONAL,UNITED TECHNOLOGIES,0.026126,0.052252,0,0,3,3,0
UNITED TECHNOLOGIES,HONEYWELL INTERNATIONAL,0.026126,0.052252,0,0,3,3,0
HONEYWELL INTERNATIONAL,VERIZON,0.001616,0.012926,0,3,1,4,-3
VERIZON,HONEYWELL INTERNATIONAL,0.01131,0.012926,3,0,1,4,3
HP,IBM,0.006172,0.012344,0,0,3,3,0
IBM,HP,0.006172,0.012344,0,0,3,3,0
HP,INTEL,0.000655,0.000655,1,0,0,1,1
INTEL,HP,0.0,0.000655,0,1,0,1,-1
HP,PPG INDUSTRIES,0.005107,0.010215,0,0,1,1,0
PPG INDUSTRIES,HP,0.005107,0.010215,0,0,1,1,0
HP,STATE FARM INSURANCE,0.000655,0.000655,1,0,0,1,1
STATE FARM INSURANCE,HP,0.0,0.000655,0,1,0,1,-1
HP,TARGET,0.0,0.045387,0,1,0,1,-1
TARGET,HP,0.045387,0.045387,1,0,0,1,1
HP,TEXAS INSTRUMENTS,0.000655,0.000655,1,0,0,1,1
TEXAS INSTRUMENTS,HP,0.0,0.000655,0,1,0,1,-1
HP,VERIZON,0.010854,0.043416,0,1,1,2,-1
VERIZON,HP,0.032562,0.043416,1,0,1,2,1
HP,WALGREENS BOOTS ALLIANCE,0.0,0.040845,0,1,0,1,-1
WALGREENS BOOTS ALLIANCE,HP,0.040845,0.040845,1,0,0,1,1
HP,WALMART,0.008767,0.011689,1,0,1,2,1
WALMART,HP,0.002922,0.011689,0,1,1,2,-1
HUMANA,IBM,0.0,0.001267,0,1,0,1,-1
IBM,HUMANA,0.001267,0.001267,1,0,0,1,1
HUMANA,JOHNSON & JOHNSON,0.001759,0.00211,2,0,1,3,2
JOHNSON & JOHNSON,HUMANA,0.000352,0.00211,0,2,1,3,-2
HUMANA,LABORATORY CORP. OF AMERICA,0.012883,0.03865,0,1,2,3,-1
LABORATORY CORP. OF AMERICA,HUMANA,0.025767,0.03865,1,0,2,3,1
HUMANA,LEIDOS HOLDINGS,0.002147,0.004295,0,0,1,1,0
LEIDOS HOLDINGS,HUMANA,0.002147,0.004295,0,0,1,1,0
HUMANA,LOCKHEED MARTIN,0.000112,0.000225,0,0,1,1,0
LOCKHEED MARTIN,HUMANA,0.000112,0.000225,0,0,1,1,0
HUMANA,MAGELLAN HEALTH,0.031971,0.089517,0,2,5,7,-2
MAGELLAN HEALTH,HUMANA,0.057547,0.089517,2,0,5,7,2
HUMANA,MCKESSON,0.004747,0.004747,1,0,0,1,1
MCKESSON,HUMANA,0.0,0.004747,0,1,0,1,-1
HUMANA,MERCK,0.059676,0.119353,1,1,2,4,0
MERCK,HUMANA,0.059676,0.119353,1,1,2,4,0
HUMANA,MOLINA HEALTHCARE,0.03867,0.09023,1,2,4,7,-1
MOLINA HEALTHCARE,HUMANA,0.05156,0.09023,2,1,4,7,1
HUMANA,MUTUAL OF OMAHA INSURANCE,0.081014,0.121521,3,1,2,6,2
MUTUAL OF OMAHA INSURANCE,HUMANA,0.040507,0.121521,1,3,2,6,-2
HUMANA,PPG INDUSTRIES,0.000251,0.000501,0,0,1,1,0
PPG INDUSTRIES,HUMANA,0.000251,0.000501,0,0,1,1,0
HUMANA,RAYTHEON,0.0,0.001267,0,1,0,1,-1
RAYTHEON,HUMANA,0.001267,0.001267,1,0,0,1,1
HUMANA,RITE AID,0.041031,0.082062,0,0,2,2,0
RITE AID,HUMANA,0.041031,0.082062,0,0,2,2,0
HUMANA,THERMO FISHER SCIENTIFIC,0.001899,0.003797,0,0,1,1,0
THERMO FISHER SCIENTIFIC,HUMANA,0.001899,0.003797,0,0,1,1,0
HUMANA,WALGREENS BOOTS ALLIANCE,0.039278,0.039278,2,0,0,2,2
WALGREENS BOOTS ALLIANCE,HUMANA,0.0,0.039278,0,2,0,2,-2
HUMANA,WALMART,0.0,0.021291,0,2,0,2,-2
WALMART,HUMANA,0.021291,0.021291,2,0,0,2,2
HUNTSMAN,LEIDOS HOLDINGS,0.156875,0.31375,0,0,1,1,0
LEIDOS HOLDINGS,HUNTSMAN,0.156875,0.31375,0,0,1,1,0
HUNTSMAN,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.061452,0.122905,0,0,1,1,0
MASSACHUSETTS MUTUAL LIFE INSURANCE,HUNTSMAN,0.061452,0.122905,0,0,1,1,0
HUNTSMAN,METLIFE,0.061452,0.122905,0,0,1,1,0
METLIFE,HUNTSMAN,0.061452,0.122905,0,0,1,1,0
HUNTSMAN,MICRON TECHNOLOGY,0.156875,0.31375,0,0,2,2,0
MICRON TECHNOLOGY,HUNTSMAN,0.156875,0.31375,0,0,2,2,0
HUNTSMAN,NATIONWIDE,0.081875,0.16375,0,0,1,1,0
NATIONWIDE,HUNTSMAN,0.081875,0.16375,0,0,1,1,0
HUNTSMAN,NEXTERA ENERGY,0.061452,0.122905,0,0,1,1,0
NEXTERA ENERGY,HUNTSMAN,0.061452,0.122905,0,0,1,1,0
HUNTSMAN,NORTHROP GRUMMAN,0.029687,0.08906,0,1,2,3,-1
NORTHROP GRUMMAN,HUNTSMAN,0.059374,0.08906,1,0,2,3,1
HUNTSMAN,ORACLE,0.081875,0.16375,0,0,3,3,0
ORACLE,HUNTSMAN,0.081875,0.16375,0,0,3,3,0
HUNTSMAN,PPG INDUSTRIES,0.031938,0.063875,0,0,4,4,0
PPG INDUSTRIES,HUNTSMAN,0.031938,0.063875,0,0,4,4,0
HUNTSMAN,PRUDENTIAL FINANCIAL,0.081875,0.16375,0,0,1,1,0
PRUDENTIAL FINANCIAL,HUNTSMAN,0.081875,0.16375,0,0,1,1,0
HUNTSMAN,RITE AID,0.031938,0.063875,0,0,1,1,0
RITE AID,HUNTSMAN,0.031938,0.063875,0,0,1,1,0
HUNTSMAN,S&P GLOBAL,0.028932,0.057864,0,0,1,1,0
S&P GLOBAL,HUNTSMAN,0.028932,0.057864,0,0,1,1,0
HUNTSMAN,TEXTRON,0.003005,0.006011,0,0,1,1,0
TEXTRON,HUNTSMAN,0.003005,0.006011,0,0,1,1,0
HUNTSMAN,THERMO FISHER SCIENTIFIC,0.003005,0.006011,0,0,1,1,0
THERMO FISHER SCIENTIFIC,HUNTSMAN,0.003005,0.006011,0,0,1,1,0
HUNTSMAN,W.R. BERKLEY,0.069282,0.138565,0,0,1,1,0
W.R. BERKLEY,HUNTSMAN,0.069282,0.138565,0,0,1,1,0
HUNTSMAN,WESTERN UNION,0.019345,0.03869,0,0,1,1,0
WESTERN UNION,HUNTSMAN,0.019345,0.03869,0,0,1,1,0
IBM,INTEL,0.024753,0.029703,2,0,1,3,2
INTEL,IBM,0.004951,0.029703,0,2,1,3,-2
IBM,INTERNATIONAL PAPER,0.003781,0.007563,0,0,1,1,0
INTERNATIONAL PAPER,IBM,0.003781,0.007563,0,0,1,1,0
IBM,INTUIT,0.0107,0.0107,2,0,0,2,2
INTUIT,IBM,0.0,0.0107,0,2,0,2,-2
IBM,JOHNSON & JOHNSON,0.000799,0.000799,1,0,0,1,1
JOHNSON & JOHNSON,IBM,0.0,0.000799,0,1,0,1,-1
IBM,JPMORGAN CHASE & CO.,0.000225,0.000451,0,0,1,1,0
JPMORGAN CHASE & CO.,IBM,0.000225,0.000451,0,0,1,1,0
IBM,LABORATORY CORP. OF AMERICA,0.0015,0.003,0,0,1,1,0
LABORATORY CORP. OF AMERICA,IBM,0.0015,0.003,0,0,1,1,0
IBM,LAS VEGAS SANDS,0.049938,0.099875,0,0,1,1,0
LAS VEGAS SANDS,IBM,0.049938,0.099875,0,0,1,1,0
IBM,LEIDOS HOLDINGS,0.000708,0.001416,0,0,2,2,0
LEIDOS HOLDINGS,IBM,0.000708,0.001416,0,0,2,2,0
IBM,LOCKHEED MARTIN,0.023404,0.046807,0,0,2,2,0
LOCKHEED MARTIN,IBM,0.023404,0.046807,0,0,2,2,0
IBM,MCKESSON,0.030013,0.060026,0,0,1,1,0
MCKESSON,IBM,0.030013,0.060026,0,0,1,1,0
IBM,MERCK,0.002901,0.002901,1,0,0,1,1
MERCK,IBM,0.0,0.002901,0,1,0,1,-1
IBM,MICRON TECHNOLOGY,0.012768,0.017024,2,0,2,4,2
MICRON TECHNOLOGY,IBM,0.004256,0.017024,0,2,2,4,-2
IBM,MICROSOFT,0.042378,0.084755,0,0,4,4,0
MICROSOFT,IBM,0.042378,0.084755,0,0,4,4,0
IBM,MUTUAL OF OMAHA INSURANCE,0.005711,0.005711,2,0,0,2,2
MUTUAL OF OMAHA INSURANCE,IBM,0.0,0.005711,0,2,0,2,-2
IBM,NATIONWIDE,0.008141,0.016281,0,0,1,1,0
NATIONWIDE,IBM,0.008141,0.016281,0,0,1,1,0
IBM,NORTHWESTERN MUTUAL,0.005094,0.005094,1,0,0,1,1
NORTHWESTERN MUTUAL,IBM,0.0,0.005094,0,1,0,1,-1
IBM,ORACLE,0.022998,0.030663,2,0,2,4,2
ORACLE,IBM,0.007666,0.030663,0,2,2,4,-2
IBM,OWENS CORNING,0.004178,0.016711,0,1,1,2,-1
OWENS CORNING,IBM,0.012533,0.016711,1,0,1,2,1
IBM,PNC FINANCIAL SERVICES,0.002124,0.002124,1,0,0,1,1
PNC FINANCIAL SERVICES,IBM,0.0,0.002124,0,1,0,1,-1
IBM,PPG INDUSTRIES,0.014544,0.029089,0,0,2,2,0
PPG INDUSTRIES,IBM,0.014544,0.029089,0,0,2,2,0
IBM,PRINCIPAL FINANCIAL,0.010679,0.017087,1,0,3,4,1
PRINCIPAL FINANCIAL,IBM,0.006408,0.017087,0,1,3,4,-1
IBM,PRUDENTIAL FINANCIAL,0.00749,0.014981,0,0,1,1,0
PRUDENTIAL FINANCIAL,IBM,0.00749,0.014981,0,0,1,1,0
IBM,RAYTHEON,0.001624,0.003247,0,0,1,1,0
RAYTHEON,IBM,0.001624,0.003247,0,0,1,1,0
IBM,RITE AID,0.001737,0.003474,0,0,1,1,0
RITE AID,IBM,0.001737,0.003474,0,0,1,1,0
IBM,SALESFORCE,0.029017,0.03869,2,0,2,4,2
SALESFORCE,IBM,0.009672,0.03869,0,2,2,4,-2
IBM,SEMPRA ENERGY,0.019174,0.019174,1,0,0,1,1
SEMPRA ENERGY,IBM,0.0,0.019174,0,1,0,1,-1
IBM,STATE FARM INSURANCE,0.002901,0.002901,1,0,0,1,1
STATE FARM INSURANCE,IBM,0.0,0.002901,0,1,0,1,-1
IBM,SYNCHRONY FINANCIAL,0.008251,0.008251,1,0,0,1,1
SYNCHRONY FINANCIAL,IBM,0.0,0.008251,0,1,0,1,-1
IBM,TEXAS INSTRUMENTS,0.0206,0.027466,2,0,2,4,2
TEXAS INSTRUMENTS,IBM,0.006867,0.027466,0,2,2,4,-2
IBM,UNITED AIRLINES HOLDINGS,0.00442,0.005893,1,0,1,2,1
UNITED AIRLINES HOLDINGS,IBM,0.001473,0.005893,0,1,1,2,-1
IBM,UNITED PARCEL SERVICE,0.029727,0.029727,1,0,0,1,1
UNITED PARCEL SERVICE,IBM,0.0,0.029727,0,1,0,1,-1
IBM,VERIZON,0.023517,0.047034,0,0,5,5,0
VERIZON,IBM,0.023517,0.047034,0,0,5,5,0
IBM,WALMART,0.002502,0.003336,1,0,1,2,1
WALMART,IBM,0.000834,0.003336,0,1,1,2,-1
IHEARTMEDIA,LABORATORY CORP. OF AMERICA,0.000521,0.001042,0,0,1,1,0
LABORATORY CORP. OF AMERICA,IHEARTMEDIA,0.000521,0.001042,0,0,1,1,0
IHEARTMEDIA,MARRIOTT INTERNATIONAL,0.000712,0.000949,1,0,1,2,1
MARRIOTT INTERNATIONAL,IHEARTMEDIA,0.000237,0.000949,0,1,1,2,-1
IHEARTMEDIA,MICROSOFT,0.022492,0.044984,0,0,1,1,0
MICROSOFT,IHEARTMEDIA,0.022492,0.044984,0,0,1,1,0
IHEARTMEDIA,MUTUAL OF OMAHA INSURANCE,0.004611,0.004611,2,0,0,2,2
MUTUAL OF OMAHA INSURANCE,IHEARTMEDIA,0.0,0.004611,0,2,0,2,-2
IHEARTMEDIA,ORACLE,0.020882,0.020882,2,0,0,2,2
ORACLE,IHEARTMEDIA,0.0,0.020882,0,2,0,2,-2
IHEARTMEDIA,SOUTHWEST AIRLINES,0.000521,0.001042,0,0,1,1,0
SOUTHWEST AIRLINES,IHEARTMEDIA,0.000521,0.001042,0,0,1,1,0
IHEARTMEDIA,STATE FARM INSURANCE,0.001521,0.003042,0,0,1,1,0
STATE FARM INSURANCE,IHEARTMEDIA,0.001521,0.003042,0,0,1,1,0
IHEARTMEDIA,UNITED AIRLINES HOLDINGS,0.001537,0.004611,0,1,2,3,-1
UNITED AIRLINES HOLDINGS,IHEARTMEDIA,0.003074,0.004611,1,0,2,3,1
ILLINOIS TOOL WORKS,INTERNATIONAL PAPER,0.022971,0.045943,0,0,2,2,0
INTERNATIONAL PAPER,ILLINOIS TOOL WORKS,0.022971,0.045943,0,0,2,2,0
ILLINOIS TOOL WORKS,LIBERTY MUTUAL INSURANCE GROUP,0.000648,0.001295,0,0,1,1,0
LIBERTY MUTUAL INSURANCE GROUP,ILLINOIS TOOL WORKS,0.000648,0.001295,0,0,1,1,0
ILLINOIS TOOL WORKS,NUCOR,0.045717,0.091435,0,0,3,3,0
NUCOR,ILLINOIS TOOL WORKS,0.045717,0.091435,0,0,3,3,0
ILLINOIS TOOL WORKS,OWENS CORNING,0.074576,0.074576,1,0,0,1,1
OWENS CORNING,ILLINOIS TOOL WORKS,0.0,0.074576,0,1,0,1,-1
ILLINOIS TOOL WORKS,PHILLIPS 66,0.002514,0.005028,0,0,5,5,0
PHILLIPS 66,ILLINOIS TOOL WORKS,0.002514,0.005028,0,0,5,5,0
ILLINOIS TOOL WORKS,PPG INDUSTRIES,0.0189,0.0189,2,0,0,2,2
PPG INDUSTRIES,ILLINOIS TOOL WORKS,0.0,0.0189,0,2,0,2,-2
ILLINOIS TOOL WORKS,PROCTER & GAMBLE,0.122905,0.122905,1,0,0,1,1
PROCTER & GAMBLE,ILLINOIS TOOL WORKS,0.0,0.122905,0,1,0,1,-1
ILLINOIS TOOL WORKS,RAYTHEON,0.024676,0.024676,2,0,0,2,2
RAYTHEON,ILLINOIS TOOL WORKS,0.0,0.024676,0,2,0,2,-2
ILLINOIS TOOL WORKS,TEXAS INSTRUMENTS,0.002116,0.004232,0,0,2,2,0
TEXAS INSTRUMENTS,ILLINOIS TOOL WORKS,0.002116,0.004232,0,0,2,2,0
ILLINOIS TOOL WORKS,WESTROCK,0.0,0.179479,0,1,0,1,-1
WESTROCK,ILLINOIS TOOL WORKS,0.179479,0.179479,1,0,0,1,1
ILLINOIS TOOL WORKS,WHIRLPOOL,0.203309,0.304964,1,0,2,3,1
WHIRLPOOL,ILLINOIS TOOL WORKS,0.101655,0.304964,0,1,2,3,-1
INTEL,INTUIT,0.051546,0.051546,1,0,0,1,1
INTUIT,INTEL,0.0,0.051546,0,1,0,1,-1
INTEL,LOCKHEED MARTIN,0.013017,0.026034,0,0,1,1,0
LOCKHEED MARTIN,INTEL,0.013017,0.026034,0,0,1,1,0
INTEL,LOEWS,0.0,0.00559,0,1,0,1,-1
LOEWS,INTEL,0.00559,0.00559,1,0,0,1,1
INTEL,MICRON TECHNOLOGY,0.054713,0.109425,0,0,3,3,0
MICRON TECHNOLOGY,INTEL,0.054713,0.109425,0,0,3,3,0
INTEL,MICROSOFT,0.107051,0.214103,0,0,3,3,0
MICROSOFT,INTEL,0.107051,0.214103,0,0,3,3,0
INTEL,MOTOROLA SOLUTIONS,0.021708,0.043416,0,0,1,1,0
MOTOROLA SOLUTIONS,INTEL,0.021708,0.043416,0,0,1,1,0
INTEL,ORACLE,0.120024,0.120024,1,0,0,1,1
ORACLE,INTEL,0.0,0.120024,0,1,0,1,-1
INTEL,PG&E,0.007906,0.031625,0,1,1,2,-1
PG&E,INTEL,0.023718,0.031625,1,0,1,2,1
INTEL,PHILLIPS 66,0.0,0.00559,0,1,0,1,-1
PHILLIPS 66,INTEL,0.00559,0.00559,1,0,0,1,1
INTEL,PPL,0.0058,0.007733,1,0,1,2,1
PPL,INTEL,0.001933,0.007733,0,1,1,2,-1
INTEL,PRINCIPAL FINANCIAL,0.000896,0.001793,0,0,1,1,0
PRINCIPAL FINANCIAL,INTEL,0.000896,0.001793,0,0,1,1,0
INTEL,PUBLIC SERVICE ENTERPRISE GROUP,0.0127,0.050799,0,1,1,2,-1
PUBLIC SERVICE ENTERPRISE GROUP,INTEL,0.038099,0.050799,1,0,1,2,1
INTEL,QUALCOMM,0.004041,0.008082,0,0,1,1,0
QUALCOMM,INTEL,0.004041,0.008082,0,0,1,1,0
INTEL,RAYTHEON,0.013017,0.026034,0,0,1,1,0
RAYTHEON,INTEL,0.013017,0.026034,0,0,1,1,0
INTEL,SALESFORCE,0.144282,0.288565,0,0,1,1,0
SALESFORCE,INTEL,0.144282,0.288565,0,0,1,1,0
INTEL,TEXAS INSTRUMENTS,0.156669,0.376005,1,2,3,6,-1
TEXAS INSTRUMENTS,INTEL,0.219336,0.376005,2,1,3,6,1
INTEL,WESTROCK,0.0,0.002323,0,1,0,1,-1
WESTROCK,INTEL,0.002323,0.002323,1,0,0,1,1
INTEL,XCEL ENERGY,0.022604,0.045209,0,0,1,1,0
XCEL ENERGY,INTEL,0.022604,0.045209,0,0,1,1,0
INTERNATIONAL PAPER,LIBERTY MUTUAL INSURANCE GROUP,0.000648,0.001295,0,0,1,1,0
LIBERTY MUTUAL INSURANCE GROUP,INTERNATIONAL PAPER,0.000648,0.001295,0,0,1,1,0
INTERNATIONAL PAPER,MICROSOFT,0.003781,0.007563,0,0,1,1,0
MICROSOFT,INTERNATIONAL PAPER,0.003781,0.007563,0,0,1,1,0
INTERNATIONAL PAPER,NATIONWIDE,0.003781,0.007563,0,0,1,1,0
NATIONWIDE,INTERNATIONAL PAPER,0.003781,0.007563,0,0,1,1,0
INTERNATIONAL PAPER,NORTHWESTERN MUTUAL,0.0,0.001598,0,1,0,1,-1
NORTHWESTERN MUTUAL,INTERNATIONAL PAPER,0.001598,0.001598,1,0,0,1,1
INTERNATIONAL PAPER,ORACLE,0.004198,0.008396,0,0,2,2,0
ORACLE,INTERNATIONAL PAPER,0.004198,0.008396,0,0,2,2,0
INTERNATIONAL PAPER,PG&E,0.0,0.000833,0,1,0,1,-1
PG&E,INTERNATIONAL PAPER,0.000833,0.000833,1,0,0,1,1
INTERNATIONAL PAPER,PHILLIPS 66,0.004029,0.012086,0,1,2,3,-1
PHILLIPS 66,INTERNATIONAL PAPER,0.008057,0.012086,1,0,2,3,1
INTERNATIONAL PAPER,PPG INDUSTRIES,0.001928,0.007712,0,1,1,2,-1
PPG INDUSTRIES,INTERNATIONAL PAPER,0.005784,0.007712,1,0,1,2,1
INTERNATIONAL PAPER,PRUDENTIAL FINANCIAL,0.003365,0.00673,0,0,1,1,0
PRUDENTIAL FINANCIAL,INTERNATIONAL PAPER,0.003365,0.00673,0,0,1,1,0
INTERNATIONAL PAPER,TESLA,0.0,0.001042,0,1,0,1,-1
TESLA,INTERNATIONAL PAPER,0.001042,0.001042,1,0,0,1,1
INTERNATIONAL PAPER,TEXAS INSTRUMENTS,0.002719,0.005438,0,0,1,1,0
TEXAS INSTRUMENTS,INTERNATIONAL PAPER,0.002719,0.005438,0,0,1,1,0
INTERNATIONAL PAPER,UNION PACIFIC,0.000405,0.002431,0,2,1,3,-2
UNION PACIFIC,INTERNATIONAL PAPER,0.002026,0.002431,2,0,1,3,2
INTERNATIONAL PAPER,UNITED TECHNOLOGIES,0.000437,0.001747,0,1,1,2,-1
UNITED TECHNOLOGIES,INTERNATIONAL PAPER,0.00131,0.001747,1,0,1,2,1
INTERNATIONAL PAPER,WALMART,0.000799,0.001598,0,0,1,1,0
WALMART,INTERNATIONAL PAPER,0.000799,0.001598,0,0,1,1,0
INTERNATIONAL PAPER,WESTROCK,0.034148,0.091062,1,2,1,4,-1
WESTROCK,INTERNATIONAL PAPER,0.056914,0.091062,2,1,1,4,1
INTUIT,KEYCORP,0.003079,0.006159,0,0,1,1,0
KEYCORP,INTUIT,0.003079,0.006159,0,0,1,1,0
INTUIT,MICRON TECHNOLOGY,0.0,0.087431,0,2,0,2,-2
MICRON TECHNOLOGY,INTUIT,0.087431,0.087431,2,0,0,2,2
INTUIT,MICROSOFT,0.014572,0.087431,0,2,1,3,-2
MICROSOFT,INTUIT,0.07286,0.087431,2,0,1,3,2
INTUIT,NORTHERN TRUST,0.001737,0.003474,0,0,1,1,0
NORTHERN TRUST,INTUIT,0.001737,0.003474,0,0,1,1,0
INTUIT,ORACLE,0.0,0.087431,0,2,0,2,-2
ORACLE,INTUIT,0.087431,0.087431,2,0,0,2,2
INTUIT,PRINCIPAL FINANCIAL,0.0,0.006159,0,2,0,2,-2
PRINCIPAL FINANCIAL,INTUIT,0.006159,0.006159,2,0,0,2,2
INTUIT,SALESFORCE,0.0,0.01566,0,2,0,2,-2
SALESFORCE,INTUIT,0.01566,0.01566,2,0,0,2,2
INTUIT,SOUTHWEST AIRLINES,0.003079,0.006159,0,0,1,1,0
SOUTHWEST AIRLINES,INTUIT,0.003079,0.006159,0,0,1,1,0
INTUIT,TEXAS INSTRUMENTS,0.0,0.087431,0,2,0,2,-2
TEXAS INSTRUMENTS,INTUIT,0.087431,0.087431,2,0,0,2,2
JACOBS ENGINEERING GROUP,L3HARRIS TECHNOLOGIES,0.024891,0.049783,0,0,1,1,0
L3HARRIS TECHNOLOGIES,JACOBS ENGINEERING GROUP,0.024891,0.049783,0,0,1,1,0
JACOBS ENGINEERING GROUP,LEIDOS HOLDINGS,0.002271,0.004542,0,0,2,2,0
LEIDOS HOLDINGS,JACOBS ENGINEERING GROUP,0.002271,0.004542,0,0,2,2,0
JACOBS ENGINEERING GROUP,NORTHROP GRUMMAN,0.022806,0.068417,0,1,2,3,-1
NORTHROP GRUMMAN,JACOBS ENGINEERING GROUP,0.045611,0.068417,1,0,2,3,1
JACOBS ENGINEERING GROUP,PPG INDUSTRIES,0.005276,0.010552,0,0,3,3,0
PPG INDUSTRIES,JACOBS ENGINEERING GROUP,0.005276,0.010552,0,0,3,3,0
JACOBS ENGINEERING GROUP,RAYTHEON,0.017104,0.068417,0,1,1,2,-1
RAYTHEON,JACOBS ENGINEERING GROUP,0.051312,0.068417,1,0,1,2,1
JACOBS ENGINEERING GROUP,TEXTRON,0.019639,0.039278,0,0,3,3,0
TEXTRON,JACOBS ENGINEERING GROUP,0.019639,0.039278,0,0,3,3,0
JACOBS ENGINEERING GROUP,UNITED TECHNOLOGIES,0.009317,0.018634,0,0,2,2,0
UNITED TECHNOLOGIES,JACOBS ENGINEERING GROUP,0.009317,0.018634,0,0,2,2,0
JACOBS ENGINEERING GROUP,VF,0.078903,0.236708,0,1,2,3,-1
VF,JACOBS ENGINEERING GROUP,0.157805,0.236708,1,0,2,3,1
JACOBS ENGINEERING GROUP,WEYERHAEUSER,0.013985,0.055939,0,1,1,2,-1
WEYERHAEUSER,JACOBS ENGINEERING GROUP,0.041954,0.055939,1,0,1,2,1
JETBLUE AIRWAYS,MICRON TECHNOLOGY,0.029577,0.059155,0,0,1,1,0
MICRON TECHNOLOGY,JETBLUE AIRWAYS,0.029577,0.059155,0,0,1,1,0
JOHNSON & JOHNSON,KROGER,0.022775,0.04555,0,0,2,2,0
KROGER,JOHNSON & JOHNSON,0.022775,0.04555,0,0,2,2,0
JOHNSON & JOHNSON,LEIDOS HOLDINGS,0.000308,0.000617,0,0,1,1,0
LEIDOS HOLDINGS,JOHNSON & JOHNSON,0.000308,0.000617,0,0,1,1,0
JOHNSON & JOHNSON,LOCKHEED MARTIN,0.000308,0.000617,0,0,1,1,0
LOCKHEED MARTIN,JOHNSON & JOHNSON,0.000308,0.000617,0,0,1,1,0
JOHNSON & JOHNSON,MCKESSON,0.000424,0.000424,1,0,0,1,1
MCKESSON,JOHNSON & JOHNSON,0.0,0.000424,0,1,0,1,-1
JOHNSON & JOHNSON,MERCK,0.001095,0.003286,1,2,0,3,-1
MERCK,JOHNSON & JOHNSON,0.002191,0.003286,2,1,0,3,1
JOHNSON & JOHNSON,MUTUAL OF OMAHA INSURANCE,0.003537,0.004244,2,0,1,3,2
MUTUAL OF OMAHA INSURANCE,JOHNSON & JOHNSON,0.000707,0.004244,0,2,1,3,-2
JOHNSON & JOHNSON,PEPSICO,0.001976,0.001976,1,0,0,1,1
PEPSICO,JOHNSON & JOHNSON,0.0,0.001976,0,1,0,1,-1
JOHNSON & JOHNSON,PNC FINANCIAL SERVICES,0.000166,0.000331,0,0,1,1,0
PNC FINANCIAL SERVICES,JOHNSON & JOHNSON,0.000166,0.000331,0,0,1,1,0
JOHNSON & JOHNSON,PPG INDUSTRIES,0.000308,0.000617,0,0,1,1,0
PPG INDUSTRIES,JOHNSON & JOHNSON,0.000308,0.000617,0,0,1,1,0
JOHNSON & JOHNSON,PRINCIPAL FINANCIAL,2.2e-05,4.5e-05,0,0,1,1,0
PRINCIPAL FINANCIAL,JOHNSON & JOHNSON,2.2e-05,4.5e-05,0,0,1,1,0
JOHNSON & JOHNSON,PROCTER & GAMBLE,0.017272,0.02303,1,0,1,2,1
PROCTER & GAMBLE,JOHNSON & JOHNSON,0.005757,0.02303,0,1,1,2,-1
JOHNSON & JOHNSON,WALMART,0.007907,0.015814,0,0,1,1,0
WALMART,JOHNSON & JOHNSON,0.007907,0.015814,0,0,1,1,0
JONES FINANCIAL (EDWARD JONES),JPMORGAN CHASE & CO.,0.221671,0.332507,1,0,2,3,1
JPMORGAN CHASE & CO.,JONES FINANCIAL (EDWARD JONES),0.110836,0.332507,0,1,2,3,-1
JONES FINANCIAL (EDWARD JONES),LINCOLN NATIONAL,0.00801,0.016021,1,1,1,3,0
LINCOLN NATIONAL,JONES FINANCIAL (EDWARD JONES),0.00801,0.016021,1,1,1,3,0
JONES FINANCIAL (EDWARD JONES),LUMEN TECHNOLOGIES,0.001162,0.002323,0,0,1,1,0
LUMEN TECHNOLOGIES,JONES FINANCIAL (EDWARD JONES),0.001162,0.002323,0,0,1,1,0
JONES FINANCIAL (EDWARD JONES),MUTUAL OF OMAHA INSURANCE,0.021218,0.033948,2,1,1,4,1
MUTUAL OF OMAHA INSURANCE,JONES FINANCIAL (EDWARD JONES),0.012731,0.033948,1,2,1,4,-1
JONES FINANCIAL (EDWARD JONES),NATIONWIDE,0.0,0.010741,0,1,0,1,-1
NATIONWIDE,JONES FINANCIAL (EDWARD JONES),0.010741,0.010741,1,0,0,1,1
JONES FINANCIAL (EDWARD JONES),NEW YORK LIFE INSURANCE,0.121226,0.363679,0,1,2,3,-1
NEW YORK LIFE INSURANCE,JONES FINANCIAL (EDWARD JONES),0.242452,0.363679,1,0,2,3,1
