company,rank,bill_number,total_amount,budget_fraction
HOLLYFRONTIER,5,S.CON.RES.11,29736.84,0.045749
HOLLYFRONTIER,6,H.R.702,29736.84,0.045749
HOLLYFRONTIER,7,H.R.156,29736.84,0.045749
HOLLYFRONTIER,8,H.CON.RES.27,29736.84,0.045749
HOLLYFRONTIER,9,H.R.1001,29736.84,0.045749
HOLLYFRONTIER,10,S.1,20000.0,0.030769
HOLLYFRONTIER,11,H.R.5538,11428.57,0.017582
HOLLYFRONTIER,12,S.3068,11428.57,0.017582
HOLLYFRONTIER,13,H.R.2822,9736.84,0.01498
HOLLYFRONTIER,14,H.R.1735,9736.84,0.01498
HOLLYFRONTIER,15,S.1312,9736.84,0.01498
HOLLYFRONTIER,16,S.1372,9736.84,0.01498
HOLLYFRONTIER,17,S.1376,9736.84,0.01498
HOLLYFRONTIER,18,S.1645,9736.84,0.01498
HOLLYFRONTIER,19,S.1647,9736.84,0.01498
HOLLYFRONTIER,20,S.1946,9736.84,0.01498
HOLLYFRONTIER,21,S.751,9736.84,0.01498
HOLLYFRONTIER,22,H.R.1388,9736.84,0.01498
HOME DEPOT,1,S.862,122873.71,0.03561
HOME DEPOT,2,H.R.879,122873.71,0.03561
HOME DEPOT,3,H.R.1619,122873.71,0.03561
HOME DEPOT,4,S.30,122873.71,0.03561
HOME DEPOT,5,S.386,122873.71,0.03561
HOME DEPOT,6,S.698,122873.71,0.03561
HOME DEPOT,7,H.R.30,122873.71,0.03561
HOME DEPOT,8,S.801,122873.71,0.03561
HOME DEPOT,9,S.1519,87040.38,0.025225
HOME DEPOT,10,H.R.2775,87040.38,0.025225
HOME DEPOT,11,S.1137,87040.38,0.025225
HOME DEPOT,12,H.R.2315,87040.38,0.025225
HOME DEPOT,13,H.R.2205,87040.38,0.025225
HOME DEPOT,14,S.961,87040.38,0.025225
HOME DEPOT,15,H.R.2045,87040.38,0.025225
HOME DEPOT,16,H.R.1770,87040.38,0.025225
HOME DEPOT,17,S.995,71683.23,0.020775
HOME DEPOT,18,H.R.3433,71683.23,0.020775
HOME DEPOT,19,H.R.1890,71683.23,0.020775
HOME DEPOT,20,H.R.1295,71683.23,0.020775
HOME DEPOT,21,S.J.RES.8,62812.1,0.018204
HOME DEPOT,22,S.2410,60061.61,0.017407
HOME DEPOT,23,S.2686,49311.61,0.014291
HOME DEPOT,24,H.R.2576,49311.61,0.014291
HOME DEPOT,25,S.697,49311.61,0.014291
HOME DEPOT,26,H.R.3459,49311.61,0.014291
HOME DEPOT,27,S.1647,48559.12,0.014073
HOME DEPOT,28,H.R.1907,37728.76,0.010934
HOME DEPOT,29,H.R.2577,37728.76,0.010934
HOME DEPOT,30,H.R.3020,37728.76,0.010934
HONEYWELL INTERNATIONAL,1,H.R.1189,584322.21,0.060054
HONEYWELL INTERNATIONAL,2,H.R.597,584322.21,0.060054
HONEYWELL INTERNATIONAL,3,S.697,584322.21,0.060054
HONEYWELL INTERNATIONAL,4,S.620,584322.21,0.060054
HONEYWELL INTERNATIONAL,5,S.357,584322.21,0.060054
HONEYWELL INTERNATIONAL,6,H.R.624,584322.21,0.060054
HONEYWELL INTERNATIONAL,7,S.819,584322.21,0.060054
HONEYWELL INTERNATIONAL,8,H.R.3038,506629.9,0.052069
HONEYWELL INTERNATIONAL,9,H.R.526,506629.9,0.052069
HONEYWELL INTERNATIONAL,10,H.R.1735,412254.9,0.042369
HONEYWELL INTERNATIONAL,11,H.R.2685,412254.9,0.042369
HONEYWELL INTERNATIONAL,12,S.1118,412254.9,0.042369
HONEYWELL INTERNATIONAL,13,S.1558,412254.9,0.042369
HONEYWELL INTERNATIONAL,14,H.R.2577,412254.9,0.042369
HONEYWELL INTERNATIONAL,15,H.R.2576,381041.67,0.039162
HONEYWELL INTERNATIONAL,16,H.R.1927,337254.9,0.034661
HONEYWELL INTERNATIONAL,17,S.535,247067.31,0.025392
HONEYWELL INTERNATIONAL,18,H.R.4435,172067.31,0.017684
HONEYWELL INTERNATIONAL,19,H.R.4745,172067.31,0.017684
HONEYWELL INTERNATIONAL,20,H.R.4870,172067.31,0.017684
HONEYWELL INTERNATIONAL,21,S.2410,172067.31,0.017684
HONEYWELL INTERNATIONAL,22,S.2438,172067.31,0.017684
HONEYWELL INTERNATIONAL,23,H.R.4900,125588.24,0.012907
HP,1,H.R.699,151938.42,0.029292
HP,2,H.R.2374,151938.42,0.029292
HP,3,H.R.1174,151938.42,0.029292
HP,4,H.R.37,151938.42,0.029292
HP,5,H.R.1704,151938.42,0.029292
HP,6,S.512,151938.42,0.029292
HP,7,H.R.491,151938.42,0.029292
HP,8,S.177,151938.42,0.029292
HP,9,S.356,151938.42,0.029292
HP,10,H.R.961,120827.31,0.023294
HP,11,S.174,120827.31,0.023294
HP,12,S.431,120827.31,0.023294
HP,13,S.386,120827.31,0.023294
HP,14,S.537,120827.31,0.023294
HP,15,S.698,120827.31,0.023294
HP,16,S.CON.RES.11,120827.31,0.023294
HP,17,H.R.880,120827.31,0.023294
HP,18,H.CON.RES.27,120827.31,0.023294
HP,19,H.R.235,120827.31,0.023294
HP,20,H.R.415,120827.31,0.023294
HP,21,H.R.297,120827.31,0.023294
HP,22,H.R.1430,120827.31,0.023294
HP,23,H.R.2578,120549.53,0.023241
HP,24,S.1469,120549.53,0.023241
HP,25,H.R.1770,120549.53,0.023241
HP,26,H.R.2146,120549.53,0.023241
HP,27,H.R.1268,92948.52,0.01792
HP,28,S.AMDT.3,92948.52,0.01792
HP,29,S.1,92948.52,0.01792
HP,30,S.128,92948.52,0.01792
HUMANA,1,S.183,886301.07,0.188314
HUMANA,2,H.R.928,886301.07,0.188314
HUMANA,3,H.R.6,173052.57,0.036769
HUMANA,4,S.123,173052.57,0.036769
HUMANA,5,H.R.221,173052.57,0.036769
HUMANA,6,H.R.2507,173052.57,0.036769
HUMANA,7,H.R.2570,173052.57,0.036769
HUMANA,8,H.R.2581,173052.57,0.036769
HUMANA,9,H.R.2582,173052.57,0.036769
HUMANA,10,S.359,173052.57,0.036769
HUMANA,11,H.R.724,173052.57,0.036769
HUMANA,12,H.R.3831,144635.91,0.030731
HUMANA,13,H.R.4275,144635.91,0.030731
HUMANA,14,H.R.4909,111302.57,0.023649
HUMANA,15,S.1913,111302.57,0.023649
HUMANA,16,S.524,111302.57,0.023649
HUMANA,17,S.2943,76008.45,0.01615
HUMANA,18,H.R.953,76008.45,0.01615
HUMANA,19,H.R.3762,68627.45,0.014581
HUMANA,20,S.1376,61750.0,0.01312
HUMANA,21,H.R.1735,61750.0,0.01312
HUMANA,22,H.R.5589,48786.23,0.010366
HUMANA,23,H.R.5659,48786.23,0.010366
HUMANA,24,H.R.5921,48786.23,0.010366
HUMANA,25,H.R.5410,48786.23,0.010366
HUMANA,26,H.R.5458,48786.23,0.010366
HUMANA,27,H.R.1314,33333.33,0.007082
HUMANA,28,H.CON.RES.27,28416.67,0.006038
HUMANA,29,S.CON.RES.11,28416.67,0.006038
HUMANA,30,H.R.34,27916.67,0.005932
IBM,1,H.R.1,256785.17,0.029618
IBM,2,S.1101,256785.17,0.029618
IBM,3,S.1177,256785.17,0.029618
IBM,4,S.386,256785.17,0.029618
IBM,5,H.R.6,256785.17,0.029618
IBM,6,H.R.2315,256785.17,0.029618
IBM,7,H.R.2396,256785.17,0.029618
IBM,8,H.R.5,256785.17,0.029618
IBM,9,S.512,253769.29,0.02927
IBM,10,S.454,253769.29,0.02927
IBM,11,H.R.874,253769.29,0.02927
IBM,12,H.R.1174,253769.29,0.02927
IBM,13,H.R.213,253769.29,0.02927
IBM,14,S.153,253769.29,0.02927
IBM,15,S.1137,198213.74,0.022862
IBM,16,S.1695,158668.28,0.018301
IBM,17,S.1558,158668.28,0.018301
IBM,18,H.R.1735,158668.28,0.018301
IBM,19,S.1376,158668.28,0.018301
IBM,20,H.R.2685,158668.28,0.018301
IBM,21,H.R.3326,154067.4,0.01777
IBM,22,S.1890,154067.4,0.01777
IBM,23,H.R.4870,146368.56,0.016882
IBM,24,H.R.4486,146368.56,0.016882
IBM,25,H.R.83,146368.56,0.016882
IBM,26,H.R.5587,139197.96,0.016055
IBM,27,H.R.4435,119701.9,0.013806
IBM,28,H.R.3979,119701.9,0.013806
IBM,29,S.2410,119701.9,0.013806
IBM,30,S.1600,117587.2,0.013563
IHEARTMEDIA,1,H.CON.RES.17,371906.46,0.049077
IHEARTMEDIA,2,H.R.1283,371906.46,0.049077
IHEARTMEDIA,3,S.760,371906.46,0.049077
IHEARTMEDIA,4,S.662,371906.46,0.049077
IHEARTMEDIA,5,S.421,371906.46,0.049077
IHEARTMEDIA,6,S.253,371906.46,0.049077
IHEARTMEDIA,7,S.1668,371906.46,0.049077
IHEARTMEDIA,8,H.R.734,371906.46,0.049077
IHEARTMEDIA,9,H.R.707,371906.46,0.049077
IHEARTMEDIA,10,H.R.655,371906.46,0.049077
IHEARTMEDIA,11,S.CON.RES.4,371906.46,0.049077
IHEARTMEDIA,12,H.R.1396,371906.46,0.049077
IHEARTMEDIA,13,H.R.1999,371906.46,0.049077
IHEARTMEDIA,14,H.R.1733,371906.46,0.049077
IHEARTMEDIA,15,H.R.4241,272121.38,0.035909
IHEARTMEDIA,16,H.R.2583,272121.38,0.035909
IHEARTMEDIA,17,H.R.5485,154413.04,0.020376
IHEARTMEDIA,18,S.3067,154413.04,0.020376
IHEARTMEDIA,19,H.R.5325,154413.04,0.020376
IHEARTMEDIA,20,S.2955,154413.04,0.020376
IHEARTMEDIA,21,H.R.1314,145618.42,0.019216
IHEARTMEDIA,22,H.R.2577,145618.42,0.019216
IHEARTMEDIA,23,S.1647,145618.42,0.019216
IHEARTMEDIA,24,H.R.2353,99785.09,0.013168
IHEARTMEDIA,25,H.R.2146,99785.09,0.013168
IHEARTMEDIA,26,H.R.3236,88250.0,0.011646
IHEARTMEDIA,27,H.R.2995,88250.0,0.011646
IHEARTMEDIA,28,S.1910,88250.0,0.011646
IHEARTMEDIA,29,S.2997,43913.04,0.005795
IHEARTMEDIA,30,H.R.3998,43913.04,0.005795
ILLINOIS TOOL WORKS,1,S.1890,53000.0,0.143243
ILLINOIS TOOL WORKS,2,H.R.2045,44166.67,0.119369
ILLINOIS TOOL WORKS,3,S.1137,44166.67,0.119369
ILLINOIS TOOL WORKS,4,H.R.3326,28000.0,0.075676
ILLINOIS TOOL WORKS,5,H.R.4377,25000.0,0.067568
ILLINOIS TOOL WORKS,6,S.632,17500.0,0.047297
ILLINOIS TOOL WORKS,7,H.R.5293,8000.0,0.021622
INTEL,1,S.886,288851.02,0.032056
INTEL,2,S.1137,277937.06,0.030845
INTEL,3,H.R.3143,230214.66,0.025549
INTEL,4,S.2201,213271.1,0.023669
INTEL,5,H.R.5117,213271.1,0.023669
INTEL,6,S.2607,213271.1,0.023669
INTEL,7,H.R.6,210942.83,0.02341
INTEL,8,H.R.283,200303.03,0.022229
INTEL,9,H.R.1770,200303.03,0.022229
INTEL,10,S.356,200303.03,0.022229
INTEL,11,H.R.4442,195443.83,0.02169
INTEL,12,S.632,163810.03,0.01818
INTEL,13,H.R.2576,163810.03,0.01818
INTEL,14,H.R.1890,163810.03,0.01818
INTEL,15,S.2505,156136.36,0.017328
INTEL,16,H.R.5125,156136.36,0.017328
INTEL,17,H.R.2685,141056.03,0.015654
INTEL,18,H.R.1735,141056.03,0.015654
INTEL,19,H.R.5187,136881.03,0.015191
INTEL,20,H.R.6004,136881.03,0.015191
INTEL,21,S.2482,125557.03,0.013934
INTEL,22,S.2713,125557.03,0.013934
INTEL,23,S.1858,125557.03,0.013934
INTEL,24,S.2733,125557.03,0.013934
INTEL,25,H.R.3185,125557.03,0.013934
INTEL,26,S.1619,118636.36,0.013166
INTEL,27,H.R.2578,102803.03,0.011409
INTEL,28,S.1046,102803.03,0.011409
INTEL,29,H.R.2048,102803.03,0.011409
INTEL,30,H.R.1806,102803.03,0.011409
INTERNATIONAL PAPER,1,H.R.1314,835912.7,0.132896
INTERNATIONAL PAPER,2,H.R.2146,835912.7,0.132896
INTERNATIONAL PAPER,3,H.R.1886,718055.56,0.114158
INTERNATIONAL PAPER,4,S.2051,718055.56,0.114158
INTERNATIONAL PAPER,5,H.R.3673,390833.33,0.062136
INTERNATIONAL PAPER,6,H.R.5587,362142.86,0.057574
INTERNATIONAL PAPER,7,H.R.5714,362142.86,0.057574
INTERNATIONAL PAPER,8,H.R.3488,163055.56,0.025923
INTERNATIONAL PAPER,9,H.R.2995,92222.22,0.014662
INTERNATIONAL PAPER,10,S.1946,92222.22,0.014662
INTERNATIONAL PAPER,11,H.R.2577,70833.33,0.011261
INTERNATIONAL PAPER,12,S.1298,70833.33,0.011261
INTERPUBLIC GROUP,1,H.R.1735,22500.0,0.125
INTERPUBLIC GROUP,2,H.R.2685,22500.0,0.125
INTERPUBLIC GROUP,3,H.R.4909,22500.0,0.125
INTERPUBLIC GROUP,4,H.R.5293,22500.0,0.125
INTERPUBLIC GROUP,5,S.1376,22500.0,0.125
INTERPUBLIC GROUP,6,S.1558,22500.0,0.125
INTERPUBLIC GROUP,7,S.2943,22500.0,0.125
INTERPUBLIC GROUP,8,S.3000,22500.0,0.125
INTUIT,1,H.R.234,514595.96,0.110666
INTUIT,2,S.1137,478068.18,0.10281
INTUIT,3,H.R.1428,320000.0,0.068817
INTUIT,4,S.1600,320000.0,0.068817
INTUIT,5,H.R.3832,319583.33,0.068728
INTUIT,6,H.R.4938,319583.33,0.068728
INTUIT,7,H.R.5485,319583.33,0.068728
INTUIT,8,S.3157,174583.33,0.037545
INTUIT,9,H.R.5725,174583.33,0.037545
INTUIT,10,H.R.6118,174583.33,0.037545
INTUIT,11,S.2049,109595.96,0.023569
INTUIT,12,S.456,109595.96,0.023569
INTUIT,13,S.1013,109595.96,0.023569
INTUIT,14,S.1612,109595.96,0.023569
INTUIT,15,H.R.495,109595.96,0.023569
INTUIT,16,S.744,109595.96,0.023569
INTUIT,17,H.R.5064,81250.0,0.017473
INTUIT,18,S.632,51818.18,0.011144
JETBLUE AIRWAYS,1,H.R.4441,603333.33,0.352827
JETBLUE AIRWAYS,2,S.2769,203333.33,0.118908
JETBLUE AIRWAYS,3,H.R.5728,100000.0,0.05848
JETBLUE AIRWAYS,4,H.R.636,100000.0,0.05848
JETBLUE AIRWAYS,5,S.3289,100000.0,0.05848
JOHNSON & JOHNSON,1,H.R.1078,586785.87,0.049268
JOHNSON & JOHNSON,2,S.697,586785.87,0.049268
JOHNSON & JOHNSON,3,H.R.1270,573660.87,0.048166
JOHNSON & JOHNSON,4,S.804,573660.87,0.048166
JOHNSON & JOHNSON,5,H.R.1427,573660.87,0.048166
JOHNSON & JOHNSON,6,S.709,573660.87,0.048166
JOHNSON & JOHNSON,7,H.R.2,573660.87,0.048166
JOHNSON & JOHNSON,8,H.R.284,573660.87,0.048166
JOHNSON & JOHNSON,9,S.632,573660.87,0.048166
JOHNSON & JOHNSON,10,H.R.83,573660.87,0.048166
JOHNSON & JOHNSON,11,H.R.6,491785.87,0.041292
JOHNSON & JOHNSON,12,S.1622,433660.87,0.036411
JOHNSON & JOHNSON,13,S.993,433660.87,0.036411
JOHNSON & JOHNSON,14,H.R.1321,430892.86,0.036179
JOHNSON & JOHNSON,15,S.620,383392.86,0.032191
JOHNSON & JOHNSON,16,H.R.3250,295535.87,0.024814
JOHNSON & JOHNSON,17,H.R.1854,282410.87,0.023712
JOHNSON & JOHNSON,18,H.R.2646,282410.87,0.023712
JOHNSON & JOHNSON,19,S.1767,282410.87,0.023712
JOHNSON & JOHNSON,20,S.2977,282410.87,0.023712
JOHNSON & JOHNSON,21,H.R.2858,258393.02,0.021695
JOHNSON & JOHNSON,22,S.1014,203393.02,0.017077
JOHNSON & JOHNSON,23,S.2736,190268.02,0.015975
JOHNSON & JOHNSON,24,S.277,160451.84,0.013472
JOHNSON & JOHNSON,25,S.2994,155893.02,0.013089
JOHNSON & JOHNSON,26,H.RES.770,142768.02,0.011987
JOHNSON & JOHNSON,27,H.R.5278,142768.02,0.011987
JOHNSON & JOHNSON,28,S.2328,142768.02,0.011987
JOHNSON & JOHNSON,29,H.R.4900,142768.02,0.011987
JOHNSON & JOHNSON,30,S.2484,69910.87,0.00587
JONES FINANCIAL (EDWARD JONES),1,S.2216,190000.0,0.5
JONES FINANCIAL (EDWARD JONES),2,H.R.557,85000.0,0.223684
JONES FINANCIAL (EDWARD JONES),3,S.266,85000.0,0.223684
JONES FINANCIAL (EDWARD JONES),4,S.1946,20000.0,0.052632
JPMORGAN CHASE & CO.,1,S.423,232345.48,0.035691
JPMORGAN CHASE & CO.,2,S.177,232345.48,0.035691
JPMORGAN CHASE & CO.,3,H.R.1491,232345.48,0.035691
JPMORGAN CHASE & CO.,4,S.881,232345.48,0.035691
JPMORGAN CHASE & CO.,5,H.R.601,232345.48,0.035691
JPMORGAN CHASE & CO.,6,S.1484,175286.66,0.026926
JPMORGAN CHASE & CO.,7,H.R.2995,175286.66,0.026926
JPMORGAN CHASE & CO.,8,H.R.2901,175286.66,0.026926
JPMORGAN CHASE & CO.,9,S.1679,175286.66,0.026926
JPMORGAN CHASE & CO.,10,H.R.2205,175286.66,0.026926
JPMORGAN CHASE & CO.,11,H.R.1770,175286.66,0.026926
JPMORGAN CHASE & CO.,12,H.R.1659,175286.66,0.026926
JPMORGAN CHASE & CO.,13,S.961,175286.66,0.026926
JPMORGAN CHASE & CO.,14,H.R.2289,150471.84,0.023114
JPMORGAN CHASE & CO.,15,S.1109,150471.84,0.023114
JPMORGAN CHASE & CO.,16,H.RES.288,150471.84,0.023114
JPMORGAN CHASE & CO.,17,H.R.2209,149036.66,0.022893
JPMORGAN CHASE & CO.,18,H.R.2499,149036.66,0.022893
JPMORGAN CHASE & CO.,19,H.R.2947,149036.66,0.022893
JPMORGAN CHASE & CO.,20,S.1841,149036.66,0.022893
JPMORGAN CHASE & CO.,21,S.1840,149036.66,0.022893
JPMORGAN CHASE & CO.,22,H.R.961,137248.22,0.021083
JPMORGAN CHASE & CO.,23,H.R.597,137248.22,0.021083
JPMORGAN CHASE & CO.,24,S.456,137248.22,0.021083
JPMORGAN CHASE & CO.,25,S.819,137248.22,0.021083
JPMORGAN CHASE & CO.,26,S.2038,122673.02,0.018844
JPMORGAN CHASE & CO.,27,H.CON.RES.27,109672.46,0.016847
JPMORGAN CHASE & CO.,28,S.CON.RES.11,109672.46,0.016847
JPMORGAN CHASE & CO.,29,H.R.4096,95097.26,0.014608
JPMORGAN CHASE & CO.,30,H.R.234,83308.82,0.012797
KELLOGG,1,H.R.1599,928727.27,0.248323
KELLOGG,2,H.R.1567,288727.27,0.0772
KELLOGG,3,H.R.2393,241454.55,0.06456
KELLOGG,4,H.R.1189,206000.0,0.05508
KELLOGG,5,S.620,206000.0,0.05508
KELLOGG,6,H.R.2050,174393.94,0.046629
KELLOGG,7,H.R.2844,174393.94,0.046629
KELLOGG,8,H.R.4029,174393.94,0.046629
KELLOGG,9,H.R.879,174393.94,0.046629
KELLOGG,10,S.1631,174393.94,0.046629
KELLOGG,11,S.2045,174393.94,0.046629
KELLOGG,12,S.2075,174393.94,0.046629
KELLOGG,13,S.2147,174393.94,0.046629
KELLOGG,14,S.3136,91666.67,0.02451
KELLOGG,15,H.R.5003,91666.67,0.02451
KELLOGG,16,S.1252,66666.67,0.017825
KELLOGG,17,S.764,66666.67,0.017825
KELLOGG,18,S.3240,55000.0,0.014706
KELLOGG,19,H.R.4955,55000.0,0.014706
KELLOGG,20,S.2609,47272.73,0.01264
KIMBERLY-CLARK,1,H.R.1321,80000.0,1.0
KINDER MORGAN,1,S.2276,125000.0,1.0
KOHL'S,1,S.698,260000.0,0.8125
KOHL'S,2,H.R.2775,60000.0,0.1875
KRAFT HEINZ,1,H.R.1599,846666.67,0.368116
KRAFT HEINZ,2,H.R.1735,365000.0,0.158696
KRAFT HEINZ,3,H.R.4770,361666.67,0.157246
KRAFT HEINZ,4,H.R.2146,195000.0,0.084783
KRAFT HEINZ,5,H.R.880,195000.0,0.084783
KRAFT HEINZ,6,S.2609,181666.67,0.078986
KRAFT HEINZ,7,S.764,95000.0,0.041304
KRAFT HEINZ,8,H.R.2393,60000.0,0.026087
KROGER,1,H.R.83,140000.0,0.41791
KROGER,2,H.R.1249,45000.0,0.134328
KROGER,3,H.R.1599,26666.67,0.079602
KROGER,4,H.R.3179,15000.0,0.044776
KROGER,5,S.1832,15000.0,0.044776
KROGER,6,H.R.2844,13333.33,0.039801
KROGER,7,H.R.4029,13333.33,0.039801
KROGER,8,S.1631,13333.33,0.039801
KROGER,9,S.2147,13333.33,0.039801
KROGER,10,S.2609,13333.33,0.039801
L3HARRIS TECHNOLOGIES,1,H.R.1735,327936.51,0.163641
L3HARRIS TECHNOLOGIES,2,H.R.3630,327936.51,0.163641
L3HARRIS TECHNOLOGIES,3,H.R.2577,237936.51,0.118731
L3HARRIS TECHNOLOGIES,4,H.R.2578,237936.51,0.118731
L3HARRIS TECHNOLOGIES,5,H.R.2685,237936.51,0.118731
L3HARRIS TECHNOLOGIES,6,S.1558,237936.51,0.118731
L3HARRIS TECHNOLOGIES,7,S.1619,237936.51,0.118731
L3HARRIS TECHNOLOGIES,8,S.1376,79222.22,0.039532
LABORATORY CORP. OF AMERICA,1,S.510,40000.0,1.0
LAND O'LAKES,1,H.R.1599,296785.71,0.109596
LAND O'LAKES,2,H.R.897,296785.71,0.109596
LAND O'LAKES,3,H.R.2898,286785.71,0.105903
LAND O'LAKES,4,H.R.83,286785.71,0.105903
LAND O'LAKES,5,S.1140,224285.71,0.082823
LAND O'LAKES,6,H.R.636,173642.86,0.064122
LAND O'LAKES,7,H.R.1284,173642.86,0.064122
LAND O'LAKES,8,S.2533,119642.86,0.044181
LAND O'LAKES,9,S.2609,119642.86,0.044181
LAND O'LAKES,10,H.R.5298,62500.0,0.02308
LAND O'LAKES,11,H.R.5004,62500.0,0.02308
LAND O'LAKES,12,H.R.4184,62500.0,0.02308
LAND O'LAKES,13,H.R.4029,62500.0,0.02308
LAND O'LAKES,14,H.R.2844,62500.0,0.02308
LAND O'LAKES,15,S.1631,62500.0,0.02308
LAND O'LAKES,16,S.2147,62500.0,0.02308
LAND O'LAKES,17,S.2957,62500.0,0.02308
LAND O'LAKES,18,S.3108,62500.0,0.02308
LAND O'LAKES,19,S.3136,62500.0,0.02308
LAND O'LAKES,20,S.764,62500.0,0.02308
LAND O'LAKES,21,S.1252,21250.0,0.007847
LAND O'LAKES,22,S.612,21250.0,0.007847
LAS VEGAS SANDS,1,H.R.707,1046666.67,0.608527
LAS VEGAS SANDS,2,S.1668,646666.67,0.375969
LAS VEGAS SANDS,3,S.3376,26666.67,0.015504
LEIDOS HOLDINGS,1,H.R.6,268366.96,0.186366
LEIDOS HOLDINGS,2,H.R.1735,123750.0,0.085938
LEIDOS HOLDINGS,3,H.R.2596,40416.67,0.028067
LEIDOS HOLDINGS,4,S.1619,40416.67,0.028067
LEIDOS HOLDINGS,5,S.1558,40416.67,0.028067
LEIDOS HOLDINGS,6,S.1376,40416.67,0.028067
LEIDOS HOLDINGS,7,H.R.2685,40416.67,0.028067
LEIDOS HOLDINGS,8,H.R.2577,27950.29,0.01941
LEIDOS HOLDINGS,9,S.3040,27950.29,0.01941
LEIDOS HOLDINGS,10,S.3017,27950.29,0.01941
LEIDOS HOLDINGS,11,S.3001,27950.29,0.01941
LEIDOS HOLDINGS,12,S.3000,27950.29,0.01941
LEIDOS HOLDINGS,13,S.2814,27950.29,0.01941
LEIDOS HOLDINGS,14,S.2806,27950.29,0.01941
LEIDOS HOLDINGS,15,S.2804,27950.29,0.01941
LEIDOS HOLDINGS,16,S.3117,27950.29,0.01941
LEIDOS HOLDINGS,17,H.R.5634,27950.29,0.01941
LEIDOS HOLDINGS,18,H.R.5459,27950.29,0.01941
LEIDOS HOLDINGS,19,H.R.5293,27950.29,0.01941
LEIDOS HOLDINGS,20,H.R.5077,27950.29,0.01941
LEIDOS HOLDINGS,21,H.R.5055,27950.29,0.01941
LEIDOS HOLDINGS,22,H.R.4974,27950.29,0.01941
LEIDOS HOLDINGS,23,H.R.4909,27950.29,0.01941
LEIDOS HOLDINGS,24,S.1705,21666.67,0.015046
LEIDOS HOLDINGS,25,H.R.3128,21666.67,0.015046
LEIDOS HOLDINGS,26,S.2841,20055.56,0.013927
LEIDOS HOLDINGS,27,H.R.5912,17394.74,0.01208
LEIDOS HOLDINGS,28,H.R.5926,17394.74,0.01208
LEIDOS HOLDINGS,29,S.2921,15000.0,0.010417
LEIDOS HOLDINGS,30,H.R.3875,6666.67,0.00463
LENNAR,1,S.720,400000.0,1.0
LIBERTY MEDIA,1,H.R.4441,12500.0,0.104167
LIBERTY MEDIA,2,H.R.636,12500.0,0.104167
LIBERTY MEDIA,3,H.R.5325,7500.0,0.0625
LIBERTY MUTUAL INSURANCE GROUP,1,S.1086,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,2,S.1484,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,3,S.1514,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,4,S.CON.RES.11,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,5,H.R.2649,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,6,H.R.2141,302190.4,0.056484
LIBERTY MUTUAL INSURANCE GROUP,7,H.R.961,270131.58,0.050492
LIBERTY MUTUAL INSURANCE GROUP,8,H.R.1430,270131.58,0.050492
LIBERTY MUTUAL INSURANCE GROUP,9,H.R.2901,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,10,H.R.3189,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,11,H.R.526,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,12,S.1647,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,13,S.1679,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,14,S.2045,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,15,S.357,252190.4,0.047138
LIBERTY MUTUAL INSURANCE GROUP,16,H.R.1890,192631.58,0.036006
LIBERTY MUTUAL INSURANCE GROUP,17,S.905,192631.58,0.036006
LIBERTY MUTUAL INSURANCE GROUP,18,H.R.5143,109558.82,0.020478
LIBERTY MUTUAL INSURANCE GROUP,19,S.2040,77058.82,0.014404
LINCOLN NATIONAL,1,H.R.557,218886.13,0.08198
LINCOLN NATIONAL,2,S.2270,218886.13,0.08198
LINCOLN NATIONAL,3,S.266,218886.13,0.08198
LINCOLN NATIONAL,4,H.R.1090,111666.67,0.041823
LINCOLN NATIONAL,5,H.R.4510,111666.67,0.041823
LINCOLN NATIONAL,6,S.1317,107219.46,0.040157
LINCOLN NATIONAL,7,H.R.506,107219.46,0.040157
LINCOLN NATIONAL,8,H.R.1550,107219.46,0.040157
LINCOLN NATIONAL,9,H.R.4173,107219.46,0.040157
LINCOLN NATIONAL,10,S.1086,107219.46,0.040157
LINCOLN NATIONAL,11,S.245,107219.46,0.040157
LINCOLN NATIONAL,12,H.R.2656,107219.46,0.040157
LINCOLN NATIONAL,13,H.R.2317,107219.46,0.040157
LINCOLN NATIONAL,14,H.R.2315,107219.46,0.040157
LINCOLN NATIONAL,15,H.R.2141,107219.46,0.040157
LINCOLN NATIONAL,16,S.386,107219.46,0.040157
LINCOLN NATIONAL,17,H.R.4294,73272.09,0.027443
LINCOLN NATIONAL,18,S.2505,55036.8,0.020613
LINCOLN NATIONAL,19,H.R.4067,55036.8,0.020613
LINCOLN NATIONAL,20,H.R.4293,42044.82,0.015747
LINCOLN NATIONAL,21,S.2216,31227.27,0.011696
LINCOLN NATIONAL,22,H.R.4538,31227.27,0.011696
LINCOLN NATIONAL,23,H.R.5143,31227.27,0.011696
