source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
NUCOR,ZOETIS,0.024891,0.049783,0,0,1,1,0
ZOETIS,NUCOR,0.024891,0.049783,0,0,1,1,0
OCCIDENTAL PETROLEUM,OLIN,0.015336,0.020448,2,0,2,4,2
OLIN,OCCIDENTAL PETROLEUM,0.005112,0.020448,0,2,2,4,-2
OCCIDENTAL PETROLEUM,PHILLIPS 66,0.003121,0.012483,0,1,1,2,-1
PHILLIPS 66,OCCIDENTAL PETROLEUM,0.009362,0.012483,1,0,1,2,1
OCCIDENTAL PETROLEUM,PPL,0.004504,0.009009,0,0,2,2,0
PPL,OCCIDENTAL PETROLEUM,0.004504,0.009009,0,0,2,2,0
OCCIDENTAL PETROLEUM,PROCTER & GAMBLE,0.006241,0.012483,0,0,2,2,0
PROCTER & GAMBLE,OCCIDENTAL PETROLEUM,0.006241,0.012483,0,0,2,2,0
OCCIDENTAL PETROLEUM,PUBLIC SERVICE ENTERPRISE GROUP,0.001468,0.002937,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,OCCIDENTAL PETROLEUM,0.001468,0.002937,0,0,1,1,0
OCCIDENTAL PETROLEUM,PUBLIX SUPER MARKETS,0.014433,0.014433,1,0,0,1,1
PUBLIX SUPER MARKETS,OCCIDENTAL PETROLEUM,0.0,0.014433,0,1,0,1,-1
OCCIDENTAL PETROLEUM,QUALCOMM,0.0,0.001295,0,1,0,1,-1
QUALCOMM,OCCIDENTAL PETROLEUM,0.001295,0.001295,1,0,0,1,1
OCCIDENTAL PETROLEUM,REGIONS FINANCIAL,0.002937,0.002937,1,0,0,1,1
REGIONS FINANCIAL,OCCIDENTAL PETROLEUM,0.0,0.002937,0,1,0,1,-1
OCCIDENTAL PETROLEUM,SEMPRA ENERGY,0.000864,0.001295,1,0,2,3,1
SEMPRA ENERGY,OCCIDENTAL PETROLEUM,0.000432,0.001295,0,1,2,3,-1
OCCIDENTAL PETROLEUM,SOUTHERN,0.01087,0.02174,0,0,1,1,0
SOUTHERN,OCCIDENTAL PETROLEUM,0.01087,0.02174,0,0,1,1,0
OCCIDENTAL PETROLEUM,STATE FARM INSURANCE,0.002937,0.002937,1,0,0,1,1
STATE FARM INSURANCE,OCCIDENTAL PETROLEUM,0.0,0.002937,0,1,0,1,-1
OCCIDENTAL PETROLEUM,TARGET,0.011482,0.013778,2,0,1,3,2
TARGET,OCCIDENTAL PETROLEUM,0.002296,0.013778,0,2,1,3,-2
OCCIDENTAL PETROLEUM,TEXAS INSTRUMENTS,0.040914,0.040914,1,0,0,1,1
TEXAS INSTRUMENTS,OCCIDENTAL PETROLEUM,0.0,0.040914,0,1,0,1,-1
OCCIDENTAL PETROLEUM,TRAVELERS,0.046995,0.093989,0,0,1,1,0
TRAVELERS,OCCIDENTAL PETROLEUM,0.046995,0.093989,0,0,1,1,0
OCCIDENTAL PETROLEUM,U.S. BANCORP,0.164739,0.329479,0,0,1,1,0
U.S. BANCORP,OCCIDENTAL PETROLEUM,0.164739,0.329479,0,0,1,1,0
OCCIDENTAL PETROLEUM,UNION PACIFIC,0.021105,0.04221,0,0,3,3,0
UNION PACIFIC,OCCIDENTAL PETROLEUM,0.021105,0.04221,0,0,3,3,0
OCCIDENTAL PETROLEUM,VISA,0.196828,0.393657,0,0,2,2,0
VISA,OCCIDENTAL PETROLEUM,0.196828,0.393657,0,0,2,2,0
OCCIDENTAL PETROLEUM,WESTROCK,0.017111,0.034222,1,1,1,3,0
WESTROCK,OCCIDENTAL PETROLEUM,0.017111,0.034222,1,1,1,3,0
OCCIDENTAL PETROLEUM,WINDSTREAM HOLDINGS,0.247109,0.329479,1,0,1,2,1
WINDSTREAM HOLDINGS,OCCIDENTAL PETROLEUM,0.08237,0.329479,0,1,1,2,-1
OCCIDENTAL PETROLEUM,XCEL ENERGY,0.004161,0.012483,0,1,2,3,-1
XCEL ENERGY,OCCIDENTAL PETROLEUM,0.008322,0.012483,1,0,2,3,1
OLIN,ORACLE,0.0,0.000556,0,1,0,1,-1
ORACLE,OLIN,0.000556,0.000556,1,0,0,1,1
OLIN,PHILLIPS 66,0.134237,0.21478,2,1,1,4,1
PHILLIPS 66,OLIN,0.080542,0.21478,1,2,1,4,-1
OLIN,PPG INDUSTRIES,0.014647,0.043942,1,2,0,3,-1
PPG INDUSTRIES,OLIN,0.029295,0.043942,2,1,0,3,1
OLIN,PPL,0.012091,0.024182,1,1,2,4,0
PPL,OLIN,0.012091,0.024182,1,1,2,4,0
OLIN,PROCTER & GAMBLE,0.035397,0.070794,0,0,2,2,0
PROCTER & GAMBLE,OLIN,0.035397,0.070794,0,0,2,2,0
OLIN,PUBLIC SERVICE ENTERPRISE GROUP,0.0,0.013484,0,2,0,2,-2
PUBLIC SERVICE ENTERPRISE GROUP,OLIN,0.013484,0.013484,2,0,0,2,2
OLIN,QUALCOMM,0.0,0.074817,0,3,0,3,-3
QUALCOMM,OLIN,0.074817,0.074817,3,0,0,3,3
OLIN,RAYTHEON,0.0,0.001389,0,2,0,2,-2
RAYTHEON,OLIN,0.001389,0.001389,2,0,0,2,2
OLIN,REGIONS FINANCIAL,0.0,0.002502,0,1,0,1,-1
REGIONS FINANCIAL,OLIN,0.002502,0.002502,1,0,0,1,1
OLIN,RITE AID,0.0,0.000556,0,1,0,1,-1
RITE AID,OLIN,0.000556,0.000556,1,0,0,1,1
OLIN,ROCKWELL COLLINS,0.0,0.062738,0,4,0,4,-4
ROCKWELL COLLINS,OLIN,0.062738,0.062738,4,0,0,4,4
OLIN,SEMPRA ENERGY,0.00376,0.00752,0,0,2,2,0
SEMPRA ENERGY,OLIN,0.00376,0.00752,0,0,2,2,0
OLIN,SOUTHERN,0.004587,0.018349,1,3,0,4,-2
SOUTHERN,OLIN,0.013762,0.018349,3,1,0,4,2
OLIN,SYSCO,0.001605,0.001605,1,0,0,1,1
SYSCO,OLIN,0.0,0.001605,0,1,0,1,-1
OLIN,TARGET,0.009236,0.009236,2,0,0,2,2
TARGET,OLIN,0.0,0.009236,0,2,0,2,-2
OLIN,UNION PACIFIC,0.0,0.013898,0,4,0,4,-4
UNION PACIFIC,OLIN,0.013898,0.013898,4,0,0,4,4
OLIN,UNITED AIRLINES HOLDINGS,0.0,0.000556,0,1,0,1,-1
UNITED AIRLINES HOLDINGS,OLIN,0.000556,0.000556,1,0,0,1,1
OLIN,UNITED TECHNOLOGIES,0.0,0.012895,0,2,0,2,-2
UNITED TECHNOLOGIES,OLIN,0.012895,0.012895,2,0,0,2,2
OLIN,WALT DISNEY,0.03869,0.03869,2,0,0,2,2
WALT DISNEY,OLIN,0.0,0.03869,0,2,0,2,-2
OLIN,WELLS FARGO,0.0,0.000149,0,1,0,1,-1
WELLS FARGO,OLIN,0.000149,0.000149,1,0,0,1,1
OLIN,WESTROCK,0.133309,0.213295,2,1,1,4,1
WESTROCK,OLIN,0.079985,0.213295,1,2,1,4,-1
OLIN,WHIRLPOOL,0.00783,0.01566,0,0,2,2,0
WHIRLPOOL,OLIN,0.00783,0.01566,0,0,2,2,0
OLIN,WINDSTREAM HOLDINGS,0.000655,0.000655,1,0,0,1,1
WINDSTREAM HOLDINGS,OLIN,0.0,0.000655,0,1,0,1,-1
OLIN,XCEL ENERGY,0.024453,0.146721,0,2,1,3,-2
XCEL ENERGY,OLIN,0.122267,0.146721,2,0,1,3,2
ONEOK,PHILLIPS 66,0.045484,0.272905,0,2,1,3,-2
PHILLIPS 66,ONEOK,0.227421,0.272905,2,0,1,3,2
ORACLE,PPG INDUSTRIES,0.002162,0.004323,0,0,5,5,0
PPG INDUSTRIES,ORACLE,0.002162,0.004323,0,0,5,5,0
ORACLE,PRINCIPAL FINANCIAL,0.005061,0.010123,0,0,1,1,0
PRINCIPAL FINANCIAL,ORACLE,0.005061,0.010123,0,0,1,1,0
ORACLE,PROCTER & GAMBLE,0.004549,0.009099,0,0,1,1,0
PROCTER & GAMBLE,ORACLE,0.004549,0.009099,0,0,1,1,0
ORACLE,PRUDENTIAL FINANCIAL,0.003842,0.007684,0,0,1,1,0
PRUDENTIAL FINANCIAL,ORACLE,0.003842,0.007684,0,0,1,1,0
ORACLE,QUALCOMM,0.099021,0.198043,0,0,3,3,0
QUALCOMM,ORACLE,0.099021,0.198043,0,0,3,3,0
ORACLE,RAYTHEON,0.006919,0.013837,0,0,7,7,0
RAYTHEON,ORACLE,0.006919,0.013837,0,0,7,7,0
ORACLE,REGIONS FINANCIAL,0.000737,0.001474,0,0,1,1,0
REGIONS FINANCIAL,ORACLE,0.000737,0.001474,0,0,1,1,0
ORACLE,RITE AID,0.032732,0.052372,2,1,1,4,1
RITE AID,ORACLE,0.019639,0.052372,1,2,1,4,-1
ORACLE,ROCKWELL COLLINS,0.005578,0.011156,0,0,5,5,0
ROCKWELL COLLINS,ORACLE,0.005578,0.011156,0,0,5,5,0
ORACLE,SALESFORCE,0.125788,0.182965,3,0,5,8,3
SALESFORCE,ORACLE,0.057176,0.182965,0,3,5,8,-3
ORACLE,TEXAS INSTRUMENTS,0.136365,0.381822,0,2,5,7,-2
TEXAS INSTRUMENTS,ORACLE,0.245457,0.381822,2,0,5,7,2
ORACLE,THERMO FISHER SCIENTIFIC,0.022183,0.044365,0,0,1,1,0
THERMO FISHER SCIENTIFIC,ORACLE,0.022183,0.044365,0,0,1,1,0
ORACLE,U.S. BANCORP,0.000409,0.000819,0,0,1,1,0
U.S. BANCORP,ORACLE,0.000409,0.000819,0,0,1,1,0
ORACLE,UNITED AIRLINES HOLDINGS,0.000512,0.001024,0,0,1,1,0
UNITED AIRLINES HOLDINGS,ORACLE,0.000512,0.001024,0,0,1,1,0
ORACLE,UNITED PARCEL SERVICE,0.000226,0.000453,0,0,1,1,0
UNITED PARCEL SERVICE,ORACLE,0.000226,0.000453,0,0,1,1,0
ORACLE,UNITED TECHNOLOGIES,0.004417,0.008833,0,0,5,5,0
UNITED TECHNOLOGIES,ORACLE,0.004417,0.008833,0,0,5,5,0
ORACLE,USAA,0.000973,0.001947,0,0,1,1,0
USAA,ORACLE,0.000973,0.001947,0,0,1,1,0
ORACLE,VERIZON,0.0346,0.08304,0,1,5,6,-1
VERIZON,ORACLE,0.04844,0.08304,1,0,5,6,1
ORACLE,WALGREENS BOOTS ALLIANCE,0.005546,0.011093,0,0,1,1,0
WALGREENS BOOTS ALLIANCE,ORACLE,0.005546,0.011093,0,0,1,1,0
ORACLE,WELLCARE HEALTH PLANS,0.002982,0.005964,0,0,1,1,0
WELLCARE HEALTH PLANS,ORACLE,0.002982,0.005964,0,0,1,1,0
ORACLE,WINDSTREAM HOLDINGS,0.041053,0.082106,0,0,1,1,0
WINDSTREAM HOLDINGS,ORACLE,0.041053,0.082106,0,0,1,1,0
OSHKOSH,TESLA,0.208125,0.2775,1,0,1,2,1
TESLA,OSHKOSH,0.069375,0.2775,0,1,1,2,-1
OSHKOSH,UNITED HEALTH GROUP,0.047813,0.06375,1,0,1,2,1
UNITED HEALTH GROUP,OSHKOSH,0.015938,0.06375,0,1,1,2,-1
OWENS & MINOR,QUEST DIAGNOSTICS,0.031875,0.06375,0,0,1,1,0
QUEST DIAGNOSTICS,OWENS & MINOR,0.031875,0.06375,0,0,1,1,0
OWENS & MINOR,REGENERON PHARMACEUTICALS,0.15,0.15,1,0,0,1,1
REGENERON PHARMACEUTICALS,OWENS & MINOR,0.0,0.15,0,1,0,1,-1
OWENS & MINOR,TENET HEALTHCARE,0.136545,0.182059,1,0,1,2,1
TENET HEALTHCARE,OWENS & MINOR,0.045515,0.182059,0,1,1,2,-1
OWENS & MINOR,THERMO FISHER SCIENTIFIC,0.136452,0.272905,0,0,1,1,0
THERMO FISHER SCIENTIFIC,OWENS & MINOR,0.136452,0.272905,0,0,1,1,0
OWENS & MINOR,UNITED HEALTH GROUP,0.136452,0.272905,0,0,1,1,0
UNITED HEALTH GROUP,OWENS & MINOR,0.136452,0.272905,0,0,1,1,0
OWENS & MINOR,WELLCARE HEALTH PLANS,0.029577,0.059155,0,0,2,2,0
WELLCARE HEALTH PLANS,OWENS & MINOR,0.029577,0.059155,0,0,2,2,0
OWENS-ILLINOIS,SOUTHERN,0.010825,0.014433,1,0,1,2,1
SOUTHERN,OWENS-ILLINOIS,0.003608,0.014433,0,1,1,2,-1
OWENS-ILLINOIS,UNITED AIRLINES HOLDINGS,0.007217,0.014433,0,0,4,4,0
UNITED AIRLINES HOLDINGS,OWENS-ILLINOIS,0.007217,0.014433,0,0,4,4,0
OWENS-ILLINOIS,USAA,0.004946,0.009892,0,0,1,1,0
USAA,OWENS-ILLINOIS,0.004946,0.009892,0,0,1,1,0
OWENS-ILLINOIS,WESTROCK,0.003733,0.003733,1,0,0,1,1
WESTROCK,OWENS-ILLINOIS,0.0,0.003733,0,1,0,1,-1
OWENS-ILLINOIS,WINDSTREAM HOLDINGS,0.011792,0.011792,3,0,0,3,3
WINDSTREAM HOLDINGS,OWENS-ILLINOIS,0.0,0.011792,0,3,0,3,-3
OWENS-ILLINOIS,XEROX,0.008155,0.01631,1,1,0,2,0
XEROX,OWENS-ILLINOIS,0.008155,0.01631,1,1,0,2,0
PEABODY ENERGY,PHILLIPS 66,0.061052,0.122103,0,0,2,2,0
PHILLIPS 66,PEABODY ENERGY,0.061052,0.122103,0,0,2,2,0
PEABODY ENERGY,PPL,0.001296,0.002592,0,0,1,1,0
PPL,PEABODY ENERGY,0.001296,0.002592,0,0,1,1,0
PEABODY ENERGY,PRUDENTIAL FINANCIAL,0.000477,0.000954,0,0,1,1,0
PRUDENTIAL FINANCIAL,PEABODY ENERGY,0.000477,0.000954,0,0,1,1,0
PEABODY ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.023004,0.046008,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,PEABODY ENERGY,0.023004,0.046008,0,0,1,1,0
PEABODY ENERGY,SEMPRA ENERGY,0.000124,0.000247,0,0,1,1,0
SEMPRA ENERGY,PEABODY ENERGY,0.000124,0.000247,0,0,1,1,0
PEABODY ENERGY,SOUTHERN,0.062822,0.083763,2,0,2,4,2
SOUTHERN,PEABODY ENERGY,0.020941,0.083763,0,2,2,4,-2
PEABODY ENERGY,SOUTHWEST AIRLINES,0.0,6.7e-05,0,1,0,1,-1
SOUTHWEST AIRLINES,PEABODY ENERGY,6.7e-05,6.7e-05,1,0,0,1,1
PEABODY ENERGY,TEXAS INSTRUMENTS,5.3e-05,0.000211,0,1,1,2,-1
TEXAS INSTRUMENTS,PEABODY ENERGY,0.000158,0.000211,1,0,1,2,1
PEABODY ENERGY,UNION PACIFIC,0.000124,0.000247,0,0,1,1,0
UNION PACIFIC,PEABODY ENERGY,0.000124,0.000247,0,0,1,1,0
PEABODY ENERGY,UNITED PARCEL SERVICE,6.1e-05,0.000121,1,1,0,2,0
UNITED PARCEL SERVICE,PEABODY ENERGY,6.1e-05,0.000121,1,1,0,2,0
PEABODY ENERGY,VERIZON,0.000166,0.000166,1,0,0,1,1
VERIZON,PEABODY ENERGY,0.0,0.000166,0,1,0,1,-1
PEABODY ENERGY,WELLS FARGO,4.5e-05,4.5e-05,1,0,0,1,1
WELLS FARGO,PEABODY ENERGY,0.0,4.5e-05,0,1,0,1,-1
PEABODY ENERGY,WESTROCK,0.087179,0.174359,0,0,2,2,0
WESTROCK,PEABODY ENERGY,0.087179,0.174359,0,0,2,2,0
PEABODY ENERGY,WEYERHAEUSER,0.001936,0.005161,0,1,3,4,-1
WEYERHAEUSER,PEABODY ENERGY,0.003226,0.005161,1,0,3,4,1
PEABODY ENERGY,XCEL ENERGY,0.001157,0.002314,0,0,2,2,0
XCEL ENERGY,PEABODY ENERGY,0.001157,0.002314,0,0,2,2,0
PEABODY ENERGY,XEROX,0.000138,0.000277,1,1,0,2,0
XEROX,PEABODY ENERGY,0.000138,0.000277,1,1,0,2,0
PEABODY ENERGY,YUM BRANDS,0.0,0.000121,0,1,0,1,-1
YUM BRANDS,PEABODY ENERGY,0.000121,0.000121,1,0,0,1,1
PEPSICO,PUBLIX SUPER MARKETS,0.021458,0.042916,0,0,2,2,0
PUBLIX SUPER MARKETS,PEPSICO,0.021458,0.042916,0,0,2,2,0
PFIZER,SALESFORCE,0.075,0.15,0,0,1,1,0
SALESFORCE,PFIZER,0.075,0.15,0,0,1,1,0
PG&E,PHILLIPS 66,0.002886,0.005773,0,0,4,4,0
PHILLIPS 66,PG&E,0.002886,0.005773,0,0,4,4,0
PG&E,PPL,0.002066,0.002066,1,0,0,1,1
PPL,PG&E,0.0,0.002066,0,1,0,1,-1
PG&E,PUBLIC SERVICE ENTERPRISE GROUP,0.002642,0.003963,1,0,2,3,1
PUBLIC SERVICE ENTERPRISE GROUP,PG&E,0.001321,0.003963,0,1,2,3,-1
PG&E,SEMPRA ENERGY,0.003866,0.007731,0,0,3,3,0
SEMPRA ENERGY,PG&E,0.003866,0.007731,0,0,3,3,0
PG&E,SOUTHERN,0.000368,0.002211,0,2,1,3,-2
SOUTHERN,PG&E,0.001842,0.002211,2,0,1,3,2
PG&E,STATE FARM INSURANCE,2.2e-05,4.5e-05,0,0,1,1,0
STATE FARM INSURANCE,PG&E,2.2e-05,4.5e-05,0,0,1,1,0
PG&E,UNION PACIFIC,0.000173,0.000347,0,0,1,1,0
UNION PACIFIC,PG&E,0.000173,0.000347,0,0,1,1,0
PG&E,UNITED TECHNOLOGIES,0.000821,0.001643,0,0,1,1,0
UNITED TECHNOLOGIES,PG&E,0.000821,0.001643,0,0,1,1,0
PG&E,XCEL ENERGY,0.028257,0.070643,1,2,2,5,-1
XCEL ENERGY,PG&E,0.042386,0.070643,2,1,2,5,1
PHILLIPS 66,PPL,0.013472,0.017963,1,0,1,2,1
PPL,PHILLIPS 66,0.004491,0.017963,0,1,1,2,-1
PHILLIPS 66,PROCTER & GAMBLE,0.059157,0.078876,1,0,1,2,1
PROCTER & GAMBLE,PHILLIPS 66,0.019719,0.078876,0,1,1,2,-1
PHILLIPS 66,PUBLIC SERVICE ENTERPRISE GROUP,0.022696,0.045391,0,0,2,2,0
PUBLIC SERVICE ENTERPRISE GROUP,PHILLIPS 66,0.022696,0.045391,0,0,2,2,0
PHILLIPS 66,QUALCOMM,0.017149,0.034299,0,0,1,1,0
QUALCOMM,PHILLIPS 66,0.017149,0.034299,0,0,1,1,0
PHILLIPS 66,SEMPRA ENERGY,0.005417,0.007222,1,0,1,2,1
SEMPRA ENERGY,PHILLIPS 66,0.001806,0.007222,0,1,1,2,-1
PHILLIPS 66,SOUTHERN,0.042041,0.084081,0,0,1,1,0
SOUTHERN,PHILLIPS 66,0.042041,0.084081,0,0,1,1,0
PHILLIPS 66,SYSCO,0.010616,0.012739,2,0,1,3,2
SYSCO,PHILLIPS 66,0.002123,0.012739,0,2,1,3,-2
PHILLIPS 66,TARGET,0.009236,0.009236,2,0,0,2,2
TARGET,PHILLIPS 66,0.0,0.009236,0,2,0,2,-2
PHILLIPS 66,UNION PACIFIC,0.002239,0.004477,0,0,3,3,0
UNION PACIFIC,PHILLIPS 66,0.002239,0.004477,0,0,3,3,0
PHILLIPS 66,WALT DISNEY,0.113505,0.113505,2,0,0,2,2
WALT DISNEY,PHILLIPS 66,0.0,0.113505,0,2,0,2,-2
PHILLIPS 66,WASTE MANAGEMENT,0.011093,0.011093,2,0,0,2,2
WASTE MANAGEMENT,PHILLIPS 66,0.0,0.011093,0,2,0,2,-2
PHILLIPS 66,WESTROCK,0.199686,0.399372,0,0,5,5,0
WESTROCK,PHILLIPS 66,0.199686,0.399372,0,0,5,5,0
PHILLIPS 66,WEYERHAEUSER,0.007832,0.015665,0,0,1,1,0
WEYERHAEUSER,PHILLIPS 66,0.007832,0.015665,0,0,1,1,0
PHILLIPS 66,WHIRLPOOL,0.040763,0.05435,1,0,1,2,1
WHIRLPOOL,PHILLIPS 66,0.013588,0.05435,0,1,1,2,-1
PHILLIPS 66,WINDSTREAM HOLDINGS,0.000655,0.000655,1,0,0,1,1
WINDSTREAM HOLDINGS,PHILLIPS 66,0.0,0.000655,0,1,0,1,-1
PHILLIPS 66,XCEL ENERGY,0.11052,0.16578,1,0,2,3,1
XCEL ENERGY,PHILLIPS 66,0.05526,0.16578,0,1,2,3,-1
PNC FINANCIAL SERVICES,PUBLIX SUPER MARKETS,0.012593,0.025185,0,0,1,1,0
PUBLIX SUPER MARKETS,PNC FINANCIAL SERVICES,0.012593,0.025185,0,0,1,1,0
PNC FINANCIAL SERVICES,REGIONS FINANCIAL,0.175833,0.26375,1,0,2,3,1
REGIONS FINANCIAL,PNC FINANCIAL SERVICES,0.087917,0.26375,0,1,2,3,-1
PNC FINANCIAL SERVICES,REINSURANCE GROUP OF AMERICA,0.069282,0.138565,0,0,1,1,0
REINSURANCE GROUP OF AMERICA,PNC FINANCIAL SERVICES,0.069282,0.138565,0,0,1,1,0
PNC FINANCIAL SERVICES,ROCKWELL COLLINS,0.015598,0.031196,0,0,2,2,0
ROCKWELL COLLINS,PNC FINANCIAL SERVICES,0.015598,0.031196,0,0,2,2,0
PNC FINANCIAL SERVICES,S&P GLOBAL,0.099875,0.099875,1,0,0,1,1
S&P GLOBAL,PNC FINANCIAL SERVICES,0.0,0.099875,0,1,0,1,-1
PNC FINANCIAL SERVICES,STATE FARM INSURANCE,0.007046,0.014093,0,0,1,1,0
STATE FARM INSURANCE,PNC FINANCIAL SERVICES,0.007046,0.014093,0,0,1,1,0
PNC FINANCIAL SERVICES,SUNTRUST BANKS,0.209881,0.419761,1,1,2,4,0
SUNTRUST BANKS,PNC FINANCIAL SERVICES,0.209881,0.419761,1,1,2,4,0
PNC FINANCIAL SERVICES,SYNCHRONY FINANCIAL,0.015078,0.020103,1,0,1,2,1
SYNCHRONY FINANCIAL,PNC FINANCIAL SERVICES,0.005026,0.020103,0,1,1,2,-1
PNC FINANCIAL SERVICES,TARGET,0.031938,0.063875,0,0,1,1,0
TARGET,PNC FINANCIAL SERVICES,0.031938,0.063875,0,0,1,1,0
PNC FINANCIAL SERVICES,TRAVELERS,0.0,0.307739,0,1,0,1,-1
TRAVELERS,PNC FINANCIAL SERVICES,0.307739,0.307739,1,0,0,1,1
PNC FINANCIAL SERVICES,U.S. BANCORP,0.059374,0.08906,1,0,2,3,1
U.S. BANCORP,PNC FINANCIAL SERVICES,0.029687,0.08906,0,1,2,3,-1
PNC FINANCIAL SERVICES,UNITED TECHNOLOGIES,0.04453,0.08906,0,0,2,2,0
UNITED TECHNOLOGIES,PNC FINANCIAL SERVICES,0.04453,0.08906,0,0,2,2,0
PNC FINANCIAL SERVICES,USAA,0.020423,0.040845,0,0,2,2,0
USAA,PNC FINANCIAL SERVICES,0.020423,0.040845,0,0,2,2,0
PNC FINANCIAL SERVICES,VF,0.007046,0.014093,0,0,2,2,0
VF,PNC FINANCIAL SERVICES,0.007046,0.014093,0,0,2,2,0
PNC FINANCIAL SERVICES,WELLS FARGO,0.040938,0.16375,0,1,1,2,-1
WELLS FARGO,PNC FINANCIAL SERVICES,0.122813,0.16375,1,0,1,2,1
PNC FINANCIAL SERVICES,XEROX,0.018889,0.025185,2,0,2,4,2
XEROX,PNC FINANCIAL SERVICES,0.006296,0.025185,0,2,2,4,-2
PPG INDUSTRIES,PPL,0.000591,0.001181,0,0,3,3,0
PPL,PPG INDUSTRIES,0.000591,0.001181,0,0,3,3,0
PPG INDUSTRIES,PRUDENTIAL FINANCIAL,0.001514,0.003028,0,0,1,1,0
PRUDENTIAL FINANCIAL,PPG INDUSTRIES,0.001514,0.003028,0,0,1,1,0
PPG INDUSTRIES,RAYTHEON,0.012514,0.025029,0,0,7,7,0
RAYTHEON,PPG INDUSTRIES,0.012514,0.025029,0,0,7,7,0
PPG INDUSTRIES,RITE AID,0.002882,0.004323,2,1,0,3,1
RITE AID,PPG INDUSTRIES,0.001441,0.004323,1,2,0,3,-1
PPG INDUSTRIES,ROCKWELL COLLINS,0.067627,0.135253,0,0,9,9,0
ROCKWELL COLLINS,PPG INDUSTRIES,0.067627,0.135253,0,0,9,9,0
PPG INDUSTRIES,SOUTHWEST AIRLINES,0.029801,0.059602,0,0,1,1,0
SOUTHWEST AIRLINES,PPG INDUSTRIES,0.029801,0.059602,0,0,1,1,0
PPG INDUSTRIES,SYSCO,0.016425,0.032849,0,0,1,1,0
SYSCO,PPG INDUSTRIES,0.016425,0.032849,0,0,1,1,0
PPG INDUSTRIES,TESLA,0.056902,0.113804,0,0,2,2,0
TESLA,PPG INDUSTRIES,0.056902,0.113804,0,0,2,2,0
PPG INDUSTRIES,TEXAS INSTRUMENTS,0.000591,0.001181,0,0,2,2,0
TEXAS INSTRUMENTS,PPG INDUSTRIES,0.000591,0.001181,0,0,2,2,0
PPG INDUSTRIES,TEXTRON,0.018062,0.036125,0,0,1,1,0
TEXTRON,PPG INDUSTRIES,0.018062,0.036125,0,0,1,1,0
PPG INDUSTRIES,UNITED AIRLINES HOLDINGS,0.041316,0.082632,0,0,2,2,0
UNITED AIRLINES HOLDINGS,PPG INDUSTRIES,0.041316,0.082632,0,0,2,2,0
PPG INDUSTRIES,UNITED HEALTH GROUP,0.027175,0.05435,0,0,2,2,0
UNITED HEALTH GROUP,PPG INDUSTRIES,0.027175,0.05435,0,0,2,2,0
PPG INDUSTRIES,UNITED TECHNOLOGIES,0.062671,0.125343,0,0,7,7,0
UNITED TECHNOLOGIES,PPG INDUSTRIES,0.062671,0.125343,0,0,7,7,0
PPG INDUSTRIES,USAA,0.013393,0.026787,0,0,5,5,0
USAA,PPG INDUSTRIES,0.013393,0.026787,0,0,5,5,0
PPG INDUSTRIES,VF,0.004125,0.008251,0,0,3,3,0
VF,PPG INDUSTRIES,0.004125,0.008251,0,0,3,3,0
PPG INDUSTRIES,WESTROCK,0.004992,0.004992,2,0,0,2,2
WESTROCK,PPG INDUSTRIES,0.0,0.004992,0,2,0,2,-2
PPG INDUSTRIES,XEROX,0.036177,0.054265,1,0,2,3,1
XEROX,PPG INDUSTRIES,0.018088,0.054265,0,1,2,3,-1
PPL,PROCTER & GAMBLE,0.008574,0.017149,0,0,2,2,0
PROCTER & GAMBLE,PPL,0.008574,0.017149,0,0,2,2,0
PPL,PUBLIC SERVICE ENTERPRISE GROUP,0.314428,0.576451,1,0,10,11,1
PUBLIC SERVICE ENTERPRISE GROUP,PPL,0.262023,0.576451,0,1,10,11,-1
PPL,QUALCOMM,0.008072,0.032287,0,1,1,2,-1
QUALCOMM,PPL,0.024216,0.032287,1,0,1,2,1
PPL,REGIONS FINANCIAL,0.000655,0.000655,1,0,0,1,1
REGIONS FINANCIAL,PPL,0.0,0.000655,0,1,0,1,-1
PPL,ROCKWELL COLLINS,0.00829,0.02487,0,1,2,3,-1
ROCKWELL COLLINS,PPL,0.01658,0.02487,1,0,2,3,1
PPL,SEMPRA ENERGY,0.008243,0.016487,0,0,3,3,0
SEMPRA ENERGY,PPL,0.008243,0.016487,0,0,3,3,0
PPL,SOUTHERN,0.146211,0.250647,2,0,10,12,2
SOUTHERN,PPL,0.104436,0.250647,0,2,10,12,-2
PPL,SOUTHWEST AIRLINES,0.000962,0.003848,0,1,1,2,-1
SOUTHWEST AIRLINES,PPL,0.002886,0.003848,1,0,1,2,1
PPL,STATE FARM INSURANCE,0.004541,0.013622,0,1,2,3,-1
STATE FARM INSURANCE,PPL,0.009081,0.013622,1,0,2,3,1
PPL,SYSCO,0.000401,0.001605,0,1,1,2,-1
SYSCO,PPL,0.001203,0.001605,1,0,1,2,1
PPL,TARGET,0.007594,0.007594,2,0,0,2,2
TARGET,PPL,0.0,0.007594,0,2,0,2,-2
PPL,TEXAS INSTRUMENTS,0.000173,0.000347,0,0,1,1,0
TEXAS INSTRUMENTS,PPL,0.000173,0.000347,0,0,1,1,0
