source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
INTEL,UNITED TECHNOLOGIES,0.103923,0.124708,2,0,1,3,2
UNITED TECHNOLOGIES,INTEL,0.020785,0.124708,0,2,1,3,-2
INTEL,UNUM GROUP,0.041949,0.083899,0,0,1,1,0
UNUM GROUP,INTEL,0.041949,0.083899,0,0,1,1,0
INTEL,USAA,0.008163,0.016326,0,0,2,2,0
USAA,INTEL,0.008163,0.016326,0,0,2,2,0
INTEL,VERIZON,0.035093,0.070185,1,1,7,9,0
VERIZON,INTEL,0.035093,0.070185,1,1,7,9,0
INTEL,VISA,0.059641,0.119281,0,0,2,2,0
VISA,INTEL,0.059641,0.119281,0,0,2,2,0
INTEL,WALT DISNEY,0.000496,0.000662,1,0,1,2,1
WALT DISNEY,INTEL,0.000165,0.000662,0,1,1,2,-1
INTEL,WINDSTREAM HOLDINGS,0.026062,0.034749,1,0,1,2,1
WINDSTREAM HOLDINGS,INTEL,0.008687,0.034749,0,1,1,2,-1
INTEL,XCEL ENERGY,2.2e-05,4.5e-05,0,0,1,1,0
XCEL ENERGY,INTEL,2.2e-05,4.5e-05,0,0,1,1,0
INTEL,XEROX,0.084451,0.084451,1,0,0,1,1
XEROX,INTEL,0.0,0.084451,0,1,0,1,-1
INTERNATIONAL PAPER,KIMBERLY-CLARK,0.037407,0.074815,0,0,1,1,0
KIMBERLY-CLARK,INTERNATIONAL PAPER,0.037407,0.074815,0,0,1,1,0
INTERNATIONAL PAPER,KOHL'S,0.085908,0.085908,1,0,0,1,1
KOHL'S,INTERNATIONAL PAPER,0.0,0.085908,0,1,0,1,-1
INTERNATIONAL PAPER,LOEWS,0.023212,0.046423,0,0,2,2,0
LOEWS,INTERNATIONAL PAPER,0.023212,0.046423,0,0,2,2,0
INTERNATIONAL PAPER,MARRIOTT INTERNATIONAL,0.053837,0.053837,3,0,0,3,3
MARRIOTT INTERNATIONAL,INTERNATIONAL PAPER,0.0,0.053837,0,3,0,3,-3
INTERNATIONAL PAPER,MASCO,0.037778,0.05037,1,0,1,2,1
MASCO,INTERNATIONAL PAPER,0.012593,0.05037,0,1,1,2,-1
INTERNATIONAL PAPER,METLIFE,9.1e-05,0.000183,0,0,2,2,0
METLIFE,INTERNATIONAL PAPER,9.1e-05,0.000183,0,0,2,2,0
INTERNATIONAL PAPER,NCR,0.095737,0.114884,2,0,1,3,2
NCR,INTERNATIONAL PAPER,0.019147,0.114884,0,2,1,3,-2
INTERNATIONAL PAPER,NEW YORK LIFE INSURANCE,0.026914,0.035886,1,0,1,2,1
NEW YORK LIFE INSURANCE,INTERNATIONAL PAPER,0.008971,0.035886,0,1,1,2,-1
INTERNATIONAL PAPER,NORFOLK SOUTHERN,0.013708,0.036555,0,1,3,4,-1
NORFOLK SOUTHERN,INTERNATIONAL PAPER,0.022847,0.036555,1,0,3,4,1
INTERNATIONAL PAPER,OWENS-ILLINOIS,0.090549,0.120733,1,0,1,2,1
OWENS-ILLINOIS,INTERNATIONAL PAPER,0.030183,0.120733,0,1,1,2,-1
INTERNATIONAL PAPER,PEABODY ENERGY,0.000988,0.001976,0,0,1,1,0
PEABODY ENERGY,INTERNATIONAL PAPER,0.000988,0.001976,0,0,1,1,0
INTERNATIONAL PAPER,PEPSICO,0.00204,0.00408,0,0,2,2,0
PEPSICO,INTERNATIONAL PAPER,0.00204,0.00408,0,0,2,2,0
INTERNATIONAL PAPER,PPG INDUSTRIES,0.025582,0.051164,0,0,2,2,0
PPG INDUSTRIES,INTERNATIONAL PAPER,0.025582,0.051164,0,0,2,2,0
INTERNATIONAL PAPER,R.R. DONNELLEY & SONS,0.075778,0.121245,2,1,1,4,1
R.R. DONNELLEY & SONS,INTERNATIONAL PAPER,0.045467,0.121245,1,2,1,4,-1
INTERNATIONAL PAPER,STATE FARM INSURANCE,0.041326,0.04723,3,0,1,4,3
STATE FARM INSURANCE,INTERNATIONAL PAPER,0.005904,0.04723,0,3,1,4,-3
INTERNATIONAL PAPER,U.S. BANCORP,0.008251,0.008251,1,0,0,1,1
U.S. BANCORP,INTERNATIONAL PAPER,0.0,0.008251,0,1,0,1,-1
INTERNATIONAL PAPER,UNION PACIFIC,0.046649,0.074638,1,0,3,4,1
UNION PACIFIC,INTERNATIONAL PAPER,0.027989,0.074638,0,1,3,4,-1
INTERNATIONAL PAPER,UNITED PARCEL SERVICE,0.010103,0.020206,0,0,1,1,0
UNITED PARCEL SERVICE,INTERNATIONAL PAPER,0.010103,0.020206,0,0,1,1,0
INTERNATIONAL PAPER,UNITED STATES STEEL,0.002886,0.005773,1,1,1,3,0
UNITED STATES STEEL,INTERNATIONAL PAPER,0.002886,0.005773,1,1,1,3,0
INTERNATIONAL PAPER,UNITED TECHNOLOGIES,0.000725,0.00145,0,0,1,1,0
UNITED TECHNOLOGIES,INTERNATIONAL PAPER,0.000725,0.00145,0,0,1,1,0
INTERNATIONAL PAPER,WALT DISNEY,0.002816,0.005632,0,0,3,3,0
WALT DISNEY,INTERNATIONAL PAPER,0.002816,0.005632,0,0,3,3,0
INTERNATIONAL PAPER,WASTE MANAGEMENT,0.076346,0.091615,2,0,1,3,2
WASTE MANAGEMENT,INTERNATIONAL PAPER,0.015269,0.091615,0,2,1,3,-2
INTERNATIONAL PAPER,WEC ENERGY GROUP,0.009717,0.012956,1,0,1,2,1
WEC ENERGY GROUP,INTERNATIONAL PAPER,0.003239,0.012956,0,1,1,2,-1
INTERNATIONAL PAPER,WEYERHAEUSER,0.017969,0.053906,0,2,4,6,-2
WEYERHAEUSER,INTERNATIONAL PAPER,0.035938,0.053906,2,0,4,6,2
INTERNATIONAL PAPER,XEROX,0.002587,0.00345,1,0,1,2,1
XEROX,INTERNATIONAL PAPER,0.000862,0.00345,0,1,1,2,-1
INTERPUBLIC GROUP,JONES LANG LASALLE,0.06375,0.06375,1,0,0,1,1
JONES LANG LASALLE,INTERPUBLIC GROUP,0.0,0.06375,0,1,0,1,-1
INTERPUBLIC GROUP,L3HARRIS TECHNOLOGIES,0.0,0.077751,0,4,0,4,-4
L3HARRIS TECHNOLOGIES,INTERPUBLIC GROUP,0.077751,0.077751,4,0,0,4,4
INTERPUBLIC GROUP,NETAPP,0.106875,0.21375,0,0,1,1,0
NETAPP,INTERPUBLIC GROUP,0.106875,0.21375,0,0,1,1,0
INTERPUBLIC GROUP,OSHKOSH,0.040914,0.204572,0,3,2,5,-3
OSHKOSH,INTERPUBLIC GROUP,0.163658,0.204572,3,0,2,5,3
INTERPUBLIC GROUP,ROCKWELL COLLINS,0.00101,0.008082,0,3,1,4,-3
ROCKWELL COLLINS,INTERPUBLIC GROUP,0.007072,0.008082,3,0,1,4,3
INTERPUBLIC GROUP,SUPERVALU,0.057864,0.057864,1,0,0,1,1
SUPERVALU,INTERPUBLIC GROUP,0.0,0.057864,0,1,0,1,-1
INTERPUBLIC GROUP,TEXTRON,0.064412,0.128824,0,0,2,2,0
TEXTRON,INTERPUBLIC GROUP,0.064412,0.128824,0,0,2,2,0
INTUIT,JPMORGAN CHASE & CO.,0.038904,0.062246,1,0,3,4,1
JPMORGAN CHASE & CO.,INTUIT,0.023342,0.062246,0,1,3,4,-1
INTUIT,LINCOLN NATIONAL,0.025513,0.102053,0,2,2,4,-2
LINCOLN NATIONAL,INTUIT,0.07654,0.102053,2,0,2,4,2
INTUIT,LUMEN TECHNOLOGIES,0.0,0.051546,0,1,0,1,-1
LUMEN TECHNOLOGIES,INTUIT,0.051546,0.051546,1,0,0,1,1
INTUIT,MASTERCARD,0.032162,0.128646,0,4,4,8,-4
MASTERCARD,INTUIT,0.096485,0.128646,4,0,4,8,4
INTUIT,METLIFE,0.0,0.083419,0,4,0,4,-4
METLIFE,INTUIT,0.083419,0.083419,4,0,0,4,4
INTUIT,MICROSOFT,0.018495,0.129465,0,5,2,7,-5
MICROSOFT,INTUIT,0.11097,0.129465,5,0,2,7,5
INTUIT,NEWS CORP.,0.043246,0.216228,0,3,2,5,-3
NEWS CORP.,INTUIT,0.172982,0.216228,3,0,2,5,3
INTUIT,NEXTERA ENERGY,0.0,0.006159,0,1,0,1,-1
NEXTERA ENERGY,INTUIT,0.006159,0.006159,1,0,0,1,1
INTUIT,NORTHWESTERN MUTUAL,0.007177,0.035886,0,3,2,5,-3
NORTHWESTERN MUTUAL,INTUIT,0.028709,0.035886,3,0,2,5,3
INTUIT,OMNICOM GROUP,0.008342,0.083419,0,4,1,5,-4
OMNICOM GROUP,INTUIT,0.075077,0.083419,4,0,1,5,4
INTUIT,PEPSICO,0.053414,0.106827,0,0,5,5,0
PEPSICO,INTUIT,0.053414,0.106827,0,0,5,5,0
INTUIT,PROCTER & GAMBLE,0.020559,0.027412,1,0,1,2,1
PROCTER & GAMBLE,INTUIT,0.006853,0.027412,0,1,1,2,-1
INTUIT,PUBLIC SERVICE ENTERPRISE GROUP,0.0,0.006159,0,1,0,1,-1
PUBLIC SERVICE ENTERPRISE GROUP,INTUIT,0.006159,0.006159,1,0,0,1,1
INTUIT,QUALCOMM,0.004619,0.006159,1,0,1,2,1
QUALCOMM,INTUIT,0.00154,0.006159,0,1,1,2,-1
INTUIT,SOUTHERN,0.0,0.006159,0,1,0,1,-1
SOUTHERN,INTUIT,0.006159,0.006159,1,0,0,1,1
INTUIT,STATE FARM INSURANCE,0.005354,0.013385,0,1,4,5,-1
STATE FARM INSURANCE,INTUIT,0.008031,0.013385,1,0,4,5,1
INTUIT,TARGET,0.025773,0.051546,1,1,0,2,0
TARGET,INTUIT,0.025773,0.051546,1,1,0,2,0
INTUIT,UNUM GROUP,0.0,0.024793,0,2,0,2,-2
UNUM GROUP,INTUIT,0.024793,0.024793,2,0,0,2,2
INTUIT,VERIZON,0.00077,0.006159,0,3,1,4,-3
VERIZON,INTUIT,0.005389,0.006159,3,0,1,4,3
INTUIT,VISA,0.018582,0.055745,1,3,2,6,-2
VISA,INTUIT,0.037163,0.055745,3,1,2,6,2
INTUIT,WALT DISNEY,0.023178,0.07726,0,2,3,5,-2
WALT DISNEY,INTUIT,0.054082,0.07726,2,0,3,5,2
INTUIT,WELLS FARGO,0.00535,0.0107,0,0,1,1,0
WELLS FARGO,INTUIT,0.00535,0.0107,0,0,1,1,0
INTUIT,WINDSTREAM HOLDINGS,0.003079,0.006159,1,1,0,2,0
WINDSTREAM HOLDINGS,INTUIT,0.003079,0.006159,1,1,0,2,0
INTUIT,XCEL ENERGY,0.0,0.006159,0,1,0,1,-1
XCEL ENERGY,INTUIT,0.006159,0.006159,1,0,0,1,1
JETBLUE AIRWAYS,L3HARRIS TECHNOLOGIES,0.062469,0.249875,0,1,1,2,-1
L3HARRIS TECHNOLOGIES,JETBLUE AIRWAYS,0.187406,0.249875,1,0,1,2,1
JETBLUE AIRWAYS,QUALCOMM,0.124938,0.249875,0,0,1,1,0
QUALCOMM,JETBLUE AIRWAYS,0.124938,0.249875,0,0,1,1,0
JETBLUE AIRWAYS,RAYTHEON,0.187406,0.249875,1,0,1,2,1
RAYTHEON,JETBLUE AIRWAYS,0.062469,0.249875,0,1,1,2,-1
JETBLUE AIRWAYS,ROCKWELL COLLINS,0.068,0.136,0,0,2,2,0
ROCKWELL COLLINS,JETBLUE AIRWAYS,0.068,0.136,0,0,2,2,0
JETBLUE AIRWAYS,RYDER SYSTEM,0.068,0.136,0,0,2,2,0
RYDER SYSTEM,JETBLUE AIRWAYS,0.068,0.136,0,0,2,2,0
JETBLUE AIRWAYS,SOUTHWEST AIRLINES,0.174875,0.34975,0,0,3,3,0
SOUTHWEST AIRLINES,JETBLUE AIRWAYS,0.174875,0.34975,0,0,3,3,0
JETBLUE AIRWAYS,TEXTRON,0.174875,0.34975,0,0,2,2,0
TEXTRON,JETBLUE AIRWAYS,0.174875,0.34975,0,0,2,2,0
JETBLUE AIRWAYS,UNITED AIRLINES HOLDINGS,0.116583,0.34975,0,1,2,3,-1
UNITED AIRLINES HOLDINGS,JETBLUE AIRWAYS,0.233167,0.34975,1,0,2,3,1
JETBLUE AIRWAYS,UNITED PARCEL SERVICE,0.074906,0.099875,1,0,1,2,1
UNITED PARCEL SERVICE,JETBLUE AIRWAYS,0.024969,0.099875,0,1,1,2,-1
JETBLUE AIRWAYS,UNITED TECHNOLOGIES,0.049938,0.099875,0,0,1,1,0
UNITED TECHNOLOGIES,JETBLUE AIRWAYS,0.049938,0.099875,0,0,1,1,0
JETBLUE AIRWAYS,WALT DISNEY,0.049938,0.099875,0,0,1,1,0
WALT DISNEY,JETBLUE AIRWAYS,0.049938,0.099875,0,0,1,1,0
JOHNSON & JOHNSON,KIMBERLY-CLARK,0.069282,0.138565,0,0,1,1,0
KIMBERLY-CLARK,JOHNSON & JOHNSON,0.069282,0.138565,0,0,1,1,0
JOHNSON & JOHNSON,LIBERTY MUTUAL INSURANCE GROUP,0.000799,0.000799,1,0,0,1,1
LIBERTY MUTUAL INSURANCE GROUP,JOHNSON & JOHNSON,0.0,0.000799,0,1,0,1,-1
JOHNSON & JOHNSON,LOCKHEED MARTIN,0.026199,0.052398,0,0,2,2,0
LOCKHEED MARTIN,JOHNSON & JOHNSON,0.026199,0.052398,0,0,2,2,0
JOHNSON & JOHNSON,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0001,0.0001,1,0,0,1,1
MASSACHUSETTS MUTUAL LIFE INSURANCE,JOHNSON & JOHNSON,0.0,0.0001,0,1,0,1,-1
JOHNSON & JOHNSON,MCKESSON,0.10162,0.135494,1,0,1,2,1
MCKESSON,JOHNSON & JOHNSON,0.033873,0.135494,0,1,1,2,-1
JOHNSON & JOHNSON,MERCK,0.014585,0.048618,1,3,1,5,-2
MERCK,JOHNSON & JOHNSON,0.034032,0.048618,3,1,1,5,2
JOHNSON & JOHNSON,METLIFE,0.000308,0.000617,0,0,1,1,0
METLIFE,JOHNSON & JOHNSON,0.000308,0.000617,0,0,1,1,0
JOHNSON & JOHNSON,MICROSOFT,0.023004,0.046008,0,0,1,1,0
MICROSOFT,JOHNSON & JOHNSON,0.023004,0.046008,0,0,1,1,0
JOHNSON & JOHNSON,NORTHROP GRUMMAN,0.023004,0.046008,0,0,1,1,0
NORTHROP GRUMMAN,JOHNSON & JOHNSON,0.023004,0.046008,0,0,1,1,0
JOHNSON & JOHNSON,OCCIDENTAL PETROLEUM,0.0004,0.000799,0,0,1,1,0
OCCIDENTAL PETROLEUM,JOHNSON & JOHNSON,0.0004,0.000799,0,0,1,1,0
JOHNSON & JOHNSON,OWENS & MINOR,0.11509,0.23018,0,0,2,2,0
OWENS & MINOR,JOHNSON & JOHNSON,0.11509,0.23018,0,0,2,2,0
JOHNSON & JOHNSON,PFIZER,0.0,0.008828,0,2,0,2,-2
PFIZER,JOHNSON & JOHNSON,0.008828,0.008828,2,0,0,2,2
JOHNSON & JOHNSON,PPG INDUSTRIES,0.004714,0.004714,3,0,0,3,3
PPG INDUSTRIES,JOHNSON & JOHNSON,0.0,0.004714,0,3,0,3,-3
JOHNSON & JOHNSON,PRINCIPAL FINANCIAL,0.000247,0.000247,1,0,0,1,1
PRINCIPAL FINANCIAL,JOHNSON & JOHNSON,0.0,0.000247,0,1,0,1,-1
JOHNSON & JOHNSON,PROCTER & GAMBLE,4.5e-05,4.5e-05,1,0,0,1,1
PROCTER & GAMBLE,JOHNSON & JOHNSON,0.0,4.5e-05,0,1,0,1,-1
JOHNSON & JOHNSON,RAYTHEON,0.046008,0.046008,1,0,0,1,1
RAYTHEON,JOHNSON & JOHNSON,0.0,0.046008,0,1,0,1,-1
JOHNSON & JOHNSON,ROCKWELL COLLINS,0.045909,0.045909,1,0,0,1,1
ROCKWELL COLLINS,JOHNSON & JOHNSON,0.0,0.045909,0,1,0,1,-1
JOHNSON & JOHNSON,SEMPRA ENERGY,0.000124,0.000247,0,0,1,1,0
SEMPRA ENERGY,JOHNSON & JOHNSON,0.000124,0.000247,0,0,1,1,0
JOHNSON & JOHNSON,STATE FARM INSURANCE,0.008031,0.008031,1,0,0,1,1
STATE FARM INSURANCE,JOHNSON & JOHNSON,0.0,0.008031,0,1,0,1,-1
JOHNSON & JOHNSON,STRYKER,0.328629,0.328629,7,0,0,7,7
STRYKER,JOHNSON & JOHNSON,0.0,0.328629,0,7,0,7,-7
JOHNSON & JOHNSON,TEXAS INSTRUMENTS,0.046008,0.046008,1,0,0,1,1
TEXAS INSTRUMENTS,JOHNSON & JOHNSON,0.0,0.046008,0,1,0,1,-1
JOHNSON & JOHNSON,TRAVELERS,0.012807,0.012807,1,0,0,1,1
TRAVELERS,JOHNSON & JOHNSON,0.0,0.012807,0,1,0,1,-1
JOHNSON & JOHNSON,UNITED PARCEL SERVICE,0.001327,0.001769,1,0,1,2,1
UNITED PARCEL SERVICE,JOHNSON & JOHNSON,0.000442,0.001769,0,1,1,2,-1
JOHNSON & JOHNSON,UNITED TECHNOLOGIES,0.046008,0.046008,1,0,0,1,1
UNITED TECHNOLOGIES,JOHNSON & JOHNSON,0.0,0.046008,0,1,0,1,-1
JOHNSON & JOHNSON,VERIZON,0.017458,0.034916,0,0,1,1,0
VERIZON,JOHNSON & JOHNSON,0.017458,0.034916,0,0,1,1,0
JOHNSON & JOHNSON,XEROX,0.045761,0.045761,1,0,0,1,1
XEROX,JOHNSON & JOHNSON,0.0,0.045761,0,1,0,1,-1
JOHNSON & JOHNSON,ZIMMER BIOMET HOLDINGS,0.143053,0.286107,0,0,5,5,0
ZIMMER BIOMET HOLDINGS,JOHNSON & JOHNSON,0.143053,0.286107,0,0,5,5,0
JONES LANG LASALLE,NETAPP,0.0,0.06375,0,1,0,1,-1
NETAPP,JONES LANG LASALLE,0.06375,0.06375,1,0,0,1,1
JPMORGAN CHASE & CO.,LINCOLN NATIONAL,0.0,0.016429,0,2,0,2,-2
LINCOLN NATIONAL,JPMORGAN CHASE & CO.,0.016429,0.016429,2,0,0,2,2
JPMORGAN CHASE & CO.,LOCKHEED MARTIN,0.0,0.000292,0,2,0,2,-2
LOCKHEED MARTIN,JPMORGAN CHASE & CO.,0.000292,0.000292,2,0,0,2,2
JPMORGAN CHASE & CO.,LOWE'S,0.008873,0.017745,0,0,2,2,0
LOWE'S,JPMORGAN CHASE & CO.,0.008873,0.017745,0,0,2,2,0
JPMORGAN CHASE & CO.,LUMEN TECHNOLOGIES,0.0,0.012215,0,1,0,1,-1
LUMEN TECHNOLOGIES,JPMORGAN CHASE & CO.,0.012215,0.012215,1,0,0,1,1
JPMORGAN CHASE & CO.,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.0022,0.0066,1,2,0,3,-1
MASSACHUSETTS MUTUAL LIFE INSURANCE,JPMORGAN CHASE & CO.,0.0044,0.0066,2,1,0,3,1
JPMORGAN CHASE & CO.,MASTERCARD,0.035304,0.123565,0,3,4,7,-3
MASTERCARD,JPMORGAN CHASE & CO.,0.088261,0.123565,3,0,4,7,3
JPMORGAN CHASE & CO.,MCDONALD'S,0.001342,0.002685,0,0,2,2,0
MCDONALD'S,JPMORGAN CHASE & CO.,0.001342,0.002685,0,0,2,2,0
JPMORGAN CHASE & CO.,MICROSOFT,0.010175,0.040698,0,2,2,4,-2
MICROSOFT,JPMORGAN CHASE & CO.,0.030524,0.040698,2,0,2,4,2
JPMORGAN CHASE & CO.,MUTUAL OF OMAHA INSURANCE,0.008951,0.017901,0,0,2,2,0
MUTUAL OF OMAHA INSURANCE,JPMORGAN CHASE & CO.,0.008951,0.017901,0,0,2,2,0
JPMORGAN CHASE & CO.,NEWS CORP.,0.00854,0.017081,0,0,2,2,0
NEWS CORP.,JPMORGAN CHASE & CO.,0.00854,0.017081,0,0,2,2,0
JPMORGAN CHASE & CO.,NEXTERA ENERGY,0.0,4.5e-05,0,1,0,1,-1
NEXTERA ENERGY,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,NIKE,0.001083,0.001733,1,0,3,4,1
NIKE,JPMORGAN CHASE & CO.,0.00065,0.001733,0,1,3,4,-1
JPMORGAN CHASE & CO.,NORTHROP GRUMMAN,0.0,4.5e-05,0,1,0,1,-1
NORTHROP GRUMMAN,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,NORTHWESTERN MUTUAL,0.0,0.013154,0,2,0,2,-2
NORTHWESTERN MUTUAL,JPMORGAN CHASE & CO.,0.013154,0.013154,2,0,0,2,2
JPMORGAN CHASE & CO.,NUCOR,0.007108,0.014215,0,0,2,2,0
NUCOR,JPMORGAN CHASE & CO.,0.007108,0.014215,0,0,2,2,0
JPMORGAN CHASE & CO.,OMNICOM GROUP,0.0,0.001346,0,2,0,2,-2
OMNICOM GROUP,JPMORGAN CHASE & CO.,0.001346,0.001346,2,0,0,2,2
JPMORGAN CHASE & CO.,ORACLE,0.0,0.000391,0,2,0,2,-2
ORACLE,JPMORGAN CHASE & CO.,0.000391,0.000391,2,0,0,2,2
JPMORGAN CHASE & CO.,PNC FINANCIAL SERVICES,0.025034,0.050068,1,1,2,4,0
PNC FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0.025034,0.050068,1,1,2,4,0
JPMORGAN CHASE & CO.,PPL,0.0,4.5e-05,0,1,0,1,-1
PPL,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,PRINCIPAL FINANCIAL,0.014988,0.049958,1,3,1,5,-2
PRINCIPAL FINANCIAL,JPMORGAN CHASE & CO.,0.034971,0.049958,3,1,1,5,2
JPMORGAN CHASE & CO.,PROCTER & GAMBLE,0.021432,0.032147,1,0,2,3,1
PROCTER & GAMBLE,JPMORGAN CHASE & CO.,0.010716,0.032147,0,1,2,3,-1
JPMORGAN CHASE & CO.,PRUDENTIAL FINANCIAL,0.139963,0.419888,0,1,2,3,-1
PRUDENTIAL FINANCIAL,JPMORGAN CHASE & CO.,0.279925,0.419888,1,0,2,3,1
JPMORGAN CHASE & CO.,PUBLIC SERVICE ENTERPRISE GROUP,0.0,4.5e-05,0,1,0,1,-1
PUBLIC SERVICE ENTERPRISE GROUP,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,QUALCOMM,0.0,0.000391,0,2,0,2,-2
QUALCOMM,JPMORGAN CHASE & CO.,0.000391,0.000391,2,0,0,2,2
JPMORGAN CHASE & CO.,ROCKWELL COLLINS,0.000517,0.000517,1,0,0,1,1
ROCKWELL COLLINS,JPMORGAN CHASE & CO.,0.0,0.000517,0,1,0,1,-1
JPMORGAN CHASE & CO.,STATE FARM INSURANCE,0.000188,0.001129,0,2,1,3,-2
STATE FARM INSURANCE,JPMORGAN CHASE & CO.,0.000941,0.001129,2,0,1,3,2
JPMORGAN CHASE & CO.,TARGET,0.006447,0.025788,0,2,2,4,-2
TARGET,JPMORGAN CHASE & CO.,0.019341,0.025788,2,0,2,4,2
JPMORGAN CHASE & CO.,TEXAS INSTRUMENTS,0.003195,0.006389,0,0,1,1,0
TEXAS INSTRUMENTS,JPMORGAN CHASE & CO.,0.003195,0.006389,0,0,1,1,0
JPMORGAN CHASE & CO.,TIAA,0.012716,0.025433,0,0,2,2,0
TIAA,JPMORGAN CHASE & CO.,0.012716,0.025433,0,0,2,2,0
JPMORGAN CHASE & CO.,TRAVELERS,0.005883,0.011765,1,1,0,2,0
TRAVELERS,JPMORGAN CHASE & CO.,0.005883,0.011765,1,1,0,2,0
JPMORGAN CHASE & CO.,U.S. BANCORP,0.003434,0.006868,0,0,2,2,0
U.S. BANCORP,JPMORGAN CHASE & CO.,0.003434,0.006868,0,0,2,2,0
JPMORGAN CHASE & CO.,UNION PACIFIC,0.0,4.5e-05,0,1,0,1,-1
UNION PACIFIC,JPMORGAN CHASE & CO.,4.5e-05,4.5e-05,1,0,0,1,1
JPMORGAN CHASE & CO.,UNITED PARCEL SERVICE,0.00065,0.001301,0,0,1,1,0
UNITED PARCEL SERVICE,JPMORGAN CHASE & CO.,0.00065,0.001301,0,0,1,1,0
JPMORGAN CHASE & CO.,UNITED STATES STEEL,0.001433,0.002866,0,0,2,2,0
UNITED STATES STEEL,JPMORGAN CHASE & CO.,0.001433,0.002866,0,0,2,2,0
JPMORGAN CHASE & CO.,UNUM GROUP,0.023026,0.046052,0,0,2,2,0
UNUM GROUP,JPMORGAN CHASE & CO.,0.023026,0.046052,0,0,2,2,0
JPMORGAN CHASE & CO.,USAA,0.004573,0.018293,0,2,2,4,-2
USAA,JPMORGAN CHASE & CO.,0.013719,0.018293,2,0,2,4,2
JPMORGAN CHASE & CO.,VERIZON,0.000414,0.002487,0,2,1,3,-2
VERIZON,JPMORGAN CHASE & CO.,0.002072,0.002487,2,0,1,3,2
JPMORGAN CHASE & CO.,VISA,0.015962,0.055866,0,3,4,7,-3
VISA,JPMORGAN CHASE & CO.,0.039905,0.055866,3,0,4,7,3
JPMORGAN CHASE & CO.,WALT DISNEY,0.032458,0.064916,0,0,2,2,0
WALT DISNEY,JPMORGAN CHASE & CO.,0.032458,0.064916,0,0,2,2,0
JPMORGAN CHASE & CO.,WEC ENERGY GROUP,0.000821,0.001643,0,0,1,1,0
WEC ENERGY GROUP,JPMORGAN CHASE & CO.,0.000821,0.001643,0,0,1,1,0
JPMORGAN CHASE & CO.,WELLS FARGO,0.06134,0.089222,3,0,5,8,3
WELLS FARGO,JPMORGAN CHASE & CO.,0.027882,0.089222,0,3,5,8,-3
JPMORGAN CHASE & CO.,WINDSTREAM HOLDINGS,0.0,0.016115,0,2,0,2,-2
WINDSTREAM HOLDINGS,JPMORGAN CHASE & CO.,0.016115,0.016115,2,0,0,2,2
JPMORGAN CHASE & CO.,XEROX,0.00642,0.00856,1,0,1,2,1
XEROX,JPMORGAN CHASE & CO.,0.00214,0.00856,0,1,1,2,-1
JPMORGAN CHASE & CO.,YUM BRANDS,0.011465,0.02293,0,0,2,2,0
YUM BRANDS,JPMORGAN CHASE & CO.,0.011465,0.02293,0,0,2,2,0
KELLOGG,KROGER,0.029727,0.029727,1,0,0,1,1
KROGER,KELLOGG,0.0,0.029727,0,1,0,1,-1
KELLOGG,LAND O'LAKES,0.00843,0.016859,0,0,2,2,0
LAND O'LAKES,KELLOGG,0.00843,0.016859,0,0,2,2,0
KELLOGG,TIAA,0.0,0.002685,0,1,0,1,-1
TIAA,KELLOGG,0.002685,0.002685,1,0,0,1,1
KELLOGG,WINDSTREAM HOLDINGS,0.001074,0.002685,0,1,4,5,-1
WINDSTREAM HOLDINGS,KELLOGG,0.001611,0.002685,1,0,4,5,1
KELLOGG,ZIMMER BIOMET HOLDINGS,0.002685,0.002685,1,0,0,1,1
ZIMMER BIOMET HOLDINGS,KELLOGG,0.0,0.002685,0,1,0,1,-1
KEYCORP,REGIONS FINANCIAL,0.075,0.15,0,0,1,1,0
REGIONS FINANCIAL,KEYCORP,0.075,0.15,0,0,1,1,0
KIMBERLY-CLARK,LOCKHEED MARTIN,0.037407,0.074815,0,0,1,1,0
LOCKHEED MARTIN,KIMBERLY-CLARK,0.037407,0.074815,0,0,1,1,0
KIMBERLY-CLARK,MARATHON OIL,0.0,0.03869,0,1,0,1,-1
MARATHON OIL,KIMBERLY-CLARK,0.03869,0.03869,1,0,0,1,1
KIMBERLY-CLARK,MICROSOFT,0.003915,0.01566,0,1,1,2,-1
MICROSOFT,KIMBERLY-CLARK,0.011745,0.01566,1,0,1,2,1
KIMBERLY-CLARK,OCCIDENTAL PETROLEUM,0.00783,0.01566,0,0,1,1,0
OCCIDENTAL PETROLEUM,KIMBERLY-CLARK,0.00783,0.01566,0,0,1,1,0
KIMBERLY-CLARK,OWENS & MINOR,0.069282,0.138565,0,0,1,1,0
OWENS & MINOR,KIMBERLY-CLARK,0.069282,0.138565,0,0,1,1,0
