source,target,weight,affil_norm
CHARTER COMMUNICATIONS,CMS ENERGY,5,0.0022381378692927483
CHARTER COMMUNICATIONS,COMCAST,3,0.0013428827215756492
CHARTER COMMUNICATIONS,CORNING,5,0.0022381378692927483
CHARTER COMMUNICATIONS,CSX,1,0.0004476275738585497
CHARTER COMMUNICATIONS,CUMMINS,2,0.0008952551477170994
CHARTER COMMUNICATIONS,DEERE,2,0.0008952551477170994
CHARTER COMMUNICATIONS,DELL TECHNOLOGIES,4,0.0017905102954341987
CHARTER COMMUNICATIONS,DELTA AIR LINES,2,0.0008952551477170994
CHARTER COMMUNICATIONS,DISH NETWORK,6,0.0026857654431512983
CHARTER COMMUNICATIONS,DTE ENERGY,4,0.0017905102954341987
CHARTER COMMUNICATIONS,DUKE ENERGY,2,0.0008952551477170994
CHARTER COMMUNICATIONS,DUPONT DE NEMOURS,1,0.0004476275738585497
CHARTER COMMUNICATIONS,ENTERGY,5,0.0022381378692927483
CHARTER COMMUNICATIONS,EXELON,3,0.0013428827215756492
CHARTER COMMUNICATIONS,FACEBOOK,5,0.0022381378692927483
CHARTER COMMUNICATIONS,FEDEX,3,0.0013428827215756492
CHARTER COMMUNICATIONS,FIRSTENERGY,2,0.0008952551477170994
CHARTER COMMUNICATIONS,FOX CORP,9,0.0040286481647269475
CHARTER COMMUNICATIONS,GENERAL DYNAMICS,1,0.0004476275738585497
CHARTER COMMUNICATIONS,GENERAL MILLS,1,0.0004476275738585497
CHARTER COMMUNICATIONS,GENERAL MOTORS,2,0.0008952551477170994
CHARTER COMMUNICATIONS,HCA HEALTHCARE,2,0.0008952551477170994
CHARTER COMMUNICATIONS,HOME DEPOT,3,0.0013428827215756492
CHARTER COMMUNICATIONS,HONEYWELL INTERNATIONAL,1,0.0004476275738585497
CHARTER COMMUNICATIONS,HP,1,0.0004476275738585497
CHARTER COMMUNICATIONS,IBM,6,0.0026857654431512983
CHARTER COMMUNICATIONS,IHEARTMEDIA,6,0.0026857654431512983
CHARTER COMMUNICATIONS,INTEL,3,0.0013428827215756492
CHARTER COMMUNICATIONS,JETBLUE AIRWAYS,1,0.0004476275738585497
CHARTER COMMUNICATIONS,KRAFT HEINZ,1,0.0004476275738585497
CHARTER COMMUNICATIONS,KROGER,1,0.0004476275738585497
CHARTER COMMUNICATIONS,LEIDOS HOLDINGS,2,0.0008952551477170994
CHARTER COMMUNICATIONS,LIBERTY MEDIA,4,0.0017905102954341987
CHARTER COMMUNICATIONS,LOCKHEED MARTIN,1,0.0004476275738585497
CHARTER COMMUNICATIONS,LUMEN TECHNOLOGIES,4,0.0017905102954341987
CHARTER COMMUNICATIONS,MICROSOFT,20,0.008952551477170993
