source,target,weight,affil_norm,shared_n,cosine_weight,rbo_weight
GENERAL ELECTRIC,METLIFE,0.004348236277173541,0.0004528985507246,1,0.212292,0.0452249999999999
GENERAL ELECTRIC,MICRON TECHNOLOGY,0.0010643899187300471,0.0018115942028985,4,0.088978,0.0066032416455641
GENERAL ELECTRIC,MICROSOFT,0.0022168046578683992,0.0013586956521739,3,0.056173,0.0290454173391337
GENERAL ELECTRIC,MUTUAL OF OMAHA INSURANCE,0.0027566436303647517,0.0004528985507246,1,0.093977,0.0647676467204303
GENERAL ELECTRIC,NATIONWIDE,0.009156547777181844,0.0009057971014492,2,0.091209,0.1108314831432161
GENERAL ELECTRIC,NEXTERA ENERGY,0.006080120278532089,0.0004528985507246,1,0.296847,0.0452249999999999
GENERAL ELECTRIC,NORTHROP GRUMMAN,0.0026146957474306306,0.0027173913043478,6,0.06886,0.0139733958038699
GENERAL ELECTRIC,ORACLE,0.0021062309979264773,0.0022644927536231,5,0.058513,0.0158958113356753
GENERAL ELECTRIC,PG&E,2.740607354723947e-05,0.0031702898550724,7,0.004882,0.0017707207348366
GENERAL ELECTRIC,PHILLIPS 66,1.3767339137997921e-05,0.0004528985507246,1,0.008577,0.0035441628560921
GENERAL ELECTRIC,PPG INDUSTRIES,0.08356025252797568,0.0067934782608695,15,0.122208,0.1006486414319696
GENERAL ELECTRIC,PPL,1.268290078303246e-05,0.0040760869565217,9,0.002068,0.0015046123430548
GENERAL ELECTRIC,PRUDENTIAL FINANCIAL,0.0040884669569939925,0.0004528985507246,1,0.084777,0.1064833037385551
GENERAL ELECTRIC,PUBLIC SERVICE ENTERPRISE GROUP,0.00022545941879429466,0.0018115942028985,4,0.018736,0.0066424850114461
GENERAL ELECTRIC,RAYTHEON,5.757638180620567e-06,0.0045289855072463,10,0.002296,0.0005536962152792
GENERAL ELECTRIC,RITE AID,0.026165920756434778,0.0009057971014492,2,0.265977,0.1086077988514285
GENERAL ELECTRIC,S&P GLOBAL,0.0015251422206520441,0.0004528985507246,1,0.069034,0.0487805142857142
GENERAL ELECTRIC,TEXAS INSTRUMENTS,0.00024813163602671194,0.0013586956521739,3,0.031941,0.0057175693971905
GENERAL ELECTRIC,UNION PACIFIC,0.005027005011850183,0.0076992753623188,17,0.037375,0.0174694110819048
GENERAL ELECTRIC,UNITED AIRLINES HOLDINGS,1.558919714707292e-05,0.0027173913043478,6,0.004081,0.0014057399044653
GENERAL ELECTRIC,UNITED TECHNOLOGIES,0.000997948642060199,0.0036231884057971,8,0.016386,0.0168090946667042
GENERAL ELECTRIC,VERIZON,1.301177134843468e-05,0.0009057971014492,2,0.007819,0.0018371908899697
GENERAL ELECTRIC,W.R. BERKLEY,0.005230697563858252,0.0004528985507246,1,0.197943,0.0583469999999999
GENERAL ELECTRIC,WALGREENS BOOTS ALLIANCE,7.10373395569618e-05,0.0004528985507246,1,0.011558,0.0135707255357142
GENERAL ELECTRIC,WALMART,1.9486646777330835e-06,0.0004528985507246,1,0.003323,0.0012948093916446
GENERAL ELECTRIC,WESTERN UNION,0.0013998820597824879,0.0004528985507246,1,0.098604,0.0313469999999999
GENERAL ELECTRIC,WESTROCK,0.00036901581563872143,0.0009057971014492,2,0.05012,0.0081283611425615
GENERAL ELECTRIC,XCEL ENERGY,0.0001059279686117239,0.0045289855072463,10,0.011657,0.0020064249351865
GENERAL ELECTRIC,ZIMMER BIOMET HOLDINGS,0.0069307133152167995,0.0004528985507246,1,0.340067,0.0449999999999999
GENERAL MILLS,GENERAL MOTORS,0.09829920894874954,0.0009057971014492,2,0.552105,0.1965610285714285
GENERAL MILLS,IBM,0.024235040911723342,0.0013586956521739,3,0.235377,0.0757805142857142
GENERAL MILLS,JPMORGAN CHASE & CO.,0.0004276185236412667,0.0004528985507246,1,0.054159,0.0174335142857142
GENERAL MILLS,KRAFT HEINZ,0.002266189605978065,0.0009057971014492,2,0.076265,0.0328049999999999
GENERAL MILLS,SALESFORCE,0.025691400146736963,0.0009057971014492,2,0.316223,0.0896939999999999
GENERAL MILLS,STANLEY BLACK & DECKER,0.04573474798323893,0.0004528985507246,1,0.496601,0.2033469999999999
GENERAL MOTORS,HEWLETT PACKARD ENTERPRISE,0.0010452422329681032,0.0009057971014492,2,0.123904,0.00931323787123
GENERAL MOTORS,HOME DEPOT,3.136496567967206e-08,0.0004528985507246,1,0.001921,3.605093400349904e-05
GENERAL MOTORS,HUMANA,1.7168138600887317e-05,0.0004528985507246,1,0.02164,0.0017517213507746
GENERAL MOTORS,IBM,0.04433494629209853,0.0022644927536231,5,0.167253,0.1170580634284077
GENERAL MOTORS,INTEL,5.374688847673325e-05,0.0004528985507246,1,0.026035,0.0045582150857168
GENERAL MOTORS,INTERNATIONAL PAPER,5.0675999413675324e-05,0.0009057971014492,2,0.029858,0.0018737458420759
GENERAL MOTORS,JOHNSON & JOHNSON,0.00031567075641032244,0.0009057971014492,2,0.044783,0.0077819823387675
GENERAL MOTORS,LABORATORY CORP. OF AMERICA,0.0001789740751859363,0.0009057971014492,2,0.020356,0.0097065916194385
GENERAL MOTORS,LEIDOS HOLDINGS,3.1977446564512656e-07,0.0004528985507246,1,0.001541,0.0004581843089841
GENERAL MOTORS,LOCKHEED MARTIN,0.00016164468046060088,0.0013586956521739,3,0.029078,0.0040914259859345
GENERAL MOTORS,MARATHON PETROLEUM,0.024073464358215647,0.0018115942028985,4,0.131044,0.1014052709451437
GENERAL MOTORS,MERCK,2.6936491052845516e-05,0.0004528985507246,1,0.020736,0.0028682374732199
GENERAL MOTORS,MICRON TECHNOLOGY,0.00022387103426748953,0.0009057971014492,2,0.042585,0.0058037717936205
GENERAL MOTORS,MICROSOFT,0.0003384940786128836,0.0013586956521739,3,0.03274,0.0076093965137167
GENERAL MOTORS,MOTOROLA SOLUTIONS,1.877604695832934e-05,0.0004528985507246,1,0.038034,0.0010900118757952
GENERAL MOTORS,MUTUAL OF OMAHA INSURANCE,3.506164229173934e-06,0.0004528985507246,1,0.002206,0.0035093429818752
GENERAL MOTORS,ORACLE,5.690522801395097e-06,0.0013586956521739,3,0.023208,0.0001804647010439
GENERAL MOTORS,PG&E,0.01971087579512883,0.0036231884057971,8,0.119719,0.045441422994308
GENERAL MOTORS,PHILLIPS 66,0.05330645999663551,0.0027173913043478,6,0.162616,0.1206325163499413
GENERAL MOTORS,PNC FINANCIAL SERVICES,0.0005330014344748485,0.0004528985507246,1,0.079675,0.0147708461540077
GENERAL MOTORS,PPG INDUSTRIES,1.0653191301911018e-06,0.0004528985507246,1,0.003422,0.000687383003934
GENERAL MOTORS,PPL,0.0016550512601119674,0.0027173913043478,6,0.046995,0.0129600779598087
GENERAL MOTORS,PRINCIPAL FINANCIAL,4.178697444487394e-05,0.0009057971014492,2,0.037409,0.0012332010956493
GENERAL MOTORS,PUBLIC SERVICE ENTERPRISE GROUP,0.0003034149408383135,0.0009057971014492,2,0.062545,0.0053556654358546
GENERAL MOTORS,RAYTHEON,5.9633274945350155e-05,0.0009057971014492,2,0.016091,0.0040914259859345
GENERAL MOTORS,SALESFORCE,0.01819626402717238,0.0009057971014492,2,0.223969,0.0896939999999999
GENERAL MOTORS,STANLEY BLACK & DECKER,0.009294428702444863,0.0004528985507246,1,0.351725,0.0583469999999999
GENERAL MOTORS,STATE FARM INSURANCE,2.7928177917791784e-05,0.0004528985507246,1,0.008858,0.0069615507837536
GENERAL MOTORS,TESLA,0.003747816057427027,0.0009057971014492,2,0.103517,0.0399701394688774
GENERAL MOTORS,UNION PACIFIC,0.0010560155725686218,0.0009057971014492,2,0.038873,0.0299910269882915
GENERAL MOTORS,VERIZON,1.812669697947523e-07,0.0009057971014492,2,0.005551,3.605093400349904e-05
GENERAL MOTORS,VF,0.0006583231741685323,0.0009057971014492,2,0.049658,0.01463588514
GENERAL MOTORS,XCEL ENERGY,0.006968136069278511,0.0036231884057971,8,0.04013,0.0479243846279808
GENWORTH FINANCIAL,GOLDMAN SACHS GROUP,0.008665923913042746,0.0004528985507246,1,0.265755,0.0719999999999999
GENWORTH FINANCIAL,HARTFORD FINANCIAL SERVICES,0.003761821438858379,0.0004528985507246,1,0.080371,0.1033469999999999
GENWORTH FINANCIAL,HUNTSMAN,0.0034295477282605806,0.0004528985507246,1,0.073272,0.1033469999999999
GENWORTH FINANCIAL,KROGER,0.0036877445584235953,0.0004528985507246,1,0.259755,0.0313469999999999
GENWORTH FINANCIAL,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.010836521025814306,0.0004528985507246,1,0.265193,0.0902249999999999
GENWORTH FINANCIAL,METLIFE,0.012746160937498925,0.0004528985507246,1,0.311926,0.0902249999999999
GENWORTH FINANCIAL,NATIONWIDE,0.006272105091032081,0.0004528985507246,1,0.134003,0.1033469999999999
GENWORTH FINANCIAL,NEXTERA ENERGY,0.017822869972824586,0.0004528985507246,1,0.436164,0.0902249999999999
GENWORTH FINANCIAL,PPG INDUSTRIES,0.0050913036440213,0.0009057971014492,2,0.179309,0.0313469999999999
GENWORTH FINANCIAL,PRUDENTIAL FINANCIAL,0.005830352832879943,0.0004528985507246,1,0.124565,0.1033469999999999
GENWORTH FINANCIAL,RITE AID,0.002201771824728071,0.0004528985507246,1,0.155087,0.0313469999999999
GENWORTH FINANCIAL,S&P GLOBAL,0.0014400454035324846,0.0004528985507246,1,0.101433,0.0313469999999999
GENWORTH FINANCIAL,UNITED TECHNOLOGIES,0.0017061967663042008,0.0004528985507246,1,0.12018,0.0313469999999999
GENWORTH FINANCIAL,W.R. BERKLEY,0.013613065296194507,0.0004528985507246,1,0.290842,0.1033469999999999
GENWORTH FINANCIAL,WESTERN UNION,0.002056877131793301,0.0004528985507246,1,0.144881,0.0313469999999999
GILEAD SCIENCES,HCA HEALTHCARE,0.0007126421393735959,0.0009057971014492,2,0.040378,0.019484791764538
GILEAD SCIENCES,HOLLYFRONTIER,0.00013684022320205382,0.0009057971014492,2,0.010322,0.01463588514
GILEAD SCIENCES,HUMANA,0.06700453477896326,0.0022644927536231,5,0.258529,0.1144521603316894
GILEAD SCIENCES,IBM,0.0003750520438691502,0.0031702898550724,7,0.042153,0.0028064937349421
GILEAD SCIENCES,JOHNSON & JOHNSON,0.00023474111166262458,0.0022644927536231,5,0.131222,0.000789971764721
GILEAD SCIENCES,JPMORGAN CHASE & CO.,6.928683913231734e-05,0.0004528985507246,1,0.020579,0.0074340512563375
GILEAD SCIENCES,KROGER,1.0967421698237865e-05,0.0004528985507246,1,0.006072,0.0039881533448141
GILEAD SCIENCES,LABORATORY CORP. OF AMERICA,2.1054238798789565e-05,0.0004528985507246,1,0.011357,0.0040933133105337
GILEAD SCIENCES,LEIDOS HOLDINGS,0.003839781396858685,0.0018115942028985,4,0.080719,0.0262584934286358
GILEAD SCIENCES,LOCKHEED MARTIN,0.0002889846469165878,0.0027173913043478,6,0.061956,0.0017164818591469
GILEAD SCIENCES,MAGELLAN HEALTH,0.00999488206417875,0.0018115942028985,4,0.172499,0.0319838080187527
GILEAD SCIENCES,MCKESSON,3.7735890616405695e-05,0.0004528985507246,1,0.011208,0.0074340512563375
GILEAD SCIENCES,MERCK,0.11776256987832545,0.0018115942028985,4,0.249339,0.2607090690699709
GILEAD SCIENCES,MOLINA HEALTHCARE,0.0002608435986017539,0.0009057971014492,2,0.036189,0.0079574271976667
GILEAD SCIENCES,MOTOROLA SOLUTIONS,0.0003498342831765318,0.0004528985507246,1,0.027284,0.0283108817348573
GILEAD SCIENCES,MUTUAL OF OMAHA INSURANCE,0.052860755981860234,0.0018115942028985,4,0.24082,0.1211657557594372
GILEAD SCIENCES,NAVISTAR INTERNATIONAL,0.000329685434801852,0.0009057971014492,2,0.04574,0.0079574271976667
GILEAD SCIENCES,NORTHROP GRUMMAN,0.0011724354974792508,0.0009057971014492,2,0.061689,0.0209821652031513
GILEAD SCIENCES,ORACLE,1.674891379316888e-05,0.0004528985507246,1,0.021545,0.0017164818591469
GILEAD SCIENCES,PPG INDUSTRIES,0.00036574718434563504,0.0022644927536231,5,0.039458,0.0040933133105337
GILEAD SCIENCES,PUBLIC SERVICE ENTERPRISE GROUP,0.0001233968661994522,0.0009057971014492,2,0.024247,0.0056184328075311
GILEAD SCIENCES,RAYTHEON,0.00018726352238991695,0.0013586956521739,3,0.033671,0.0040933133105337
GILEAD SCIENCES,REGENERON PHARMACEUTICALS,0.07350843297100833,0.0009057971014492,2,0.559678,0.1449999999999999
GILEAD SCIENCES,RITE AID,0.12068327425863531,0.0009057971014492,2,0.408904,0.3258327988514284
GILEAD SCIENCES,TEXTRON,0.0009841803535393762,0.0013586956521739,3,0.121156,0.0059787112499999
GILEAD SCIENCES,THERMO FISHER SCIENTIFIC,0.0002657478605418999,0.0009057971014492,2,0.037184,0.0078901042931982
GILEAD SCIENCES,UNION PACIFIC,0.0009218499031740558,0.0018115942028985,4,0.05561,0.0091505331154845
GILEAD SCIENCES,UNITED TECHNOLOGIES,0.0003106499395732713,0.0004528985507246,1,0.022843,0.0300273635940043
GILEAD SCIENCES,WALGREENS BOOTS ALLIANCE,0.0027557723089283383,0.0009057971014492,2,0.06072,0.0501049510714285
GILEAD SCIENCES,WALMART,3.729772214430284e-05,0.0004528985507246,1,0.020119,0.0040933133105337
GILEAD SCIENCES,WELLS FARGO,6.542267020573916e-05,0.0004528985507246,1,0.019027,0.0075920142857142
GOLDMAN SACHS GROUP,HARTFORD FINANCIAL SERVICES,0.018075735507244863,0.0009057971014492,2,0.116021,0.1719999999999999
GOLDMAN SACHS GROUP,HUNTSMAN,0.0029968695652171375,0.0004528985507246,1,0.091904,0.0719999999999999
GOLDMAN SACHS GROUP,KEYCORP,0.0033354171195649268,0.0004528985507246,1,0.272763,0.0269999999999999
GOLDMAN SACHS GROUP,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.025911317028983336,0.0004528985507246,1,0.332629,0.1719999999999999
GOLDMAN SACHS GROUP,METLIFE,0.01275795652173805,0.0004528985507246,1,0.391244,0.0719999999999999
GOLDMAN SACHS GROUP,NATIONWIDE,0.013093110507245282,0.0004528985507246,1,0.168079,0.1719999999999999
GOLDMAN SACHS GROUP,NEXTERA ENERGY,0.042616349637677596,0.0004528985507246,1,0.547075,0.1719999999999999
GOLDMAN SACHS GROUP,NORTHERN TRUST,0.004647093749999596,0.0004528985507246,1,0.380029,0.0269999999999999
GOLDMAN SACHS GROUP,NORTHWESTERN MUTUAL,0.0019700217391302633,0.0004528985507246,1,0.161104,0.0269999999999999
GOLDMAN SACHS GROUP,OWENS-ILLINOIS,0.026148097826084755,0.0004528985507246,1,0.57735,0.0999999999999999
GOLDMAN SACHS GROUP,PNC FINANCIAL SERVICES,0.0047333029891300235,0.0004528985507246,1,0.387079,0.0269999999999999
GOLDMAN SACHS GROUP,PRUDENTIAL FINANCIAL,0.012170947463767097,0.0004528985507246,1,0.156241,0.1719999999999999
GOLDMAN SACHS GROUP,REGIONS FINANCIAL,0.004740383152173501,0.0004528985507246,1,0.387658,0.0269999999999999
GOLDMAN SACHS GROUP,SYNCHRONY FINANCIAL,0.005145480978260422,0.0004528985507246,1,0.420786,0.0269999999999999
GOLDMAN SACHS GROUP,U.S. BANCORP,0.004944815217390875,0.0004528985507246,1,0.404376,0.0269999999999999
GOLDMAN SACHS GROUP,W.R. BERKLEY,0.02841739130434545,0.0004528985507246,1,0.3648,0.1719999999999999
GOLDMAN SACHS GROUP,WESCO INTERNATIONAL,0.026148097826084755,0.0004528985507246,1,0.57735,0.0999999999999999
GRAPHIC PACKAGING HOLDING,HOLLYFRONTIER,0.0014672553521004666,0.0009057971014492,2,0.020966,0.0772607988514285
GRAPHIC PACKAGING HOLDING,HUNTSMAN,0.004395011074533542,0.0004528985507246,1,0.265619,0.0365342255357142
GRAPHIC PACKAGING HOLDING,ILLINOIS TOOL WORKS,0.013958636870686731,0.0004528985507246,1,0.212279,0.1451894450721874
GRAPHIC PACKAGING HOLDING,INTEL,5.821963182000707e-05,0.0004528985507246,1,0.018904,0.006800092417403
GRAPHIC PACKAGING HOLDING,INTERNATIONAL PAPER,0.037256102552312806,0.0018115942028985,4,0.233972,0.0878967081910538
GRAPHIC PACKAGING HOLDING,LEIDOS HOLDINGS,0.01167920298625035,0.0009057971014492,2,0.223168,0.0577763841447764
GRAPHIC PACKAGING HOLDING,MICRON TECHNOLOGY,0.021174928845871372,0.0009057971014492,2,0.241482,0.0968068901443749
GRAPHIC PACKAGING HOLDING,NORTHROP GRUMMAN,0.017503599783420025,0.0009057971014492,2,0.188654,0.1024307682895529
GRAPHIC PACKAGING HOLDING,ORACLE,0.002341513568301966,0.0004528985507246,1,0.089484,0.0577763841447764
GRAPHIC PACKAGING HOLDING,PPG INDUSTRIES,0.0010167759325517974,0.0009057971014492,2,0.052844,0.0212421586090621
GRAPHIC PACKAGING HOLDING,PUBLIC SERVICE ENTERPRISE GROUP,1.5269909284452033e-05,0.0004528985507246,1,0.026201,0.0012868195755915
GRAPHIC PACKAGING HOLDING,TEXAS INSTRUMENTS,3.427913533511559e-05,0.0004528985507246,1,0.016356,0.0046275575213953
GRAPHIC PACKAGING HOLDING,THERMO FISHER SCIENTIFIC,0.000531978150039987,0.0004528985507246,1,0.043151,0.0272208698590621
GRAPHIC PACKAGING HOLDING,UNION PACIFIC,0.00014591864979009392,0.0004528985507246,1,0.04738,0.006800092417403
GRAPHIC PACKAGING HOLDING,UNITED TECHNOLOGIES,0.00015341038141053888,0.0004528985507246,1,0.02058,0.0164591896090621
GRAPHIC PACKAGING HOLDING,WESTROCK,3.9597724395887166,0.0063405797101449,14,0.910235,0.6861004926209734
GRAPHIC PACKAGING HOLDING,WHIRLPOOL,0.010913343036683863,0.0004528985507246,1,0.267073,0.0902249999999999
HARLEY-DAVIDSON,INTUIT,0.004202204857336603,0.0004528985507246,1,0.102837,0.0902249999999999
HARTFORD FINANCIAL SERVICES,HEWLETT PACKARD ENTERPRISE,0.01054545469848414,0.0009057971014492,2,0.097901,0.1189179067336131
HARTFORD FINANCIAL SERVICES,HONEYWELL INTERNATIONAL,0.0006328533213584473,0.0004528985507246,1,0.040612,0.0344070750901105
HARTFORD FINANCIAL SERVICES,HUNTSMAN,0.0015956276786862986,0.0004528985507246,1,0.027794,0.1267592255357142
HARTFORD FINANCIAL SERVICES,IBM,0.02546277501847498,0.0022644927536231,5,0.122643,0.0916836790371973
HARTFORD FINANCIAL SERVICES,INTERNATIONAL PAPER,0.00011500624164607437,0.0004528985507246,1,0.02089,0.0121557578532577
HARTFORD FINANCIAL SERVICES,JOHNSON & JOHNSON,4.91188560916679e-08,0.0004528985507246,1,0.005716,1.8973833843668957e-05
HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0.004252081026426998,0.0022644927536231,5,0.159052,0.011805692360173
HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,0.0005997973989867999,0.0018115942028985,4,0.112499,0.002943032064647
HARTFORD FINANCIAL SERVICES,LOCKHEED MARTIN,0.022755222200696184,0.0022644927536231,5,0.09048,0.1110599704225003
HARTFORD FINANCIAL SERVICES,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.008666523494111594,0.0004528985507246,1,0.100595,0.1902249999999999
HARTFORD FINANCIAL SERVICES,MCKESSON,0.00023935975415363553,0.0004528985507246,1,0.055015,0.0096065861523452
HARTFORD FINANCIAL SERVICES,METLIFE,0.004834964877716984,0.0004528985507246,1,0.118322,0.0902249999999999
HARTFORD FINANCIAL SERVICES,MICROSOFT,0.0081908999980147,0.0009057971014492,2,0.080174,0.1127891036721254
HARTFORD FINANCIAL SERVICES,MUTUAL OF OMAHA INSURANCE,0.00036489934694369883,0.0013586956521739,3,0.04551,0.0059012506998586
HARTFORD FINANCIAL SERVICES,NATIONWIDE,0.43855169174084635,0.0067934782608695,15,0.187117,0.3449970287266962
HARTFORD FINANCIAL SERVICES,NEXTERA ENERGY,0.014253865953350256,0.0004528985507246,1,0.165449,0.1902249999999999
HARTFORD FINANCIAL SERVICES,NORTHWESTERN MUTUAL,0.004252347539789217,0.0031702898550724,7,0.105714,0.0126881199244522
HARTFORD FINANCIAL SERVICES,ORACLE,0.00018152910405948544,0.0004528985507246,1,0.02996,0.0133783798986441
HARTFORD FINANCIAL SERVICES,OWENS-ILLINOIS,0.007907880434781944,0.0004528985507246,1,0.174606,0.0999999999999999
HARTFORD FINANCIAL SERVICES,PG&E,1.0004489929281868e-06,0.0009057971014492,2,0.006593,0.0001675255101157
HARTFORD FINANCIAL SERVICES,PNC FINANCIAL SERVICES,0.0008669289378440266,0.0018115942028985,4,0.089353,0.0053556654358546
HARTFORD FINANCIAL SERVICES,PPG INDUSTRIES,0.006641565818004431,0.0013586956521739,3,0.058705,0.0832670546299516
HARTFORD FINANCIAL SERVICES,PPL,2.505170302160058e-07,0.0009057971014492,2,0.002718,0.0001017552617213
HARTFORD FINANCIAL SERVICES,PRINCIPAL FINANCIAL,0.021341070443055676,0.0036231884057971,8,0.107295,0.0548966442265098
HARTFORD FINANCIAL SERVICES,PRUDENTIAL FINANCIAL,0.14027292388299206,0.0027173913043478,6,0.200579,0.2573571310503172
HARTFORD FINANCIAL SERVICES,RAYTHEON,1.4485122482190298e-05,0.0004528985507246,1,0.013003,0.0024596747243466
HARTFORD FINANCIAL SERVICES,RITE AID,0.0016896392037205753,0.0004528985507246,1,0.058829,0.0634163994257142
HARTFORD FINANCIAL SERVICES,S&P GLOBAL,0.0008500579022514804,0.0004528985507246,1,0.038477,0.0487805142857142
HARTFORD FINANCIAL SERVICES,SEMPRA ENERGY,0.00155521658711167,0.0004528985507246,1,0.045314,0.0757805142857142
HARTFORD FINANCIAL SERVICES,STATE FARM INSURANCE,0.003960646265599087,0.0045289855072463,10,0.07988,0.0109478054011554
HARTFORD FINANCIAL SERVICES,SYNCHRONY FINANCIAL,0.00042719194658381664,0.0013586956521739,3,0.032551,0.009659097191659
HARTFORD FINANCIAL SERVICES,TESLA,0.00018829099588018542,0.0009057971014492,2,0.012488,0.0166458407632721
HARTFORD FINANCIAL SERVICES,TIAA,0.004449980729175278,0.0018115942028985,4,0.120691,0.0203527136448022
HARTFORD FINANCIAL SERVICES,UNION PACIFIC,1.2889736353099662e-05,0.0013586956521739,3,0.014307,0.0006630912110073
HARTFORD FINANCIAL SERVICES,UNITED TECHNOLOGIES,4.453608225643541e-05,0.0004528985507246,1,0.019281,0.0051001332722482
HARTFORD FINANCIAL SERVICES,VERIZON,0.005381057897457656,0.0009057971014492,2,0.053575,0.1108854487875641
HARTFORD FINANCIAL SERVICES,W.R. BERKLEY,0.021070359346012726,0.0009057971014492,2,0.114394,0.2033469999999999
HARTFORD FINANCIAL SERVICES,WESCO INTERNATIONAL,0.007907880434781944,0.0004528985507246,1,0.174606,0.0999999999999999
HARTFORD FINANCIAL SERVICES,WESTERN UNION,0.0007802393233694979,0.0004528985507246,1,0.054958,0.0313469999999999
HARTFORD FINANCIAL SERVICES,XCEL ENERGY,5.078432148553341e-08,0.0009057971014492,2,0.001761,3.183753033505596e-05
HCA HEALTHCARE,HILTON WORLDWIDE HOLDINGS,3.5845572631014238e-06,0.0004528985507246,1,0.004224,0.0018737458420759
HCA HEALTHCARE,HOME DEPOT,1.7629461898971515e-06,0.0004528985507246,1,0.001527,0.0025491717009124
HCA HEALTHCARE,HUMANA,0.021626117563034543,0.0013586956521739,3,0.175932,0.0904714465042947
HCA HEALTHCARE,IBM,0.00017070213347539491,0.0004528985507246,1,0.070376,0.0053556654358546
HCA HEALTHCARE,IHEARTMEDIA,1.7042966158527115e-06,0.0004528985507246,1,0.003,0.0012543623092677
HCA HEALTHCARE,JOHNSON & JOHNSON,9.740668706379132e-07,0.0004528985507246,1,0.005824,0.0003692890883188
HCA HEALTHCARE,JPMORGAN CHASE & CO.,1.196897853422305e-06,0.0004528985507246,1,0.003314,0.0007974503501378
HCA HEALTHCARE,LABORATORY CORP. OF AMERICA,0.033387496034371224,0.0018115942028985,4,0.209231,0.0880839732686525
HCA HEALTHCARE,LEIDOS HOLDINGS,0.0001115687318388317,0.0004528985507246,1,0.007562,0.0325765352949168
HCA HEALTHCARE,LOCKHEED MARTIN,9.314652344601956e-06,0.0009057971014492,2,0.007942,0.0012948093916446
HCA HEALTHCARE,MAGELLAN HEALTH,0.015137514407953571,0.0004528985507246,1,0.227814,0.1467145645691848
HCA HEALTHCARE,MARRIOTT INTERNATIONAL,0.00016968285506830635,0.0004528985507246,1,0.019447,0.0192656833440043
HCA HEALTHCARE,MERCK,0.0020113984195548463,0.0009057971014492,2,0.103701,0.0214133311654539
HCA HEALTHCARE,MICROSOFT,2.995969458273156e-06,0.0004528985507246,1,0.002595,0.0025491717009124
HCA HEALTHCARE,MOLINA HEALTHCARE,0.035001939287293796,0.0013586956521739,3,0.254728,0.1011330804444289
HCA HEALTHCARE,MUTUAL OF OMAHA INSURANCE,0.0004794044719725816,0.0031702898550724,7,0.061432,0.0024615488301013
HCA HEALTHCARE,NAVISTAR INTERNATIONAL,0.10817782351126645,0.0018115942028985,4,0.365475,0.1633878064935242
HCA HEALTHCARE,NORTHERN TRUST,6.251717401752197e-06,0.0004528985507246,1,0.003563,0.00387420489
HCA HEALTHCARE,ORACLE,2.9059171970996276e-06,0.0004528985507246,1,0.002517,0.0025491717009124
HCA HEALTHCARE,PPG INDUSTRIES,4.100516263093295e-06,0.0004528985507246,1,0.004832,0.0018737458420759
HCA HEALTHCARE,RAYTHEON,0.0009540738709793049,0.0004528985507246,1,0.096567,0.0218148550449168
HCA HEALTHCARE,VERIZON,1.0518720000556188e-05,0.0009057971014492,2,0.003021,0.0038439810925571
HCA HEALTHCARE,WALMART,0.014940363751979399,0.0009057971014492,2,0.150423,0.1096518589722757
HERSHEY,NAVISTAR INTERNATIONAL,0.0013399848709237975,0.0004528985507246,1,0.094385,0.0313469999999999
HERSHEY,PROCTER & GAMBLE,0.00019005835597824406,0.0004528985507246,1,0.023026,0.0182249999999999
HEWLETT PACKARD ENTERPRISE,HOME DEPOT,0.00023789172576165585,0.0004528985507246,1,0.046245,0.0113583075031199
HEWLETT PACKARD ENTERPRISE,HONEYWELL INTERNATIONAL,0.0005585849495774658,0.0009057971014492,2,0.056382,0.0109374939578868
HEWLETT PACKARD ENTERPRISE,HP,0.0068248471461991355,0.0018115942028985,4,0.11146,0.0337997095343803
HEWLETT PACKARD ENTERPRISE,IBM,0.26944985535679883,0.0054347826086956,12,0.357302,0.1387587345876918
HEWLETT PACKARD ENTERPRISE,INTEL,0.05134901601283713,0.0009057971014492,2,0.224018,0.2530569582720001
HEWLETT PACKARD ENTERPRISE,INTERNATIONAL PAPER,1.4762079942533579e-05,0.0004528985507246,1,0.012824,0.0025416931154957
HEWLETT PACKARD ENTERPRISE,INTUIT,0.008219343623790171,0.0009057971014492,2,0.108542,0.0836004068532467
HEWLETT PACKARD ENTERPRISE,KROGER,0.0004898365051079273,0.0004528985507246,1,0.058684,0.0184302195364732
HEWLETT PACKARD ENTERPRISE,LABORATORY CORP. OF AMERICA,3.4986825891826736e-06,0.0004528985507246,1,0.00441,0.0017517213507746
HEWLETT PACKARD ENTERPRISE,LEIDOS HOLDINGS,0.00010150529159630001,0.0013586956521739,3,0.022466,0.0033253758842196
HEWLETT PACKARD ENTERPRISE,LOCKHEED MARTIN,0.0293135114392652,0.0018115942028985,4,0.146584,0.1103876160732061
HEWLETT PACKARD ENTERPRISE,MCKESSON,0.001898714549705088,0.0004528985507246,1,0.088333,0.0474608778797186
HEWLETT PACKARD ENTERPRISE,MICRON TECHNOLOGY,0.06789660427073618,0.0022644927536231,5,0.233962,0.128153890144375
HEWLETT PACKARD ENTERPRISE,MICROSOFT,0.11370217125288132,0.0013586956521739,3,0.266785,0.3136787976914799
