source,target,weight,affil_norm
GENWORTH FINANCIAL,RITE AID,1,0.0004528985507246377
GENWORTH FINANCIAL,S&P GLOBAL,1,0.0004528985507246377
GENWORTH FINANCIAL,TESLA,1,0.0004528985507246377
GENWORTH FINANCIAL,UNION PACIFIC,1,0.0004528985507246377
GENWORTH FINANCIAL,UNITED TECHNOLOGIES,1,0.0004528985507246377
GENWORTH FINANCIAL,W.R. BERKLEY,1,0.0004528985507246377
GENWORTH FINANCIAL,WESCO INTERNATIONAL,1,0.0004528985507246377
GENWORTH FINANCIAL,WESTERN UNION,1,0.0004528985507246377
GENWORTH FINANCIAL,XCEL ENERGY,1,0.0004528985507246377
GILEAD SCIENCES,GRAPHIC PACKAGING HOLDING,1,0.0004528985507246377
GILEAD SCIENCES,HARTFORD FINANCIAL SERVICES,2,0.0009057971014492754
GILEAD SCIENCES,HCA HEALTHCARE,2,0.0009057971014492754
GILEAD SCIENCES,HERSHEY,1,0.0004528985507246377
GILEAD SCIENCES,HEWLETT PACKARD ENTERPRISE,1,0.0004528985507246377
GILEAD SCIENCES,HILTON WORLDWIDE HOLDINGS,1,0.0004528985507246377
GILEAD SCIENCES,HOLLYFRONTIER,2,0.0009057971014492754
GILEAD SCIENCES,HUMANA,5,0.0022644927536231885
GILEAD SCIENCES,HUNTSMAN,1,0.0004528985507246377
GILEAD SCIENCES,IBM,7,0.003170289855072464
GILEAD SCIENCES,JACOBS ENGINEERING GROUP,1,0.0004528985507246377
GILEAD SCIENCES,JOHNSON & JOHNSON,5,0.0022644927536231885
GILEAD SCIENCES,JPMORGAN CHASE & CO.,1,0.0004528985507246377
GILEAD SCIENCES,KRAFT HEINZ,1,0.0004528985507246377
GILEAD SCIENCES,KROGER,1,0.0004528985507246377
GILEAD SCIENCES,LABORATORY CORP. OF AMERICA,1,0.0004528985507246377
GILEAD SCIENCES,LEIDOS HOLDINGS,4,0.0018115942028985507
GILEAD SCIENCES,LOCKHEED MARTIN,6,0.002717391304347826
GILEAD SCIENCES,MAGELLAN HEALTH,4,0.0018115942028985507
GILEAD SCIENCES,MCKESSON,1,0.0004528985507246377
GILEAD SCIENCES,MERCK,4,0.0018115942028985507
GILEAD SCIENCES,MICRON TECHNOLOGY,1,0.0004528985507246377
GILEAD SCIENCES,MOLINA HEALTHCARE,2,0.0009057971014492754
GILEAD SCIENCES,MOTOROLA SOLUTIONS,1,0.0004528985507246377
GILEAD SCIENCES,MUTUAL OF OMAHA INSURANCE,4,0.0018115942028985507
GILEAD SCIENCES,NAVISTAR INTERNATIONAL,2,0.0009057971014492754
GILEAD SCIENCES,NORTHROP GRUMMAN,2,0.0009057971014492754
GILEAD SCIENCES,ORACLE,1,0.0004528985507246377
GILEAD SCIENCES,PG&E,4,0.0018115942028985507
GILEAD SCIENCES,PPG INDUSTRIES,5,0.0022644927536231885
GILEAD SCIENCES,PPL,4,0.0018115942028985507
GILEAD SCIENCES,PROCTER & GAMBLE,1,0.0004528985507246377
GILEAD SCIENCES,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0009057971014492754
GILEAD SCIENCES,RAYTHEON,3,0.001358695652173913
GILEAD SCIENCES,REGENERON PHARMACEUTICALS,2,0.0009057971014492754
GILEAD SCIENCES,RITE AID,2,0.0009057971014492754
GILEAD SCIENCES,SOUTHWEST AIRLINES,1,0.0004528985507246377
GILEAD SCIENCES,TEXTRON,3,0.001358695652173913
GILEAD SCIENCES,THERMO FISHER SCIENTIFIC,2,0.0009057971014492754
GILEAD SCIENCES,UNION PACIFIC,4,0.0018115942028985507
GILEAD SCIENCES,UNITED TECHNOLOGIES,1,0.0004528985507246377
GILEAD SCIENCES,USAA,1,0.0004528985507246377
GILEAD SCIENCES,WALGREENS BOOTS ALLIANCE,2,0.0009057971014492754
GILEAD SCIENCES,WALMART,1,0.0004528985507246377
GILEAD SCIENCES,WELLS FARGO,1,0.0004528985507246377
GILEAD SCIENCES,WESTROCK,1,0.0004528985507246377
GILEAD SCIENCES,XCEL ENERGY,4,0.0018115942028985507
GOLDMAN SACHS GROUP,HARTFORD FINANCIAL SERVICES,2,0.0009057971014492754
GOLDMAN SACHS GROUP,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,HUNTSMAN,1,0.0004528985507246377
GOLDMAN SACHS GROUP,IBM,1,0.0004528985507246377
GOLDMAN SACHS GROUP,INTERNATIONAL PAPER,1,0.0004528985507246377
GOLDMAN SACHS GROUP,KEYCORP,1,0.0004528985507246377
GOLDMAN SACHS GROUP,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004528985507246377
GOLDMAN SACHS GROUP,METLIFE,1,0.0004528985507246377
GOLDMAN SACHS GROUP,MICROSOFT,1,0.0004528985507246377
GOLDMAN SACHS GROUP,NATIONWIDE,1,0.0004528985507246377
GOLDMAN SACHS GROUP,NEXTERA ENERGY,1,0.0004528985507246377
GOLDMAN SACHS GROUP,NORTHERN TRUST,1,0.0004528985507246377
GOLDMAN SACHS GROUP,NORTHWESTERN MUTUAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,ORACLE,1,0.0004528985507246377
GOLDMAN SACHS GROUP,OWENS-ILLINOIS,1,0.0004528985507246377
GOLDMAN SACHS GROUP,PNC FINANCIAL SERVICES,1,0.0004528985507246377
GOLDMAN SACHS GROUP,PPG INDUSTRIES,1,0.0004528985507246377
GOLDMAN SACHS GROUP,PRUDENTIAL FINANCIAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,REGIONS FINANCIAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,RITE AID,1,0.0004528985507246377
GOLDMAN SACHS GROUP,S&P GLOBAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,STATE FARM INSURANCE,1,0.0004528985507246377
GOLDMAN SACHS GROUP,STATE STREET CORP.,1,0.0004528985507246377
GOLDMAN SACHS GROUP,SYNCHRONY FINANCIAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,U.S. BANCORP,1,0.0004528985507246377
GOLDMAN SACHS GROUP,VISA,1,0.0004528985507246377
GOLDMAN SACHS GROUP,W.R. BERKLEY,1,0.0004528985507246377
GOLDMAN SACHS GROUP,WESCO INTERNATIONAL,1,0.0004528985507246377
GOLDMAN SACHS GROUP,WESTERN UNION,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,HOLLYFRONTIER,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,HUNTSMAN,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,IBM,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,LOCKHEED MARTIN,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,MICRON TECHNOLOGY,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,MOTOROLA SOLUTIONS,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,NORTHROP GRUMMAN,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,OSHKOSH,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,PPG INDUSTRIES,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,PPL,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,RAYTHEON,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,SOUTHERN,1,0.0004528985507246377
GOODYEAR TIRE & RUBBER,UNION PACIFIC,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,HEWLETT PACKARD ENTERPRISE,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,HOLLYFRONTIER,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,HUNTSMAN,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,IBM,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,ILLINOIS TOOL WORKS,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,INTEL,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,INTERNATIONAL PAPER,4,0.0018115942028985507
GRAPHIC PACKAGING HOLDING,KEURIG DR PEPPER,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,LEIDOS HOLDINGS,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,LOCKHEED MARTIN,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,MICRON TECHNOLOGY,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,NORTHROP GRUMMAN,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,ORACLE,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,OSHKOSH,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,PG&E,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,PPG INDUSTRIES,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,PPL,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,TEXAS INSTRUMENTS,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,THERMO FISHER SCIENTIFIC,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,UNION PACIFIC,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,UNITED TECHNOLOGIES,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,WASTE MANAGEMENT,2,0.0009057971014492754
GRAPHIC PACKAGING HOLDING,WESTROCK,14,0.006340579710144928
GRAPHIC PACKAGING HOLDING,WHIRLPOOL,1,0.0004528985507246377
GRAPHIC PACKAGING HOLDING,XCEL ENERGY,2,0.0009057971014492754
HARLEY-DAVIDSON,INTUIT,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,HCA HEALTHCARE,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,HERSHEY,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,HEWLETT PACKARD ENTERPRISE,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,HILTON WORLDWIDE HOLDINGS,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,HOME DEPOT,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,HUMANA,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,HUNTSMAN,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,IBM,5,0.0022644927536231885
HARTFORD FINANCIAL SERVICES,IHEARTMEDIA,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,INTERNATIONAL PAPER,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,INTUIT,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,JACOBS ENGINEERING GROUP,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,JOHNSON & JOHNSON,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,5,0.0022644927536231885
HARTFORD FINANCIAL SERVICES,KEYCORP,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,KROGER,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,LAS VEGAS SANDS,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,LEIDOS HOLDINGS,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,LIBERTY MUTUAL INSURANCE GROUP,7,0.003170289855072464
HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,4,0.0018115942028985507
HARTFORD FINANCIAL SERVICES,LOCKHEED MARTIN,5,0.0022644927536231885
HARTFORD FINANCIAL SERVICES,LOEWS,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,MAGELLAN HEALTH,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,MARRIOTT INTERNATIONAL,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,MARSH & MCLENNAN,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,MCKESSON,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,METLIFE,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,MICROSOFT,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,MOLINA HEALTHCARE,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,MORGAN STANLEY,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,MUTUAL OF OMAHA INSURANCE,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,NATIONWIDE,15,0.006793478260869565
HARTFORD FINANCIAL SERVICES,NAVISTAR INTERNATIONAL,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,NEW YORK LIFE INSURANCE,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,NEXTERA ENERGY,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,NORTHERN TRUST,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,NORTHWESTERN MUTUAL,7,0.003170289855072464
HARTFORD FINANCIAL SERVICES,ORACLE,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,OWENS CORNING,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,OWENS-ILLINOIS,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,PG&E,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,PNC FINANCIAL SERVICES,4,0.0018115942028985507
HARTFORD FINANCIAL SERVICES,PPG INDUSTRIES,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,PPL,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,PRINCIPAL FINANCIAL,8,0.0036231884057971015
HARTFORD FINANCIAL SERVICES,PROCTER & GAMBLE,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,PRUDENTIAL FINANCIAL,6,0.002717391304347826
HARTFORD FINANCIAL SERVICES,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,PUBLIX SUPER MARKETS,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,RAYTHEON,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,REGIONS FINANCIAL,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,RITE AID,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,S&P GLOBAL,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,SEMPRA ENERGY,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,SOUTHWEST AIRLINES,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,STATE FARM INSURANCE,10,0.004528985507246377
HARTFORD FINANCIAL SERVICES,STATE STREET CORP.,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,SYNCHRONY FINANCIAL,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,TESLA,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,TEXTRON,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,TIAA,4,0.0018115942028985507
HARTFORD FINANCIAL SERVICES,TRAVELERS,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,U.S. BANCORP,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,UNION PACIFIC,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,UNITED PARCEL SERVICE,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,UNITED TECHNOLOGIES,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,USAA,3,0.001358695652173913
HARTFORD FINANCIAL SERVICES,VERIZON,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,VISA,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,W.R. BERKLEY,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,WELLS FARGO,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,WESCO INTERNATIONAL,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,WESTERN UNION,1,0.0004528985507246377
HARTFORD FINANCIAL SERVICES,XCEL ENERGY,2,0.0009057971014492754
HARTFORD FINANCIAL SERVICES,XEROX,1,0.0004528985507246377
HCA HEALTHCARE,HERSHEY,1,0.0004528985507246377
HCA HEALTHCARE,HILTON WORLDWIDE HOLDINGS,1,0.0004528985507246377
HCA HEALTHCARE,HOME DEPOT,1,0.0004528985507246377
HCA HEALTHCARE,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
HCA HEALTHCARE,HUMANA,3,0.001358695652173913
HCA HEALTHCARE,IBM,1,0.0004528985507246377
HCA HEALTHCARE,IHEARTMEDIA,1,0.0004528985507246377
HCA HEALTHCARE,JOHNSON & JOHNSON,1,0.0004528985507246377
HCA HEALTHCARE,JPMORGAN CHASE & CO.,1,0.0004528985507246377
HCA HEALTHCARE,LABORATORY CORP. OF AMERICA,4,0.0018115942028985507
HCA HEALTHCARE,LEIDOS HOLDINGS,1,0.0004528985507246377
HCA HEALTHCARE,LIBERTY MEDIA,2,0.0009057971014492754
HCA HEALTHCARE,LOCKHEED MARTIN,2,0.0009057971014492754
HCA HEALTHCARE,LUMEN TECHNOLOGIES,1,0.0004528985507246377
HCA HEALTHCARE,MAGELLAN HEALTH,1,0.0004528985507246377
HCA HEALTHCARE,MARRIOTT INTERNATIONAL,1,0.0004528985507246377
HCA HEALTHCARE,MERCK,2,0.0009057971014492754
HCA HEALTHCARE,MICROSOFT,1,0.0004528985507246377
HCA HEALTHCARE,MOLINA HEALTHCARE,3,0.001358695652173913
HCA HEALTHCARE,MUTUAL OF OMAHA INSURANCE,7,0.003170289855072464
HCA HEALTHCARE,NATIONWIDE,2,0.0009057971014492754
HCA HEALTHCARE,NAVIENT,1,0.0004528985507246377
HCA HEALTHCARE,NAVISTAR INTERNATIONAL,4,0.0018115942028985507
HCA HEALTHCARE,NORTHERN TRUST,1,0.0004528985507246377
HCA HEALTHCARE,ORACLE,1,0.0004528985507246377
HCA HEALTHCARE,PG&E,1,0.0004528985507246377
HCA HEALTHCARE,PPG INDUSTRIES,1,0.0004528985507246377
HCA HEALTHCARE,PPL,1,0.0004528985507246377
HCA HEALTHCARE,PROCTER & GAMBLE,1,0.0004528985507246377
HCA HEALTHCARE,QURATE RETAIL,1,0.0004528985507246377
HCA HEALTHCARE,RAYTHEON,1,0.0004528985507246377
HCA HEALTHCARE,UNION PACIFIC,1,0.0004528985507246377
HCA HEALTHCARE,VERIZON,2,0.0009057971014492754
HCA HEALTHCARE,WALMART,2,0.0009057971014492754
HCA HEALTHCARE,XCEL ENERGY,2,0.0009057971014492754
HERSHEY,HILTON WORLDWIDE HOLDINGS,1,0.0004528985507246377
HERSHEY,HUMANA,1,0.0004528985507246377
HERSHEY,JOHNSON & JOHNSON,1,0.0004528985507246377
HERSHEY,LEIDOS HOLDINGS,1,0.0004528985507246377
HERSHEY,LOCKHEED MARTIN,1,0.0004528985507246377
HERSHEY,MOLINA HEALTHCARE,1,0.0004528985507246377
HERSHEY,NAVISTAR INTERNATIONAL,1,0.0004528985507246377
HERSHEY,PG&E,1,0.0004528985507246377
HERSHEY,PPG INDUSTRIES,1,0.0004528985507246377
HERSHEY,PPL,1,0.0004528985507246377
HERSHEY,PROCTER & GAMBLE,1,0.0004528985507246377
HERSHEY,UNION PACIFIC,1,0.0004528985507246377
HERSHEY,XCEL ENERGY,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,HOLLYFRONTIER,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,HOME DEPOT,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,HONEYWELL INTERNATIONAL,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,HP,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,IBM,12,0.005434782608695652
HEWLETT PACKARD ENTERPRISE,INTEL,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,INTERNATIONAL PAPER,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,INTUIT,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,JACOBS ENGINEERING GROUP,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,JOHNSON & JOHNSON,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,KROGER,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,LABORATORY CORP. OF AMERICA,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,LAS VEGAS SANDS,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,LEIDOS HOLDINGS,3,0.001358695652173913
HEWLETT PACKARD ENTERPRISE,LOCKHEED MARTIN,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,MCKESSON,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,MICRON TECHNOLOGY,5,0.0022644927536231885
HEWLETT PACKARD ENTERPRISE,MICROSOFT,3,0.001358695652173913
HEWLETT PACKARD ENTERPRISE,MOTOROLA SOLUTIONS,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,NORTHROP GRUMMAN,3,0.001358695652173913
HEWLETT PACKARD ENTERPRISE,NORTHWESTERN MUTUAL,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,ORACLE,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,OSHKOSH,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,OWENS CORNING,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,PG&E,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,PHILLIPS 66,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,PNC FINANCIAL SERVICES,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,POLARIS INC,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,PPG INDUSTRIES,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,PRINCIPAL FINANCIAL,6,0.002717391304347826
HEWLETT PACKARD ENTERPRISE,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,RAYTHEON,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,SALESFORCE,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,SEMPRA ENERGY,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,STANLEY BLACK & DECKER,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,STATE FARM INSURANCE,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,SYNCHRONY FINANCIAL,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,TESLA,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,TEXAS INSTRUMENTS,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,TEXTRON,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,THERMO FISHER SCIENTIFIC,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,UNION PACIFIC,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,UNITED PARCEL SERVICE,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,UNITED TECHNOLOGIES,4,0.0018115942028985507
HEWLETT PACKARD ENTERPRISE,VERIZON,2,0.0009057971014492754
HEWLETT PACKARD ENTERPRISE,WESTROCK,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,WINDSTREAM HOLDINGS,1,0.0004528985507246377
HEWLETT PACKARD ENTERPRISE,XCEL ENERGY,2,0.0009057971014492754
HILTON WORLDWIDE HOLDINGS,HUMANA,3,0.001358695652173913
HILTON WORLDWIDE HOLDINGS,IBM,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,JOHNSON & JOHNSON,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,JPMORGAN CHASE & CO.,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,LABORATORY CORP. OF AMERICA,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,LAS VEGAS SANDS,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,LEIDOS HOLDINGS,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,LOCKHEED MARTIN,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,LOEWS,10,0.004528985507246377
HILTON WORLDWIDE HOLDINGS,MARRIOTT INTERNATIONAL,10,0.004528985507246377
HILTON WORLDWIDE HOLDINGS,MGM RESORTS INTERNATIONAL,2,0.0009057971014492754
HILTON WORLDWIDE HOLDINGS,MOLINA HEALTHCARE,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,MUTUAL OF OMAHA INSURANCE,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,NATIONWIDE,6,0.002717391304347826
HILTON WORLDWIDE HOLDINGS,NAVISTAR INTERNATIONAL,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,NORTHWESTERN MUTUAL,2,0.0009057971014492754
HILTON WORLDWIDE HOLDINGS,ONEOK,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,PG&E,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,PPG INDUSTRIES,2,0.0009057971014492754
HILTON WORLDWIDE HOLDINGS,PPL,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,PRINCIPAL FINANCIAL,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,PROCTER & GAMBLE,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,QUEST DIAGNOSTICS,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,SEMPRA ENERGY,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,TIAA,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,UNION PACIFIC,5,0.0022644927536231885
HILTON WORLDWIDE HOLDINGS,UNITED PARCEL SERVICE,1,0.0004528985507246377
HILTON WORLDWIDE HOLDINGS,XCEL ENERGY,1,0.0004528985507246377
HOLLYFRONTIER,HONEYWELL INTERNATIONAL,1,0.0004528985507246377
HOLLYFRONTIER,HUNTSMAN,2,0.0009057971014492754
HOLLYFRONTIER,IBM,4,0.0018115942028985507
HOLLYFRONTIER,INTEL,1,0.0004528985507246377
HOLLYFRONTIER,JACOBS ENGINEERING GROUP,1,0.0004528985507246377
HOLLYFRONTIER,LEIDOS HOLDINGS,4,0.0018115942028985507
HOLLYFRONTIER,LOCKHEED MARTIN,7,0.003170289855072464
HOLLYFRONTIER,MASCO,1,0.0004528985507246377
HOLLYFRONTIER,MICRON TECHNOLOGY,3,0.001358695652173913
HOLLYFRONTIER,MICROSOFT,1,0.0004528985507246377
HOLLYFRONTIER,MOTOROLA SOLUTIONS,3,0.001358695652173913
HOLLYFRONTIER,NORTHROP GRUMMAN,5,0.0022644927536231885
HOLLYFRONTIER,ORACLE,1,0.0004528985507246377
HOLLYFRONTIER,OSHKOSH,2,0.0009057971014492754
HOLLYFRONTIER,PEABODY ENERGY,1,0.0004528985507246377
HOLLYFRONTIER,PG&E,5,0.0022644927536231885
HOLLYFRONTIER,PHILLIPS 66,1,0.0004528985507246377
HOLLYFRONTIER,PPG INDUSTRIES,4,0.0018115942028985507
HOLLYFRONTIER,PPL,3,0.001358695652173913
HOLLYFRONTIER,PUBLIC SERVICE ENTERPRISE GROUP,3,0.001358695652173913
HOLLYFRONTIER,RAYTHEON,3,0.001358695652173913
HOLLYFRONTIER,SOUTHERN,1,0.0004528985507246377
HOLLYFRONTIER,TEXTRON,1,0.0004528985507246377
