company,rank,bill_number,total_amount,budget_fraction
HCA HEALTHCARE,5,H.R.277,78999.49,0.053378
HCA HEALTHCARE,6,H.R.242,76499.49,0.051689
HCA HEALTHCARE,7,S.41,76499.49,0.051689
HCA HEALTHCARE,8,H.R.1156,76499.49,0.051689
HCA HEALTHCARE,9,S.761,64832.82,0.043806
HCA HEALTHCARE,10,S.1115,64832.82,0.043806
HCA HEALTHCARE,11,H.R.1933,64832.82,0.043806
HCA HEALTHCARE,12,S.191,64832.82,0.043806
HCA HEALTHCARE,13,H.R.2562,62332.82,0.042117
HCA HEALTHCARE,14,S.1133,62332.82,0.042117
HCA HEALTHCARE,15,H.R.1628,55110.6,0.037237
HCA HEALTHCARE,16,S.260,48494.15,0.032766
HCA HEALTHCARE,17,S.251,48494.15,0.032766
HCA HEALTHCARE,18,H.R.849,48494.15,0.032766
HCA HEALTHCARE,19,S.2312,30505.34,0.020612
HCA HEALTHCARE,20,H.R.4710,30505.34,0.020612
HCA HEALTHCARE,21,H.R.4392,30505.34,0.020612
HCA HEALTHCARE,22,H.R.4191,30505.34,0.020612
HCA HEALTHCARE,23,S.2453,21557.97,0.014566
HCA HEALTHCARE,24,S.3158,21557.97,0.014566
HCA HEALTHCARE,25,S.397,21557.97,0.014566
HCA HEALTHCARE,26,S.10,19064.33,0.012881
HCA HEALTHCARE,27,H.R.2,15263.16,0.010313
HCA HEALTHCARE,28,H.R.676,14166.67,0.009572
HCA HEALTHCARE,29,H.R.6,14166.67,0.009572
HCA HEALTHCARE,30,S.CON.RES.3,14166.67,0.009572
HERTZ GLOBAL HOLDINGS,1,S.1405,60000.0,0.2
HERTZ GLOBAL HOLDINGS,2,H.R.3388,55000.0,0.183333
HERTZ GLOBAL HOLDINGS,3,S.1885,55000.0,0.183333
HERTZ GLOBAL HOLDINGS,4,H.R.2997,40000.0,0.133333
HERTZ GLOBAL HOLDINGS,5,H.R.2024,25000.0,0.083333
HERTZ GLOBAL HOLDINGS,6,S.1159,25000.0,0.083333
HERTZ GLOBAL HOLDINGS,7,H.R.302,20000.0,0.066667
HERTZ GLOBAL HOLDINGS,8,H.R.4,20000.0,0.066667
HEWLETT PACKARD ENTERPRISE,1,H.R.670,646904.1,0.070855
HEWLETT PACKARD ENTERPRISE,2,S.19,646904.1,0.070855
HEWLETT PACKARD ENTERPRISE,3,H.R.306,646904.1,0.070855
HEWLETT PACKARD ENTERPRISE,4,H.R.589,646904.1,0.070855
HEWLETT PACKARD ENTERPRISE,5,H.R.1393,646904.1,0.070855
HEWLETT PACKARD ENTERPRISE,6,H.R.1303,446904.1,0.048949
HEWLETT PACKARD ENTERPRISE,7,S.281,446904.1,0.048949
HEWLETT PACKARD ENTERPRISE,8,S.180,446904.1,0.048949
HEWLETT PACKARD ENTERPRISE,9,H.R.392,446904.1,0.048949
HEWLETT PACKARD ENTERPRISE,10,S.1519,446904.1,0.048949
HEWLETT PACKARD ENTERPRISE,11,S.1682,287813.19,0.031524
HEWLETT PACKARD ENTERPRISE,12,S.1460,287813.19,0.031524
HEWLETT PACKARD ENTERPRISE,13,S.2098,222428.57,0.024362
HEWLETT PACKARD ENTERPRISE,14,H.R.1560,200000.0,0.021906
HEWLETT PACKARD ENTERPRISE,15,H.R.213,200000.0,0.021906
HEWLETT PACKARD ENTERPRISE,16,S.354,157095.24,0.017206
HEWLETT PACKARD ENTERPRISE,17,S.2344,157095.24,0.017206
HEWLETT PACKARD ENTERPRISE,18,S.1615,157095.24,0.017206
HEWLETT PACKARD ENTERPRISE,19,S.2503,157095.24,0.017206
HEWLETT PACKARD ENTERPRISE,20,S.3159,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,21,S.3072,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,22,S.2987,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,23,S.2975,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,24,H.R.6136,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,25,H.R.6157,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,26,H.R.5515,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,27,H.R.5895,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,28,H.R.5905,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,29,H.R.5952,109952.38,0.012043
HEWLETT PACKARD ENTERPRISE,30,S.1693,87809.52,0.009618
HILTON WORLDWIDE HOLDINGS,1,H.R.1193,333333.33,0.155039
HILTON WORLDWIDE HOLDINGS,2,H.R.2495,323761.9,0.150587
HILTON WORLDWIDE HOLDINGS,3,S.1164,323761.9,0.150587
HILTON WORLDWIDE HOLDINGS,4,H.R.2036,240428.57,0.111827
HILTON WORLDWIDE HOLDINGS,5,S.901,240428.57,0.111827
HILTON WORLDWIDE HOLDINGS,6,H.R.1892,147857.14,0.068771
HILTON WORLDWIDE HOLDINGS,7,S.1549,92571.43,0.043056
HILTON WORLDWIDE HOLDINGS,8,H.R.2200,69821.43,0.032475
HILTON WORLDWIDE HOLDINGS,9,H.R.620,43750.0,0.020349
HILTON WORLDWIDE HOLDINGS,10,H.R.6695,31250.0,0.014535
HOLLYFRONTIER,1,H.R.1311,357083.33,0.29511
HOLLYFRONTIER,2,S.517,357083.33,0.29511
HOLLYFRONTIER,3,H.R.5895,52083.33,0.043044
HOLLYFRONTIER,4,H.R.6147,52083.33,0.043044
HOLLYFRONTIER,5,S.3042,52083.33,0.043044
HOLLYFRONTIER,6,S.3073,52083.33,0.043044
HOLLYFRONTIER,7,S.2975,35416.67,0.02927
HOLLYFRONTIER,8,H.R.2,33333.33,0.027548
HOLLYFRONTIER,9,H.R.88,16666.67,0.013774
HOME DEPOT,1,H.R.1295,184356.16,0.05164
HOME DEPOT,2,H.R.1313,184356.16,0.05164
HOME DEPOT,3,H.R.1393,184356.16,0.05164
HOME DEPOT,4,H.R.1628,184356.16,0.05164
HOME DEPOT,5,S.271,184356.16,0.05164
HOME DEPOT,6,S.763,184356.16,0.05164
HOME DEPOT,7,S.20,184356.16,0.05164
HOME DEPOT,8,S.976,136578.39,0.038257
HOME DEPOT,9,H.R.2193,136578.39,0.038257
HOME DEPOT,10,H.R.2629,136578.39,0.038257
HOME DEPOT,11,H.R.2775,136578.39,0.038257
HOME DEPOT,12,H.R.2887,136578.39,0.038257
HOME DEPOT,13,S.1217,136578.39,0.038257
HOME DEPOT,14,H.R.620,112689.5,0.031566
HOME DEPOT,15,H.R.3441,112689.5,0.031566
HOME DEPOT,16,H.R.3551,112689.5,0.031566
HOME DEPOT,17,H.R.3023,112689.5,0.031566
HOME DEPOT,18,S.2720,112689.5,0.031566
HOME DEPOT,19,S.702,104792.59,0.029354
HOME DEPOT,20,S.344,104792.59,0.029354
HOME DEPOT,21,S.1693,72671.38,0.020356
HOME DEPOT,22,H.R.1865,72671.38,0.020356
HOME DEPOT,23,H.R.8,60018.12,0.016812
HOME DEPOT,24,S.2800,60018.12,0.016812
HOME DEPOT,25,H.R.10,57014.81,0.015971
HOME DEPOT,26,S.1350,57014.81,0.015971
HOME DEPOT,27,H.R.2776,57014.81,0.015971
HOME DEPOT,28,H.R.6760,40018.12,0.01121
HOME DEPOT,29,H.R.6,40018.12,0.01121
HONEYWELL INTERNATIONAL,1,H.R.1443,1362857.14,0.121575
HONEYWELL INTERNATIONAL,2,H.R.511,1362857.14,0.121575
HONEYWELL INTERNATIONAL,3,H.R.985,1362857.14,0.121575
HONEYWELL INTERNATIONAL,4,S.190,1362857.14,0.121575
HONEYWELL INTERNATIONAL,5,S.385,1362857.14,0.121575
HONEYWELL INTERNATIONAL,6,S.1460,1088857.14,0.097133
HONEYWELL INTERNATIONAL,7,H.R.1301,426714.29,0.038066
HONEYWELL INTERNATIONAL,8,H.R.195,426714.29,0.038066
HONEYWELL INTERNATIONAL,9,H.R.4311,315714.29,0.028164
HONEYWELL INTERNATIONAL,10,H.R.5841,315714.29,0.028164
HONEYWELL INTERNATIONAL,11,S.2098,315714.29,0.028164
HONEYWELL INTERNATIONAL,12,S.2987,315714.29,0.028164
HONEYWELL INTERNATIONAL,13,H.R.6076,45000.0,0.004014
HONEYWELL INTERNATIONAL,14,S.2629,45000.0,0.004014
HP,1,H.R.584,738761.11,0.167444
HP,2,H.R.1303,682761.11,0.154751
HP,3,S.180,682761.11,0.154751
HP,4,H.R.2227,392027.78,0.088855
HP,5,H.R.1899,238333.33,0.054019
HP,6,H.R.5515,168361.11,0.03816
HP,7,H.R.5841,168361.11,0.03816
HP,8,S.2098,168361.11,0.03816
HP,9,H.R.1301,106666.67,0.024176
HP,10,S.1691,51111.11,0.011585
HUMANA,1,S.637,301138.53,0.107935
HUMANA,2,H.R.246,301138.53,0.107935
HUMANA,3,H.R.1628,213186.81,0.076411
HUMANA,4,H.R.2026,181138.53,0.064924
HUMANA,5,S.1519,181138.53,0.064924
HUMANA,6,S.870,132165.14,0.047371
HUMANA,7,H.R.2368,112567.1,0.040347
HUMANA,8,H.R.3528,112567.1,0.040347
HUMANA,9,S.204,112567.1,0.040347
HUMANA,10,H.R.878,112567.1,0.040347
HUMANA,11,S.1859,87951.72,0.031524
HUMANA,12,H.R.3168,63593.71,0.022793
HUMANA,13,H.R.3727,63593.71,0.022793
HUMANA,14,H.R.4620,57213.62,0.020507
HUMANA,15,S.1978,57213.62,0.020507
HUMANA,16,H.R.6,48973.39,0.017553
HUMANA,17,S.2987,48973.39,0.017553
HUMANA,18,H.R.5963,48973.39,0.017553
HUMANA,19,H.R.5515,48973.39,0.017553
HUMANA,20,S.3063,48973.39,0.017553
HUMANA,21,H.R.1370,38978.33,0.013971
HUMANA,22,S.2553,30738.1,0.011017
HUMANA,23,S.2554,30738.1,0.011017
HUMANA,24,H.R.6733,30738.1,0.011017
HUMANA,25,S.3120,30738.1,0.011017
HUMANA,26,H.R.6311,30738.1,0.011017
HUMANA,27,S.2943,15238.1,0.005462
HUMANA,28,H.R.195,13684.21,0.004905
HUMANA,29,H.R.1892,13684.21,0.004905
HUNTSMAN,1,H.R.6157,545000.0,0.304469
HUNTSMAN,2,S.3159,545000.0,0.304469
HUNTSMAN,3,H.R.3229,188333.33,0.105214
HUNTSMAN,4,S.385,188333.33,0.105214
IBM,1,H.R.6,497859.62,0.047066
IBM,2,H.R.1393,497859.62,0.047066
IBM,3,S.540,403692.95,0.038163
IBM,4,H.R.2353,403692.95,0.038163
IBM,5,S.760,273308.33,0.025837
IBM,6,H.R.4508,272567.95,0.025767
IBM,7,S.1691,264923.72,0.025045
IBM,8,S.1519,259810.9,0.024561
IBM,9,H.R.2227,259810.9,0.024561
IBM,10,H.R.392,251782.05,0.023802
IBM,11,H.R.3440,246077.56,0.023263
IBM,12,H.R.1468,246077.56,0.023263
IBM,13,S.1693,246077.56,0.023263
IBM,14,S.1852,246077.56,0.023263
IBM,15,S.2098,232567.95,0.021986
IBM,16,H.R.1770,204041.67,0.019289
IBM,17,S.990,204041.67,0.019289
IBM,18,S.2217,199651.28,0.018874
IBM,19,H.R.4015,199651.28,0.018874
IBM,20,H.R.1865,197952.56,0.018714
IBM,21,S.1615,197952.56,0.018714
IBM,22,H.R.589,177166.67,0.016749
IBM,23,H.R.2028,177166.67,0.016749
IBM,24,H.R.1628,177166.67,0.016749
IBM,25,H.J.RES.37,177166.67,0.016749
IBM,26,H.R.5801,177166.67,0.016749
IBM,27,H.R.5040,159651.28,0.015093
IBM,28,S.2987,143882.05,0.013602
IBM,29,H.R.6227,143882.05,0.013602
IBM,30,H.R.5515,143882.05,0.013602
IHEARTMEDIA,1,H.CON.RES.13,662221.64,0.073093
IHEARTMEDIA,2,H.R.1836,662221.64,0.073093
IHEARTMEDIA,3,S.CON.RES.6,662221.64,0.073093
IHEARTMEDIA,4,H.R.1695,662221.64,0.073093
IHEARTMEDIA,5,S.1010,521596.64,0.057571
IHEARTMEDIA,6,H.R.881,518340.69,0.057212
IHEARTMEDIA,7,H.R.890,518340.69,0.057212
IHEARTMEDIA,8,S.102,461840.69,0.050976
IHEARTMEDIA,9,H.R.588,461840.69,0.050976
IHEARTMEDIA,10,H.R.1914,448382.35,0.04949
IHEARTMEDIA,11,H.R.3350,411596.64,0.04543
IHEARTMEDIA,12,H.R.4706,322929.97,0.035643
IHEARTMEDIA,13,H.R.3301,267715.69,0.029549
IHEARTMEDIA,14,S.2334,252047.62,0.02782
IHEARTMEDIA,15,H.R.3945,252047.62,0.02782
IHEARTMEDIA,16,H.R.3347,211215.69,0.023313
IHEARTMEDIA,17,S.1632,211215.69,0.023313
IHEARTMEDIA,18,H.R.3685,211215.69,0.023313
IHEARTMEDIA,19,H.R.5709,200380.95,0.022117
IHEARTMEDIA,20,S.2823,200380.95,0.022117
IHEARTMEDIA,21,H.R.302,143880.95,0.015881
IHEARTMEDIA,22,H.R.1551,143880.95,0.015881
IHEARTMEDIA,23,S.2393,108166.67,0.011939
IHEARTMEDIA,24,S.1989,56500.0,0.006236
IHEARTMEDIA,25,H.R.4077,56500.0,0.006236
IHEARTMEDIA,26,S.2933,56500.0,0.006236
IHEARTMEDIA,27,H.R.4896,51666.67,0.005703
INTEL,1,H.R.3388,962732.37,0.123952
INTEL,2,S.1885,962732.37,0.123952
INTEL,3,H.R.686,456504.94,0.058775
INTEL,4,S.88,456504.94,0.058775
INTEL,5,H.R.5515,393750.0,0.050696
INTEL,6,H.R.392,393750.0,0.050696
INTEL,7,S.2658,222234.1,0.028613
INTEL,8,H.R.9,210960.06,0.027161
INTEL,9,H.R.1770,202732.37,0.026102
INTEL,10,S.760,202732.37,0.026102
INTEL,11,H.R.4829,177083.33,0.0228
INTEL,12,S.2344,177083.33,0.0228
INTEL,13,H.R.6004,153772.56,0.019798
INTEL,14,H.R.1344,153772.56,0.019798
INTEL,15,S.3263,153772.56,0.019798
INTEL,16,H.R.935,153772.56,0.019798
INTEL,17,S.1519,125649.04,0.016177
INTEL,18,S.990,125649.04,0.016177
INTEL,19,H.R.2821,125649.04,0.016177
INTEL,20,H.R.2227,125649.04,0.016177
INTEL,21,H.R.5040,113333.33,0.014592
INTEL,22,S.1557,77083.33,0.009925
INTEL,23,H.R.281,77083.33,0.009925
INTEL,24,S.2804,76689.23,0.009874
INTEL,25,H.R.1307,76689.23,0.009874
INTEL,26,H.R.6,76689.23,0.009874
INTEL,27,H.R.589,76689.23,0.009874
INTEL,28,H.R.5055,76689.23,0.009874
INTEL,29,S.1904,68461.54,0.008814
INTEL,30,H.R.3895,68461.54,0.008814
INTERNATIONAL PAPER,1,H.R.756,1280666.67,0.162233
INTERNATIONAL PAPER,2,H.R.1886,987666.67,0.125116
INTERNATIONAL PAPER,3,H.R.2353,874000.0,0.110717
INTERNATIONAL PAPER,4,S.952,774000.0,0.098049
INTERNATIONAL PAPER,5,S.2629,534666.67,0.067731
INTERNATIONAL PAPER,6,H.R.5587,506666.67,0.064184
INTERNATIONAL PAPER,7,S.722,481000.0,0.060932
INTERNATIONAL PAPER,8,H.R.4884,340666.67,0.043155
INTERNATIONAL PAPER,9,S.2313,340666.67,0.043155
INTERNATIONAL PAPER,10,H.R.3280,293000.0,0.037117
INTERNATIONAL PAPER,11,H.R.6076,241666.67,0.030614
INTERNATIONAL PAPER,12,S.3336,241666.67,0.030614
INTERNATIONAL PAPER,13,S.3013,199000.0,0.025209
INTERNATIONAL PAPER,14,H.R.3364,194000.0,0.024576
INTERNATIONAL PAPER,15,H.R.5216,99000.0,0.012541
INTERPUBLIC GROUP,1,H.R.6743,140000.0,0.297872
INTERPUBLIC GROUP,2,S.1519,80000.0,0.170213
INTERPUBLIC GROUP,3,H.R.6157,45000.0,0.095745
INTERPUBLIC GROUP,4,H.R.5786,15000.0,0.031915
INTERPUBLIC GROUP,5,S.3024,15000.0,0.031915
INTERPUBLIC GROUP,6,S.3159,15000.0,0.031915
INTERPUBLIC GROUP,7,H.R.4909,12500.0,0.026596
INTERPUBLIC GROUP,8,H.R.5293,12500.0,0.026596
INTERPUBLIC GROUP,9,S.2943,12500.0,0.026596
INTERPUBLIC GROUP,10,S.3000,12500.0,0.026596
INTERPUBLIC GROUP,11,H.R.1370,10000.0,0.021277
INTERPUBLIC GROUP,12,H.R.3354,10000.0,0.021277
INTUIT,1,H.R.439,1428571.43,0.286287
INTUIT,2,H.R.3641,504047.62,0.101012
INTUIT,3,H.R.2901,311190.48,0.062363
INTUIT,4,H.R.2015,288571.43,0.05783
INTUIT,5,H.R.2105,288571.43,0.05783
INTUIT,6,H.R.3860,288571.43,0.05783
INTUIT,7,S.3107,215476.19,0.043182
INTUIT,8,H.R.6258,215476.19,0.043182
INTUIT,9,H.R.5445,215476.19,0.043182
INTUIT,10,H.R.5444,215476.19,0.043182
INTUIT,11,H.R.3280,192857.14,0.038649
INTUIT,12,H.R.6147,128333.33,0.025718
INTUIT,13,S.3246,128333.33,0.025718
INTUIT,14,S.3278,128333.33,0.025718
INTUIT,15,H.R.7227,55000.0,0.011022
INTUIT,16,H.R.88,55000.0,0.011022
INTUIT,17,S.3781,55000.0,0.011022
JACOBS ENGINEERING GROUP,1,H.R.2809,258656.57,0.195952
JACOBS ENGINEERING GROUP,2,H.R.5503,168656.57,0.12777
JACOBS ENGINEERING GROUP,3,H.R.2367,90000.0,0.068182
JACOBS ENGINEERING GROUP,4,H.R.5895,88656.57,0.067164
JACOBS ENGINEERING GROUP,5,H.R.5952,88656.57,0.067164
JACOBS ENGINEERING GROUP,6,H.R.6226,88656.57,0.067164
JACOBS ENGINEERING GROUP,7,S.2975,88656.57,0.067164
JACOBS ENGINEERING GROUP,8,S.3072,88656.57,0.067164
JACOBS ENGINEERING GROUP,9,H.R.5515,57545.45,0.043595
JACOBS ENGINEERING GROUP,10,S.1519,57545.45,0.043595
JACOBS ENGINEERING GROUP,11,H.R.6157,55656.57,0.042164
JACOBS ENGINEERING GROUP,12,S.2837,10000.0,0.007576
JACOBS ENGINEERING GROUP,13,S.442,10000.0,0.007576
JETBLUE AIRWAYS,1,S.1405,1163333.33,0.397042
JETBLUE AIRWAYS,2,H.R.2997,760000.0,0.259386
JETBLUE AIRWAYS,3,H.R.4,403333.33,0.137656
JETBLUE AIRWAYS,4,H.R.302,250000.0,0.085324
JETBLUE AIRWAYS,5,H.R.5515,153333.33,0.052332
JETBLUE AIRWAYS,6,H.R.3280,100000.0,0.03413
JOHNSON & JOHNSON,1,H.R.1245,501799.92,0.037281
JOHNSON & JOHNSON,2,H.R.575,501799.92,0.037281
JOHNSON & JOHNSON,3,S.CON.RES.3,501799.92,0.037281
JOHNSON & JOHNSON,4,H.R.1736,501799.92,0.037281
JOHNSON & JOHNSON,5,H.R.1776,501799.92,0.037281
JOHNSON & JOHNSON,6,S.771,501799.92,0.037281
JOHNSON & JOHNSON,7,S.469,501799.92,0.037281
JOHNSON & JOHNSON,8,S.404,501799.92,0.037281
JOHNSON & JOHNSON,9,H.R.394,501799.92,0.037281
JOHNSON & JOHNSON,10,H.R.1271,501799.92,0.037281
JOHNSON & JOHNSON,11,S.J.RES.16,413466.58,0.030718
JOHNSON & JOHNSON,12,S.260,413466.58,0.030718
JOHNSON & JOHNSON,13,S.251,413466.58,0.030718
JOHNSON & JOHNSON,14,S.204,413466.58,0.030718
JOHNSON & JOHNSON,15,H.R.878,413466.58,0.030718
JOHNSON & JOHNSON,16,H.R.849,413466.58,0.030718
JOHNSON & JOHNSON,17,S.J.RES.17,413466.58,0.030718
JOHNSON & JOHNSON,18,H.R.1703,413466.58,0.030718
JOHNSON & JOHNSON,19,H.R.2026,413466.58,0.030718
JOHNSON & JOHNSON,20,H.R.2474,413466.58,0.030718
JOHNSON & JOHNSON,21,H.R.2144,413466.58,0.030718
JOHNSON & JOHNSON,22,H.R.3271,359716.58,0.026725
JOHNSON & JOHNSON,23,H.R.2790,359716.58,0.026725
JOHNSON & JOHNSON,24,H.R.2164,359716.58,0.026725
JOHNSON & JOHNSON,25,S.1113,328562.74,0.02441
JOHNSON & JOHNSON,26,S.84,313621.79,0.0233
JOHNSON & JOHNSON,27,S.85,188178.12,0.013981
JOHNSON & JOHNSON,28,H.R.1892,188178.12,0.013981
JOHNSON & JOHNSON,29,H.R.5492,188178.12,0.013981
JOHNSON & JOHNSON,30,H.RES.195,142083.33,0.010556
JONES FINANCIAL (EDWARD JONES),1,S.2216,320000.0,0.603774
JONES FINANCIAL (EDWARD JONES),2,S.223,123500.0,0.233019
JONES FINANCIAL (EDWARD JONES),3,H.R.5282,28500.0,0.053774
JONES FINANCIAL (EDWARD JONES),4,S.2526,28500.0,0.053774
JONES FINANCIAL (EDWARD JONES),5,H.R.6757,8500.0,0.016038
JONES FINANCIAL (EDWARD JONES),6,S.3781,6000.0,0.011321
JPMORGAN CHASE & CO.,1,H.R.1667,437656.31,0.073432
JPMORGAN CHASE & CO.,2,S.563,437656.31,0.073432
JPMORGAN CHASE & CO.,3,H.R.1624,413863.21,0.06944
JPMORGAN CHASE & CO.,4,S.828,390314.82,0.065489
JPMORGAN CHASE & CO.,5,H.R.1422,289857.14,0.048634
JPMORGAN CHASE & CO.,6,H.R.3179,200656.31,0.033667
JPMORGAN CHASE & CO.,7,H.R.3439,176863.21,0.029675
JPMORGAN CHASE & CO.,8,H.R.10,147857.14,0.024808
JPMORGAN CHASE & CO.,9,H.R.2246,147857.14,0.024808
JPMORGAN CHASE & CO.,10,H.R.2319,147799.17,0.024799
JPMORGAN CHASE & CO.,11,H.R.2874,147799.17,0.024799
JPMORGAN CHASE & CO.,12,S.2155,147799.17,0.024799
JPMORGAN CHASE & CO.,13,H.R.4296,147799.17,0.024799
JPMORGAN CHASE & CO.,14,H.R.4292,147799.17,0.024799
JPMORGAN CHASE & CO.,15,H.R.4293,147799.17,0.024799
JPMORGAN CHASE & CO.,16,H.R.3268,125038.96,0.02098
JPMORGAN CHASE & CO.,17,H.R.3280,125038.96,0.02098
JPMORGAN CHASE & CO.,18,H.R.2121,124006.07,0.020806
JPMORGAN CHASE & CO.,19,H.R.3978,124006.07,0.020806
JPMORGAN CHASE & CO.,20,H.R.4659,108799.17,0.018255
JPMORGAN CHASE & CO.,21,H.R.4036,108799.17,0.018255
JPMORGAN CHASE & CO.,22,H.R.4790,108799.17,0.018255
JPMORGAN CHASE & CO.,23,H.R.2353,95000.0,0.01594
JPMORGAN CHASE & CO.,24,H.CON.RES.71,91857.14,0.015412
JPMORGAN CHASE & CO.,25,S.1685,85006.07,0.014263
JPMORGAN CHASE & CO.,26,S.3107,75617.35,0.012687
JPMORGAN CHASE & CO.,27,H.R.5749,75617.35,0.012687
JPMORGAN CHASE & CO.,28,H.R.5961,75617.35,0.012687
JPMORGAN CHASE & CO.,29,H.R.5993,75617.35,0.012687
JPMORGAN CHASE & CO.,30,H.R.6068,75617.35,0.012687
KELLOGG,1,H.R.173,246238.1,0.200194
KELLOGG,2,S.58,246238.1,0.200194
KELLOGG,3,H.R.4444,164238.1,0.133527
KELLOGG,4,S.2147,164238.1,0.133527
KELLOGG,5,H.R.761,82000.0,0.066667
KELLOGG,6,S.270,82000.0,0.066667
KELLOGG,7,S.489,82000.0,0.066667
KELLOGG,8,H.R.2,54571.43,0.044367
KELLOGG,9,H.R.4,46571.43,0.037863
KELLOGG,10,S.1,21666.67,0.017615
KELLOGG,11,S.3042,18571.43,0.015099
KEYCORP,1,S.2155,522741.25,0.544485
KEYCORP,2,H.R.3312,248841.25,0.259192
KEYCORP,3,H.R.10,80000.0,0.083328
KEYCORP,4,H.R.6147,55000.0,0.057288
KEYCORP,5,S.1,26741.25,0.027854
KINDER MORGAN,1,H.R.2910,25000.0,0.5
KINDER MORGAN,2,S.1460,25000.0,0.5
KOHL'S,1,H.R.10,133333.33,0.666667
KOHL'S,2,H.R.2193,13333.33,0.066667
KOHL'S,3,S.976,13333.33,0.066667
KRAFT HEINZ,1,H.R.1296,295000.0,0.176647
KRAFT HEINZ,2,S.638,175000.0,0.10479
KRAFT HEINZ,3,H.R.4828,154285.71,0.092387
KRAFT HEINZ,4,S.2322,154285.71,0.092387
KRAFT HEINZ,5,S.3517,120000.0,0.071856
KRAFT HEINZ,6,H.R.4265,118285.71,0.07083
KRAFT HEINZ,7,S.2086,118285.71,0.07083
KRAFT HEINZ,8,H.R.2,110285.71,0.066039
KRAFT HEINZ,9,S.3042,110285.71,0.066039
KROGER,1,H.R.1628,63287.88,0.127854
KROGER,2,H.R.2642,63287.88,0.127854
KROGER,3,H.R.772,63287.88,0.127854
KROGER,4,H.R.83,63287.88,0.127854
KROGER,5,S.261,63287.88,0.127854
KROGER,6,H.R.3528,26287.88,0.053107
KROGER,7,H.R.4190,26287.88,0.053107
KROGER,8,H.R.592,26287.88,0.053107
KROGER,9,S.109,26287.88,0.053107
KROGER,10,S.2460,26287.88,0.053107
KROGER,11,H.R.6,10833.33,0.021886
L3HARRIS TECHNOLOGIES,1,H.R.5515,15000.0,0.005906
L3HARRIS TECHNOLOGIES,2,H.R.6157,15000.0,0.005906
L3HARRIS TECHNOLOGIES,3,S.2987,15000.0,0.005906
L3HARRIS TECHNOLOGIES,4,S.3159,15000.0,0.005906
LABORATORY CORP. OF AMERICA,1,H.R.7083,390000.0,0.506494
LABORATORY CORP. OF AMERICA,2,H.R.6470,190000.0,0.246753
LABORATORY CORP. OF AMERICA,3,S.3158,190000.0,0.246753
LAND O'LAKES,1,H.R.1029,674166.67,0.274051
LAND O'LAKES,2,H.R.83,674166.67,0.274051
LAND O'LAKES,3,H.R.4444,437500.0,0.177846
LAND O'LAKES,4,S.2147,437500.0,0.177846
LAND O'LAKES,5,H.R.23,236666.67,0.096206
LAS VEGAS SANDS,1,H.R.6,100000.0,1.0
LEIDOS HOLDINGS,1,H.R.1301,157222.22,0.081042
LEIDOS HOLDINGS,2,H.R.6,157222.22,0.081042
LEIDOS HOLDINGS,3,H.R.2825,61130.5,0.031511
LEIDOS HOLDINGS,4,S.3158,57729.89,0.029758
LEIDOS HOLDINGS,5,H.R.2227,55388.16,0.028551
LEIDOS HOLDINGS,6,S.990,55388.16,0.028551
LEIDOS HOLDINGS,7,H.R.2998,53213.83,0.02743
LEIDOS HOLDINGS,8,H.R.3219,53213.83,0.02743
LEIDOS HOLDINGS,9,H.R.3266,53213.83,0.02743
LEIDOS HOLDINGS,10,S.1519,39367.68,0.020293
LEIDOS HOLDINGS,11,H.R.3354,38908.28,0.020056
LEIDOS HOLDINGS,12,H.R.5515,38242.71,0.019713
LEIDOS HOLDINGS,13,S.1771,30991.61,0.015975
LEIDOS HOLDINGS,14,H.R.3358,30991.61,0.015975
LEIDOS HOLDINGS,15,S.1557,30991.61,0.015975
LEIDOS HOLDINGS,16,S.1603,30991.61,0.015975
LEIDOS HOLDINGS,17,S.1609,30991.61,0.015975
LEIDOS HOLDINGS,18,S.1780,30991.61,0.015975
LEIDOS HOLDINGS,19,H.R.3362,30991.61,0.015975
LEIDOS HOLDINGS,20,H.R.3268,30991.61,0.015975
LEIDOS HOLDINGS,21,H.R.3267,30991.61,0.015975
LEIDOS HOLDINGS,22,H.R.3180,30991.61,0.015975
LEIDOS HOLDINGS,23,S.1761,30991.61,0.015975
LEIDOS HOLDINGS,24,S.1662,30991.61,0.015975
LEIDOS HOLDINGS,25,H.R.6157,27729.89,0.014294
LEIDOS HOLDINGS,26,S.3107,27527.86,0.01419
LEIDOS HOLDINGS,27,H.R.6258,27527.86,0.01419
LEIDOS HOLDINGS,28,S.3024,24396.55,0.012576
LEIDOS HOLDINGS,29,S.2975,24396.55,0.012576
LEIDOS HOLDINGS,30,S.3072,24396.55,0.012576
LENNAR,1,S.385,190000.0,0.633333
LENNAR,2,S.720,110000.0,0.366667
LIBERTY MEDIA,1,S.2334,163106.06,0.224974
LIBERTY MEDIA,2,H.R.1836,94772.73,0.130721
