source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
WALMART,MICRON TECHNOLOGY,0.024431,0.048861,0,0,2,2,0
MICRON TECHNOLOGY,WESTROCK,0.0,0.074815,0,1,0,1,-1
WESTROCK,MICRON TECHNOLOGY,0.074815,0.074815,1,0,0,1,1
MICRON TECHNOLOGY,WEYERHAEUSER,0.0,0.071891,0,1,0,1,-1
WEYERHAEUSER,MICRON TECHNOLOGY,0.071891,0.071891,1,0,0,1,1
MICROSOFT,NATIONWIDE,0.002547,0.005094,0,0,1,1,0
NATIONWIDE,MICROSOFT,0.002547,0.005094,0,0,1,1,0
MICROSOFT,NORTHWESTERN MUTUAL,0.070906,0.141812,0,0,3,3,0
NORTHWESTERN MUTUAL,MICROSOFT,0.070906,0.141812,0,0,3,3,0
MICROSOFT,ORACLE,0.031135,0.06227,1,1,5,7,0
ORACLE,MICROSOFT,0.031135,0.06227,1,1,5,7,0
MICROSOFT,PRINCIPAL FINANCIAL,0.035738,0.047651,1,0,1,2,1
PRINCIPAL FINANCIAL,MICROSOFT,0.011913,0.047651,0,1,1,2,-1
MICROSOFT,PRUDENTIAL FINANCIAL,0.177698,0.355396,0,0,2,2,0
PRUDENTIAL FINANCIAL,MICROSOFT,0.177698,0.355396,0,0,2,2,0
MICROSOFT,PUBLIC SERVICE ENTERPRISE GROUP,0.003709,0.003709,2,0,0,2,2
PUBLIC SERVICE ENTERPRISE GROUP,MICROSOFT,0.0,0.003709,0,2,0,2,-2
MICROSOFT,QUALCOMM,0.009696,0.011635,2,0,1,3,2
QUALCOMM,MICROSOFT,0.001939,0.011635,0,2,1,3,-2
MICROSOFT,RITE AID,0.002274,0.004548,0,0,2,2,0
RITE AID,MICROSOFT,0.002274,0.004548,0,0,2,2,0
MICROSOFT,SALESFORCE,0.114266,0.142833,3,0,2,5,3
SALESFORCE,MICROSOFT,0.028567,0.142833,0,3,2,5,-3
MICROSOFT,SEMPRA ENERGY,0.041201,0.082402,0,0,2,2,0
SEMPRA ENERGY,MICROSOFT,0.041201,0.082402,0,0,2,2,0
MICROSOFT,STATE FARM INSURANCE,0.070823,0.141646,0,0,2,2,0
STATE FARM INSURANCE,MICROSOFT,0.070823,0.141646,0,0,2,2,0
MICROSOFT,SYNCHRONY FINANCIAL,0.062698,0.062698,2,0,0,2,2
SYNCHRONY FINANCIAL,MICROSOFT,0.0,0.062698,0,2,0,2,-2
MICROSOFT,TEXAS INSTRUMENTS,0.133317,0.228544,1,0,5,6,1
TEXAS INSTRUMENTS,MICROSOFT,0.095227,0.228544,0,1,5,6,-1
MICROSOFT,TEXTRON,0.009165,0.01222,1,0,1,2,1
TEXTRON,MICROSOFT,0.003055,0.01222,0,1,1,2,-1
MICROSOFT,VERIZON,0.14022,0.280441,0,0,7,7,0
VERIZON,MICROSOFT,0.14022,0.280441,0,0,7,7,0
MICROSOFT,VF,0.012792,0.012792,1,0,0,1,1
VF,MICROSOFT,0.0,0.012792,0,1,0,1,-1
MICROSOFT,WALT DISNEY,0.021621,0.064862,0,1,2,3,-1
WALT DISNEY,MICROSOFT,0.043241,0.064862,1,0,2,3,1
MICROSOFT,WELLS FARGO,0.260447,0.347263,1,0,1,2,1
WELLS FARGO,MICROSOFT,0.086816,0.347263,0,1,1,2,-1
MICROSOFT,XCEL ENERGY,0.000912,0.001823,0,0,2,2,0
XCEL ENERGY,MICROSOFT,0.000912,0.001823,0,0,2,2,0
MOLINA HEALTHCARE,MUTUAL OF OMAHA INSURANCE,0.01087,0.02174,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,MOLINA HEALTHCARE,0.01087,0.02174,0,0,1,1,0
MOLINA HEALTHCARE,PHILLIPS 66,0.020457,0.040914,0,0,1,1,0
PHILLIPS 66,MOLINA HEALTHCARE,0.020457,0.040914,0,0,1,1,0
MOLINA HEALTHCARE,PUBLIX SUPER MARKETS,0.138565,0.138565,1,0,0,1,1
PUBLIX SUPER MARKETS,MOLINA HEALTHCARE,0.0,0.138565,0,1,0,1,-1
MOLINA HEALTHCARE,RITE AID,0.015568,0.020757,1,0,1,2,1
RITE AID,MOLINA HEALTHCARE,0.005189,0.020757,0,1,1,2,-1
MOLINA HEALTHCARE,TENET HEALTHCARE,0.156875,0.31375,0,0,1,1,0
TENET HEALTHCARE,MOLINA HEALTHCARE,0.156875,0.31375,0,0,1,1,0
MOLINA HEALTHCARE,TESLA,0.005594,0.011187,0,0,1,1,0
TESLA,MOLINA HEALTHCARE,0.005594,0.011187,0,0,1,1,0
MOLINA HEALTHCARE,UNITED HEALTH GROUP,0.136458,0.16375,2,0,1,3,2
UNITED HEALTH GROUP,MOLINA HEALTHCARE,0.027292,0.16375,0,2,1,3,-2
MOLINA HEALTHCARE,UNITED PARCEL SERVICE,0.020745,0.031117,1,0,2,3,1
UNITED PARCEL SERVICE,MOLINA HEALTHCARE,0.010372,0.031117,0,1,2,3,-1
MOLINA HEALTHCARE,USAA,0.005785,0.007713,1,0,1,2,1
USAA,MOLINA HEALTHCARE,0.001928,0.007713,0,1,1,2,-1
MOLINA HEALTHCARE,VERIZON,0.020457,0.040914,0,0,1,1,0
VERIZON,MOLINA HEALTHCARE,0.020457,0.040914,0,0,1,1,0
MOLINA HEALTHCARE,VISA,0.089739,0.179479,0,0,1,1,0
VISA,MOLINA HEALTHCARE,0.089739,0.179479,0,0,1,1,0
MOLINA HEALTHCARE,WALMART,0.007864,0.015729,0,0,1,1,0
WALMART,MOLINA HEALTHCARE,0.007864,0.015729,0,0,1,1,0
MOLINA HEALTHCARE,WELLCARE HEALTH PLANS,0.199276,0.398551,1,1,4,6,0
WELLCARE HEALTH PLANS,MOLINA HEALTHCARE,0.199276,0.398551,1,1,4,6,0
MOLINA HEALTHCARE,XEROX,0.037288,0.074576,0,0,1,1,0
XEROX,MOLINA HEALTHCARE,0.037288,0.074576,0,0,1,1,0
MOLSON COORS BEVERAGE,RAYTHEON,0.09972,0.19944,0,0,2,2,0
RAYTHEON,MOLSON COORS BEVERAGE,0.09972,0.19944,0,0,2,2,0
MOLSON COORS BEVERAGE,S&P GLOBAL,0.018923,0.037845,0,0,2,2,0
S&P GLOBAL,MOLSON COORS BEVERAGE,0.018923,0.037845,0,0,2,2,0
MOLSON COORS BEVERAGE,XEROX,0.09972,0.19944,0,0,2,2,0
XEROX,MOLSON COORS BEVERAGE,0.09972,0.19944,0,0,2,2,0
MUTUAL OF OMAHA INSURANCE,NEW YORK LIFE INSURANCE,0.008562,0.025685,0,2,4,6,-2
NEW YORK LIFE INSURANCE,MUTUAL OF OMAHA INSURANCE,0.017124,0.025685,2,0,4,6,2
MUTUAL OF OMAHA INSURANCE,NORTHWESTERN MUTUAL,0.005069,0.017741,0,3,4,7,-3
NORTHWESTERN MUTUAL,MUTUAL OF OMAHA INSURANCE,0.012672,0.017741,3,0,4,7,3
MUTUAL OF OMAHA INSURANCE,ORACLE,0.004015,0.008031,0,0,1,1,0
ORACLE,MUTUAL OF OMAHA INSURANCE,0.004015,0.008031,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,PRINCIPAL FINANCIAL,0.005335,0.013337,0,1,4,5,-1
PRINCIPAL FINANCIAL,MUTUAL OF OMAHA INSURANCE,0.008002,0.013337,1,0,4,5,1
MUTUAL OF OMAHA INSURANCE,PRUDENTIAL FINANCIAL,0.006512,0.016746,1,3,5,9,-2
PRUDENTIAL FINANCIAL,MUTUAL OF OMAHA INSURANCE,0.010233,0.016746,3,1,5,9,2
MUTUAL OF OMAHA INSURANCE,RITE AID,0.013615,0.018153,1,0,1,2,1
RITE AID,MUTUAL OF OMAHA INSURANCE,0.004538,0.018153,0,1,1,2,-1
MUTUAL OF OMAHA INSURANCE,STATE FARM INSURANCE,0.013761,0.027521,0,0,4,4,0
STATE FARM INSURANCE,MUTUAL OF OMAHA INSURANCE,0.013761,0.027521,0,0,4,4,0
MUTUAL OF OMAHA INSURANCE,SYNCHRONY FINANCIAL,0.002982,0.005964,0,0,1,1,0
SYNCHRONY FINANCIAL,MUTUAL OF OMAHA INSURANCE,0.002982,0.005964,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,TENET HEALTHCARE,0.004508,0.006011,1,0,1,2,1
TENET HEALTHCARE,MUTUAL OF OMAHA INSURANCE,0.001503,0.006011,0,1,1,2,-1
MUTUAL OF OMAHA INSURANCE,TIAA,0.002617,0.006281,1,2,3,6,-1
TIAA,MUTUAL OF OMAHA INSURANCE,0.003664,0.006281,2,1,3,6,1
MUTUAL OF OMAHA INSURANCE,UNITED HEALTH GROUP,0.003005,0.006011,0,0,1,1,0
UNITED HEALTH GROUP,MUTUAL OF OMAHA INSURANCE,0.003005,0.006011,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,UNITED PARCEL SERVICE,0.013293,0.026586,0,0,1,1,0
UNITED PARCEL SERVICE,MUTUAL OF OMAHA INSURANCE,0.013293,0.026586,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,UNITED TECHNOLOGIES,0.02293,0.02293,2,0,0,2,2
UNITED TECHNOLOGIES,MUTUAL OF OMAHA INSURANCE,0.0,0.02293,0,2,0,2,-2
MUTUAL OF OMAHA INSURANCE,USAA,0.024547,0.036821,1,0,2,3,1
USAA,MUTUAL OF OMAHA INSURANCE,0.012274,0.036821,0,1,2,3,-1
MUTUAL OF OMAHA INSURANCE,VERIZON,0.013417,0.026834,0,0,1,1,0
VERIZON,MUTUAL OF OMAHA INSURANCE,0.013417,0.026834,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,VISA,0.014321,0.028642,0,0,2,2,0
VISA,MUTUAL OF OMAHA INSURANCE,0.014321,0.028642,0,0,2,2,0
MUTUAL OF OMAHA INSURANCE,WALMART,0.002147,0.004295,0,0,1,1,0
WALMART,MUTUAL OF OMAHA INSURANCE,0.002147,0.004295,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,WELLCARE HEALTH PLANS,0.01087,0.02174,0,0,1,1,0
WELLCARE HEALTH PLANS,MUTUAL OF OMAHA INSURANCE,0.01087,0.02174,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,WELLS FARGO,0.001982,0.003964,0,0,1,1,0
WELLS FARGO,MUTUAL OF OMAHA INSURANCE,0.001982,0.003964,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,XEROX,0.011141,0.016711,1,0,2,3,1
XEROX,MUTUAL OF OMAHA INSURANCE,0.00557,0.016711,0,1,2,3,-1
NATIONWIDE,NORFOLK SOUTHERN,0.010438,0.011929,3,0,1,4,3
NORFOLK SOUTHERN,NATIONWIDE,0.001491,0.011929,0,3,1,4,-3
NATIONWIDE,NORTHROP GRUMMAN,0.000814,0.000814,2,0,0,2,2
NORTHROP GRUMMAN,NATIONWIDE,0.0,0.000814,0,2,0,2,-2
NATIONWIDE,NORTHWESTERN MUTUAL,5e-05,0.0001,0,0,1,1,0
NORTHWESTERN MUTUAL,NATIONWIDE,5e-05,0.0001,0,0,1,1,0
NATIONWIDE,OWENS-ILLINOIS,0.332059,0.332059,2,0,0,2,2
OWENS-ILLINOIS,NATIONWIDE,0.0,0.332059,0,2,0,2,-2
NATIONWIDE,PG&E,0.001119,0.001492,1,0,1,2,1
PG&E,NATIONWIDE,0.000373,0.001492,0,1,1,2,-1
NATIONWIDE,PHILLIPS 66,0.000556,0.000556,1,0,0,1,1
PHILLIPS 66,NATIONWIDE,0.0,0.000556,0,1,0,1,-1
NATIONWIDE,PPG INDUSTRIES,0.000579,0.000773,1,0,1,2,1
PPG INDUSTRIES,NATIONWIDE,0.000193,0.000773,0,1,1,2,-1
NATIONWIDE,PPL,0.014638,0.024396,1,0,4,5,1
PPL,NATIONWIDE,0.009758,0.024396,0,1,4,5,-1
NATIONWIDE,PRINCIPAL FINANCIAL,0.0,0.000144,0,2,0,2,-2
PRINCIPAL FINANCIAL,NATIONWIDE,0.000144,0.000144,2,0,0,2,2
NATIONWIDE,PROCTER & GAMBLE,0.05535,0.110701,0,0,1,1,0
PROCTER & GAMBLE,NATIONWIDE,0.05535,0.110701,0,0,1,1,0
NATIONWIDE,PRUDENTIAL FINANCIAL,0.001319,0.002637,0,0,2,2,0
PRUDENTIAL FINANCIAL,NATIONWIDE,0.001319,0.002637,0,0,2,2,0
NATIONWIDE,PUBLIC SERVICE ENTERPRISE GROUP,0.000234,0.000468,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,NATIONWIDE,0.000234,0.000468,0,0,1,1,0
NATIONWIDE,QUALCOMM,0.000377,0.000754,0,0,1,1,0
QUALCOMM,NATIONWIDE,0.000377,0.000754,0,0,1,1,0
NATIONWIDE,ROCKWELL COLLINS,0.000766,0.000766,2,0,0,2,2
ROCKWELL COLLINS,NATIONWIDE,0.0,0.000766,0,2,0,2,-2
NATIONWIDE,SOUTHERN,0.010496,0.020991,0,0,4,4,0
SOUTHERN,NATIONWIDE,0.010496,0.020991,0,0,4,4,0
NATIONWIDE,STATE FARM INSURANCE,0.012262,0.024525,0,0,9,9,0
STATE FARM INSURANCE,NATIONWIDE,0.012262,0.024525,0,0,9,9,0
NATIONWIDE,TEXAS INSTRUMENTS,0.0004,0.000799,0,0,1,1,0
TEXAS INSTRUMENTS,NATIONWIDE,0.0004,0.000799,0,0,1,1,0
NATIONWIDE,TEXTRON,0.001298,0.002596,0,0,2,2,0
TEXTRON,NATIONWIDE,0.001298,0.002596,0,0,2,2,0
NATIONWIDE,TIAA,0.0,0.00031,0,3,0,3,-3
TIAA,NATIONWIDE,0.00031,0.00031,3,0,0,3,3
NATIONWIDE,TRAVELERS,0.15387,0.307739,0,0,1,1,0
TRAVELERS,NATIONWIDE,0.15387,0.307739,0,0,1,1,0
NATIONWIDE,UNION PACIFIC,0.000317,0.000633,0,0,1,1,0
UNION PACIFIC,NATIONWIDE,0.000317,0.000633,0,0,1,1,0
NATIONWIDE,UNITED AIRLINES HOLDINGS,0.001545,0.00309,0,0,2,2,0
UNITED AIRLINES HOLDINGS,NATIONWIDE,0.001545,0.00309,0,0,2,2,0
NATIONWIDE,UNITED PARCEL SERVICE,0.001574,0.003148,0,0,3,3,0
UNITED PARCEL SERVICE,NATIONWIDE,0.001574,0.003148,0,0,3,3,0
NATIONWIDE,UNITED TECHNOLOGIES,0.002318,0.00309,1,0,1,2,1
UNITED TECHNOLOGIES,NATIONWIDE,0.000773,0.00309,0,1,1,2,-1
NATIONWIDE,USAA,0.004523,0.005653,3,0,2,5,3
USAA,NATIONWIDE,0.001131,0.005653,0,3,2,5,-3
NATIONWIDE,VERIZON,0.001545,0.00309,0,0,2,2,0
VERIZON,NATIONWIDE,0.001545,0.00309,0,0,2,2,0
NATIONWIDE,WALMART,0.001267,0.001267,1,0,0,1,1
WALMART,NATIONWIDE,0.0,0.001267,0,1,0,1,-1
NAVIENT,NORTHERN TRUST,0.017417,0.034835,0,0,1,1,0
NORTHERN TRUST,NAVIENT,0.017417,0.034835,0,0,1,1,0
NAVIENT,S&P GLOBAL,0.013376,0.026753,0,0,1,1,0
S&P GLOBAL,NAVIENT,0.013376,0.026753,0,0,1,1,0
NAVIENT,STATE FARM INSURANCE,0.0,0.034835,0,1,0,1,-1
STATE FARM INSURANCE,NAVIENT,0.034835,0.034835,1,0,0,1,1
NAVIENT,SUNTRUST BANKS,0.017417,0.034835,0,0,1,1,0
SUNTRUST BANKS,NAVIENT,0.017417,0.034835,0,0,1,1,0
NAVIENT,SYNCHRONY FINANCIAL,0.0,0.034835,0,1,0,1,-1
SYNCHRONY FINANCIAL,NAVIENT,0.034835,0.034835,1,0,0,1,1
NAVIENT,U.S. BANCORP,0.005546,0.011093,0,0,1,1,0
U.S. BANCORP,NAVIENT,0.005546,0.011093,0,0,1,1,0
NAVIENT,W.R. BERKLEY,0.011093,0.011093,1,0,0,1,1
W.R. BERKLEY,NAVIENT,0.0,0.011093,0,1,0,1,-1
NAVISTAR INTERNATIONAL,XEROX,0.0,0.06375,0,1,0,1,-1
XEROX,NAVISTAR INTERNATIONAL,0.06375,0.06375,1,0,0,1,1
NEW YORK LIFE INSURANCE,NORTHERN TRUST,0.005151,0.006868,1,0,1,2,1
NORTHERN TRUST,NEW YORK LIFE INSURANCE,0.001717,0.006868,0,1,1,2,-1
NEW YORK LIFE INSURANCE,NORTHWESTERN MUTUAL,0.014513,0.032252,2,3,5,10,-1
NORTHWESTERN MUTUAL,NEW YORK LIFE INSURANCE,0.017739,0.032252,3,2,5,10,1
NEW YORK LIFE INSURANCE,ORACLE,0.003765,0.00753,0,0,1,1,0
ORACLE,NEW YORK LIFE INSURANCE,0.003765,0.00753,0,0,1,1,0
NEW YORK LIFE INSURANCE,PRINCIPAL FINANCIAL,0.002636,0.005271,2,2,2,6,0
PRINCIPAL FINANCIAL,NEW YORK LIFE INSURANCE,0.002636,0.005271,2,2,2,6,0
NEW YORK LIFE INSURANCE,PRUDENTIAL FINANCIAL,0.034711,0.053401,3,0,7,10,3
PRUDENTIAL FINANCIAL,NEW YORK LIFE INSURANCE,0.01869,0.053401,0,3,7,10,-3
NEW YORK LIFE INSURANCE,RITE AID,0.003765,0.00753,0,0,1,1,0
RITE AID,NEW YORK LIFE INSURANCE,0.003765,0.00753,0,0,1,1,0
NEW YORK LIFE INSURANCE,STATE FARM INSURANCE,0.006654,0.017745,0,2,6,8,-2
STATE FARM INSURANCE,NEW YORK LIFE INSURANCE,0.011091,0.017745,2,0,6,8,2
NEW YORK LIFE INSURANCE,SYNCHRONY FINANCIAL,0.008873,0.017745,0,0,2,2,0
SYNCHRONY FINANCIAL,NEW YORK LIFE INSURANCE,0.008873,0.017745,0,0,2,2,0
NEW YORK LIFE INSURANCE,TIAA,0.128788,0.200337,2,0,5,7,2
TIAA,NEW YORK LIFE INSURANCE,0.071549,0.200337,0,2,5,7,-2
NEW YORK LIFE INSURANCE,UNITED TECHNOLOGIES,0.03192,0.03192,2,0,0,2,2
UNITED TECHNOLOGIES,NEW YORK LIFE INSURANCE,0.0,0.03192,0,2,0,2,-2
NEW YORK LIFE INSURANCE,USAA,0.0092,0.0184,0,0,3,3,0
USAA,NEW YORK LIFE INSURANCE,0.0092,0.0184,0,0,3,3,0
NEW YORK LIFE INSURANCE,VISA,0.001251,0.002502,0,0,3,3,0
VISA,NEW YORK LIFE INSURANCE,0.001251,0.002502,0,0,3,3,0
NEW YORK LIFE INSURANCE,WALMART,0.001251,0.002502,0,0,1,1,0
WALMART,NEW YORK LIFE INSURANCE,0.001251,0.002502,0,0,1,1,0
NEW YORK LIFE INSURANCE,WELLS FARGO,0.011098,0.014797,1,0,1,2,1
WELLS FARGO,NEW YORK LIFE INSURANCE,0.003699,0.014797,0,1,1,2,-1
NEWS CORP.,ORACLE,0.144282,0.288565,0,0,2,2,0
ORACLE,NEWS CORP.,0.144282,0.288565,0,0,2,2,0
NEWS CORP.,WALT DISNEY,0.18169,0.36338,0,0,2,2,0
WALT DISNEY,NEWS CORP.,0.18169,0.36338,0,0,2,2,0
NEXTERA ENERGY,NORTHERN TRUST,0.026885,0.026885,1,0,0,1,1
NORTHERN TRUST,NEXTERA ENERGY,0.0,0.026885,0,1,0,1,-1
NEXTERA ENERGY,NUCOR,0.0,0.012792,0,1,0,1,-1
NUCOR,NEXTERA ENERGY,0.012792,0.012792,1,0,0,1,1
NEXTERA ENERGY,OWENS CORNING,0.108016,0.108016,1,0,0,1,1
OWENS CORNING,NEXTERA ENERGY,0.0,0.108016,0,1,0,1,-1
NEXTERA ENERGY,PEABODY ENERGY,0.0,0.012792,0,1,0,1,-1
PEABODY ENERGY,NEXTERA ENERGY,0.012792,0.012792,1,0,0,1,1
NEXTERA ENERGY,PG&E,0.02982,0.08946,0,1,2,3,-1
PG&E,NEXTERA ENERGY,0.05964,0.08946,1,0,2,3,1
NEXTERA ENERGY,PHILLIPS 66,0.001046,0.002092,1,1,0,2,0
PHILLIPS 66,NEXTERA ENERGY,0.001046,0.002092,1,1,0,2,0
NEXTERA ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,0.162788,0.195345,2,0,1,3,2
PUBLIC SERVICE ENTERPRISE GROUP,NEXTERA ENERGY,0.032558,0.195345,0,2,1,3,-2
NEXTERA ENERGY,SEMPRA ENERGY,0.001395,0.004184,1,2,0,3,-1
SEMPRA ENERGY,NEXTERA ENERGY,0.002789,0.004184,2,1,0,3,1
NEXTERA ENERGY,TESLA,0.006396,0.012792,0,0,1,1,0
TESLA,NEXTERA ENERGY,0.006396,0.012792,0,0,1,1,0
NEXTERA ENERGY,WEC ENERGY GROUP,0.029577,0.059155,1,1,0,2,0
WEC ENERGY GROUP,NEXTERA ENERGY,0.029577,0.059155,1,1,0,2,0
NEXTERA ENERGY,WESTROCK,0.074815,0.074815,1,0,0,1,1
WESTROCK,NEXTERA ENERGY,0.0,0.074815,0,1,0,1,-1
NEXTERA ENERGY,XCEL ENERGY,0.05964,0.08946,1,0,2,3,1
XCEL ENERGY,NEXTERA ENERGY,0.02982,0.08946,0,1,2,3,-1
NORFOLK SOUTHERN,PEABODY ENERGY,0.000591,0.001181,0,0,1,1,0
PEABODY ENERGY,NORFOLK SOUTHERN,0.000591,0.001181,0,0,1,1,0
NORFOLK SOUTHERN,PHILLIPS 66,0.0,0.000526,0,1,0,1,-1
PHILLIPS 66,NORFOLK SOUTHERN,0.000526,0.000526,1,0,0,1,1
NORFOLK SOUTHERN,PPL,0.008601,0.02867,1,3,1,5,-2
PPL,NORFOLK SOUTHERN,0.020069,0.02867,3,1,1,5,2
NORFOLK SOUTHERN,ROCKWELL COLLINS,0.014188,0.021283,2,1,0,3,1
ROCKWELL COLLINS,NORFOLK SOUTHERN,0.007094,0.021283,1,2,0,3,-1
NORFOLK SOUTHERN,SEMPRA ENERGY,0.002,0.002,1,0,0,1,1
SEMPRA ENERGY,NORFOLK SOUTHERN,0.0,0.002,0,1,0,1,-1
NORFOLK SOUTHERN,SOUTHERN,0.001374,0.010992,0,3,1,4,-3
SOUTHERN,NORFOLK SOUTHERN,0.009618,0.010992,3,0,1,4,3
NORFOLK SOUTHERN,SOUTHWEST AIRLINES,0.012263,0.018394,2,1,0,3,1
SOUTHWEST AIRLINES,NORFOLK SOUTHERN,0.006131,0.018394,1,2,0,3,-1
NORFOLK SOUTHERN,TEXTRON,0.009904,0.019809,1,1,1,3,0
TEXTRON,NORFOLK SOUTHERN,0.009904,0.019809,1,1,1,3,0
NORFOLK SOUTHERN,UNION PACIFIC,0.097263,0.166736,1,0,5,6,1
UNION PACIFIC,NORFOLK SOUTHERN,0.069474,0.166736,0,1,5,6,-1
NORFOLK SOUTHERN,UNITED AIRLINES HOLDINGS,0.001212,0.004849,0,1,1,2,-1
UNITED AIRLINES HOLDINGS,NORFOLK SOUTHERN,0.003637,0.004849,1,0,1,2,1
NORFOLK SOUTHERN,UNITED PARCEL SERVICE,0.009641,0.019283,1,1,1,3,0
UNITED PARCEL SERVICE,NORFOLK SOUTHERN,0.009641,0.019283,1,1,1,3,0
NORFOLK SOUTHERN,UNITED TECHNOLOGIES,0.007094,0.021283,0,1,2,3,-1
UNITED TECHNOLOGIES,NORFOLK SOUTHERN,0.014188,0.021283,1,0,2,3,1
NORFOLK SOUTHERN,USAA,0.010661,0.014215,1,0,1,2,1
USAA,NORFOLK SOUTHERN,0.003554,0.014215,0,1,1,2,-1
NORFOLK SOUTHERN,VERIZON,0.002146,0.008582,0,1,1,2,-1
VERIZON,NORFOLK SOUTHERN,0.006437,0.008582,1,0,1,2,1
NORFOLK SOUTHERN,WALMART,0.000526,0.000526,1,0,0,1,1
WALMART,NORFOLK SOUTHERN,0.0,0.000526,0,1,0,1,-1
NORTHERN TRUST,NORTHWESTERN MUTUAL,0.003198,0.012792,0,1,1,2,-1
NORTHWESTERN MUTUAL,NORTHERN TRUST,0.009594,0.012792,1,0,1,2,1
NORTHERN TRUST,ORACLE,0.026819,0.053638,0,0,2,2,0
ORACLE,NORTHERN TRUST,0.026819,0.053638,0,0,2,2,0
NORTHERN TRUST,PNC FINANCIAL SERVICES,0.036125,0.036125,1,0,0,1,1
PNC FINANCIAL SERVICES,NORTHERN TRUST,0.0,0.036125,0,1,0,1,-1
NORTHERN TRUST,PRUDENTIAL FINANCIAL,0.002132,0.012792,0,2,1,3,-2
PRUDENTIAL FINANCIAL,NORTHERN TRUST,0.01066,0.012792,2,0,1,3,2
NORTHERN TRUST,PUBLIX SUPER MARKETS,0.00783,0.01566,0,0,1,1,0
PUBLIX SUPER MARKETS,NORTHERN TRUST,0.00783,0.01566,0,0,1,1,0
NORTHERN TRUST,REGIONS FINANCIAL,0.0,0.122905,0,1,0,1,-1
REGIONS FINANCIAL,NORTHERN TRUST,0.122905,0.122905,1,0,0,1,1
NORTHERN TRUST,RITE AID,0.002388,0.004776,0,0,1,1,0
RITE AID,NORTHERN TRUST,0.002388,0.004776,0,0,1,1,0
NORTHERN TRUST,S&P GLOBAL,0.101768,0.13569,1,0,1,2,1
S&P GLOBAL,NORTHERN TRUST,0.033923,0.13569,0,1,1,2,-1
NORTHERN TRUST,SEMPRA ENERGY,0.002092,0.002092,1,0,0,1,1
SEMPRA ENERGY,NORTHERN TRUST,0.0,0.002092,0,1,0,1,-1
NORTHERN TRUST,STATE FARM INSURANCE,0.047334,0.189335,0,1,1,2,-1
STATE FARM INSURANCE,NORTHERN TRUST,0.142001,0.189335,1,0,1,2,1
NORTHERN TRUST,SUNTRUST BANKS,0.07887,0.157739,0,0,1,1,0
SUNTRUST BANKS,NORTHERN TRUST,0.07887,0.157739,0,0,1,1,0
NORTHERN TRUST,SYNCHRONY FINANCIAL,0.033905,0.203427,0,2,1,3,-2
SYNCHRONY FINANCIAL,NORTHERN TRUST,0.169523,0.203427,2,0,1,3,2
NORTHERN TRUST,U.S. BANCORP,0.005546,0.011093,0,0,1,1,0
U.S. BANCORP,NORTHERN TRUST,0.005546,0.011093,0,0,1,1,0
NORTHERN TRUST,USAA,0.022365,0.08946,0,1,1,2,-1
USAA,NORTHERN TRUST,0.067095,0.08946,1,0,1,2,1
NORTHERN TRUST,W.R. BERKLEY,0.011093,0.011093,1,0,0,1,1
W.R. BERKLEY,NORTHERN TRUST,0.0,0.011093,0,1,0,1,-1
NORTHERN TRUST,WALGREENS BOOTS ALLIANCE,0.013376,0.026753,0,0,1,1,0
WALGREENS BOOTS ALLIANCE,NORTHERN TRUST,0.013376,0.026753,0,0,1,1,0
NORTHERN TRUST,WELLS FARGO,0.009018,0.027054,0,1,2,3,-1
WELLS FARGO,NORTHERN TRUST,0.018036,0.027054,1,0,2,3,1
NORTHROP GRUMMAN,NUCOR,0.0,0.037469,0,2,0,2,-2
NUCOR,NORTHROP GRUMMAN,0.037469,0.037469,2,0,0,2,2
NORTHROP GRUMMAN,ORACLE,0.009405,0.015674,2,1,2,5,1
ORACLE,NORTHROP GRUMMAN,0.00627,0.015674,1,2,2,5,-1
NORTHROP GRUMMAN,OWENS CORNING,0.003474,0.003474,1,0,0,1,1
OWENS CORNING,NORTHROP GRUMMAN,0.0,0.003474,0,1,0,1,-1
NORTHROP GRUMMAN,PG&E,0.001334,0.002134,1,0,3,4,1
PG&E,NORTHROP GRUMMAN,0.0008,0.002134,0,1,3,4,-1
NORTHROP GRUMMAN,PHILLIPS 66,0.000249,0.000331,1,0,1,2,1
PHILLIPS 66,NORTHROP GRUMMAN,8.3e-05,0.000331,0,1,1,2,-1
NORTHROP GRUMMAN,PPG INDUSTRIES,0.044098,0.081412,2,1,9,12,1
PPG INDUSTRIES,NORTHROP GRUMMAN,0.037314,0.081412,1,2,9,12,-1
NORTHROP GRUMMAN,PPL,0.000251,0.002004,0,3,1,4,-3
PPL,NORTHROP GRUMMAN,0.001754,0.002004,3,0,1,4,3
